Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Galena_Park_ISD_Grade 5 Reading+,Galena_Park_ISD,Grade 5 Reading+,At Approaches Grade Level or Above,2019,0.86,0.86,0.84,0.79,0.85,0.84,*,1.00,*,1.00,0.43,0.86,0.77,0.83,0.86
Galena_Park_ISD_Grade 5 Reading+,Galena_Park_ISD,Grade 5 Reading+,At Approaches Grade Level or Above,2018,0.84,0.83,0.84,0.84,0.84,0.85,*,1.00,-,0.82,0.49,0.85,0.81,0.84,0.84
Galena_Park_ISD_Grade 5 Reading+,Galena_Park_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2019,0.54,0.54,0.45,0.42,0.44,0.54,*,0.83,*,0.75,0.17,0.47,0.37,0.42,0.44
Galena_Park_ISD_Grade 5 Reading+,Galena_Park_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2018,0.54,0.54,0.47,0.45,0.47,0.51,*,0.71,-,0.55,0.26,0.48,0.45,0.47,0.48
Galena_Park_ISD_Grade 5 Reading+,Galena_Park_ISD,Grade 5 Reading+,At Masters Grade Level,2019,0.29,0.30,0.19,0.17,0.18,0.30,*,0.58,*,0.38,0.03,0.20,0.15,0.17,0.17
Galena_Park_ISD_Grade 5 Reading+,Galena_Park_ISD,Grade 5 Reading+,At Masters Grade Level,2018,0.26,0.27,0.17,0.15,0.17,0.23,*,0.57,-,0.36,0.04,0.17,0.18,0.16,0.16
Galena_Park_ISD_Grade 5 Mathematics+,Galena_Park_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2019,0.90,0.89,0.92,0.89,0.92,0.85,*,1.00,*,1.00,0.60,0.93,0.87,0.91,0.94
Galena_Park_ISD_Grade 5 Mathematics+,Galena_Park_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2018,0.91,0.90,0.94,0.90,0.95,0.97,*,1.00,-,1.00,0.83,0.95,0.92,0.94,0.95
Galena_Park_ISD_Grade 5 Mathematics+,Galena_Park_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2019,0.58,0.59,0.59,0.44,0.61,0.60,*,0.75,*,0.75,0.25,0.62,0.48,0.57,0.62
Galena_Park_ISD_Grade 5 Mathematics+,Galena_Park_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2018,0.58,0.58,0.63,0.50,0.65,0.71,*,1.00,-,0.46,0.36,0.65,0.58,0.62,0.69
Galena_Park_ISD_Grade 5 Mathematics+,Galena_Park_ISD,Grade 5 Mathematics+,At Masters Grade Level,2019,0.36,0.38,0.36,0.24,0.37,0.47,*,0.58,*,0.38,0.07,0.38,0.29,0.34,0.38
Galena_Park_ISD_Grade 5 Mathematics+,Galena_Park_ISD,Grade 5 Mathematics+,At Masters Grade Level,2018,0.30,0.31,0.30,0.20,0.31,0.37,*,0.71,-,0.31,0.10,0.31,0.27,0.29,0.35
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Approaches Grade Level or Above,2019,0.75,0.75,0.76,0.68,0.77,0.80,*,1.00,*,1.00,0.35,0.79,0.66,0.75,0.78
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Approaches Grade Level or Above,2018,0.76,0.76,0.79,0.73,0.79,0.84,*,0.86,-,0.83,0.45,0.80,0.75,0.77,0.79
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Meets Grade Level or Above,2019,0.49,0.50,0.48,0.35,0.49,0.56,*,0.75,*,0.63,0.22,0.52,0.36,0.46,0.50
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Meets Grade Level or Above,2018,0.41,0.42,0.39,0.29,0.40,0.46,*,0.57,-,0.42,0.19,0.39,0.36,0.37,0.40
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Masters Grade Level,2019,0.24,0.25,0.20,0.10,0.20,0.27,*,0.42,*,0.38,0.07,0.22,0.13,0.18,0.20
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Masters Grade Level,2018,0.17,0.18,0.13,0.09,0.13,0.14,*,0.43,-,0.08,0.06,0.14,0.09,0.12,0.14
Galena_Park_ISD_Grade 6 Reading,Galena_Park_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2019,0.68,0.69,0.66,0.63,0.66,0.72,*,0.83,-,0.75,0.25,0.68,0.61,0.65,0.64
Galena_Park_ISD_Grade 6 Reading,Galena_Park_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2018,0.69,0.71,0.68,0.65,0.68,0.68,0.50,1.00,*,0.75,0.32,0.70,0.62,0.66,0.67
Galena_Park_ISD_Grade 6 Reading,Galena_Park_ISD,Grade 6 Reading,At Meets Grade Level or Above,2019,0.37,0.38,0.30,0.29,0.29,0.42,*,0.67,-,0.25,0.15,0.31,0.25,0.28,0.28
Galena_Park_ISD_Grade 6 Reading,Galena_Park_ISD,Grade 6 Reading,At Meets Grade Level or Above,2018,0.39,0.41,0.31,0.31,0.31,0.32,0.17,0.71,*,0.25,0.18,0.33,0.25,0.30,0.28
Galena_Park_ISD_Grade 6 Reading,Galena_Park_ISD,Grade 6 Reading,At Masters Grade Level,2019,0.18,0.19,0.12,0.11,0.11,0.16,*,0.33,-,0.13,0.02,0.13,0.10,0.10,0.12
Galena_Park_ISD_Grade 6 Reading,Galena_Park_ISD,Grade 6 Reading,At Masters Grade Level,2018,0.19,0.20,0.13,0.07,0.13,0.14,0.00,0.36,*,0.13,0.01,0.14,0.08,0.12,0.11
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2019,0.81,0.81,0.81,0.80,0.81,0.87,*,1.00,-,0.88,0.40,0.82,0.78,0.80,0.81
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2018,0.77,0.78,0.78,0.76,0.77,0.82,0.86,0.93,*,0.88,0.54,0.80,0.72,0.77,0.78
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2019,0.47,0.48,0.46,0.41,0.46,0.52,*,1.00,-,0.75,0.17,0.48,0.40,0.44,0.47
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2018,0.44,0.46,0.44,0.41,0.44,0.45,0.43,0.79,*,0.38,0.21,0.47,0.35,0.42,0.45
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Masters Grade Level,2019,0.21,0.22,0.19,0.15,0.20,0.22,*,0.83,-,0.00,0.04,0.21,0.14,0.18,0.21
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.15,0.11,0.16,0.15,0.29,0.57,*,0.00,0.04,0.17,0.09,0.14,0.17
Galena_Park_ISD_Grade 7 Reading,Galena_Park_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2019,0.76,0.77,0.74,0.73,0.75,0.71,0.60,1.00,*,0.67,0.34,0.77,0.65,0.72,0.73
Galena_Park_ISD_Grade 7 Reading,Galena_Park_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2018,0.74,0.76,0.73,0.75,0.72,0.75,1.00,1.00,-,0.89,0.33,0.75,0.67,0.72,0.72
Galena_Park_ISD_Grade 7 Reading,Galena_Park_ISD,Grade 7 Reading,At Meets Grade Level or Above,2019,0.49,0.51,0.43,0.38,0.43,0.46,0.40,0.85,*,0.67,0.16,0.47,0.30,0.41,0.40
Galena_Park_ISD_Grade 7 Reading,Galena_Park_ISD,Grade 7 Reading,At Meets Grade Level or Above,2018,0.48,0.50,0.43,0.45,0.42,0.46,0.43,0.69,-,0.44,0.16,0.45,0.36,0.41,0.40
Galena_Park_ISD_Grade 7 Reading,Galena_Park_ISD,Grade 7 Reading,At Masters Grade Level,2019,0.29,0.31,0.20,0.16,0.20,0.29,0.00,0.62,*,0.11,0.04,0.23,0.12,0.19,0.18
Galena_Park_ISD_Grade 7 Reading,Galena_Park_ISD,Grade 7 Reading,At Masters Grade Level,2018,0.29,0.30,0.22,0.18,0.22,0.23,0.29,0.46,-,0.22,0.05,0.23,0.18,0.21,0.22
Galena_Park_ISD_Grade 7 Mathematics,Galena_Park_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2019,0.75,0.77,0.69,0.68,0.68,0.74,0.80,*,-,0.86,0.40,0.69,0.67,0.68,0.67
Galena_Park_ISD_Grade 7 Mathematics,Galena_Park_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2018,0.72,0.75,0.64,0.65,0.64,0.62,*,1.00,-,0.83,0.38,0.66,0.60,0.63,0.63
Galena_Park_ISD_Grade 7 Mathematics,Galena_Park_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2019,0.43,0.46,0.23,0.26,0.22,0.26,0.00,*,-,0.43,0.18,0.22,0.24,0.22,0.20
Galena_Park_ISD_Grade 7 Mathematics,Galena_Park_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2018,0.40,0.43,0.19,0.18,0.20,0.11,*,0.71,-,0.33,0.13,0.20,0.19,0.19,0.20
Galena_Park_ISD_Grade 7 Mathematics,Galena_Park_ISD,Grade 7 Mathematics,At Masters Grade Level,2019,0.17,0.18,0.02,0.02,0.02,0.02,0.00,*,-,0.00,0.01,0.01,0.04,0.02,0.02
Galena_Park_ISD_Grade 7 Mathematics,Galena_Park_ISD,Grade 7 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.02,0.04,0.02,0.00,*,0.14,-,0.17,0.01,0.02,0.03,0.02,0.02
