Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Spring_ISD_Grade 3 Reading,Spring_ISD,Grade 3 Reading,At Approaches Grade Level or Above,2019,0.76,0.76,0.66,0.57,0.71,0.70,0.78,0.79,0.67,0.75,0.44,0.68,0.63,0.65,0.72
Spring_ISD_Grade 3 Reading,Spring_ISD,Grade 3 Reading,At Approaches Grade Level or Above,2018,0.77,0.77,0.67,0.57,0.72,0.76,0.72,0.85,*,0.87,0.45,0.70,0.60,0.65,0.73
Spring_ISD_Grade 3 Reading,Spring_ISD,Grade 3 Reading,At Meets Grade Level or Above,2019,0.45,0.46,0.35,0.28,0.38,0.40,0.43,0.55,0.33,0.37,0.24,0.37,0.30,0.33,0.41
Spring_ISD_Grade 3 Reading,Spring_ISD,Grade 3 Reading,At Meets Grade Level or Above,2018,0.43,0.44,0.32,0.22,0.36,0.41,0.40,0.65,*,0.43,0.29,0.35,0.26,0.30,0.39
Spring_ISD_Grade 3 Reading,Spring_ISD,Grade 3 Reading,At Masters Grade Level,2019,0.27,0.28,0.19,0.14,0.22,0.27,0.16,0.36,0.00,0.16,0.07,0.21,0.16,0.18,0.23
Spring_ISD_Grade 3 Reading,Spring_ISD,Grade 3 Reading,At Masters Grade Level,2018,0.25,0.25,0.16,0.10,0.17,0.28,0.14,0.42,*,0.28,0.06,0.17,0.14,0.14,0.19
Spring_ISD_Grade 3 Mathematics,Spring_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2019,0.79,0.79,0.68,0.58,0.74,0.78,0.77,0.91,0.83,0.76,0.46,0.70,0.64,0.68,0.75
Spring_ISD_Grade 3 Mathematics,Spring_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2018,0.78,0.79,0.68,0.57,0.74,0.77,0.69,0.89,*,0.85,0.51,0.70,0.63,0.66,0.75
Spring_ISD_Grade 3 Mathematics,Spring_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2019,0.49,0.49,0.34,0.26,0.36,0.48,0.45,0.64,0.83,0.41,0.26,0.37,0.27,0.33,0.39
Spring_ISD_Grade 3 Mathematics,Spring_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2018,0.47,0.48,0.34,0.24,0.38,0.42,0.36,0.67,*,0.43,0.32,0.37,0.27,0.32,0.39
Spring_ISD_Grade 3 Mathematics,Spring_ISD,Grade 3 Mathematics,At Masters Grade Level,2019,0.25,0.25,0.14,0.09,0.16,0.21,0.15,0.40,0.17,0.18,0.06,0.16,0.11,0.13,0.18
Spring_ISD_Grade 3 Mathematics,Spring_ISD,Grade 3 Mathematics,At Masters Grade Level,2018,0.23,0.24,0.14,0.07,0.17,0.18,0.19,0.52,*,0.26,0.08,0.16,0.11,0.13,0.19
Spring_ISD_Grade 4 Reading,Spring_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2019,0.75,0.75,0.63,0.53,0.68,0.74,0.67,0.85,*,0.67,0.42,0.66,0.57,0.61,0.68
Spring_ISD_Grade 4 Reading,Spring_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2018,0.73,0.73,0.59,0.48,0.65,0.63,0.60,0.83,0.83,0.67,0.34,0.62,0.54,0.57,0.67
Spring_ISD_Grade 4 Reading,Spring_ISD,Grade 4 Reading,At Meets Grade Level or Above,2019,0.44,0.45,0.33,0.25,0.35,0.39,0.39,0.72,*,0.52,0.29,0.36,0.28,0.31,0.38
Spring_ISD_Grade 4 Reading,Spring_ISD,Grade 4 Reading,At Meets Grade Level or Above,2018,0.46,0.46,0.32,0.23,0.35,0.39,0.33,0.56,0.67,0.39,0.23,0.35,0.27,0.30,0.38
Spring_ISD_Grade 4 Reading,Spring_ISD,Grade 4 Reading,At Masters Grade Level,2019,0.22,0.23,0.14,0.09,0.15,0.17,0.15,0.43,*,0.35,0.05,0.15,0.12,0.12,0.16
Spring_ISD_Grade 4 Reading,Spring_ISD,Grade 4 Reading,At Masters Grade Level,2018,0.24,0.25,0.14,0.10,0.15,0.19,0.18,0.27,0.42,0.13,0.04,0.16,0.11,0.12,0.17
Spring_ISD_Grade 4 Mathematics,Spring_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2019,0.75,0.76,0.65,0.55,0.70,0.78,0.74,0.94,*,0.73,0.48,0.68,0.61,0.64,0.71
Spring_ISD_Grade 4 Mathematics,Spring_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2018,0.78,0.80,0.69,0.58,0.74,0.75,0.76,0.88,0.92,0.75,0.39,0.72,0.64,0.69,0.76
Spring_ISD_Grade 4 Mathematics,Spring_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2019,0.48,0.49,0.35,0.25,0.39,0.48,0.43,0.78,*,0.42,0.30,0.39,0.30,0.34,0.41
Spring_ISD_Grade 4 Mathematics,Spring_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2018,0.49,0.51,0.36,0.24,0.42,0.43,0.47,0.69,0.50,0.40,0.23,0.41,0.29,0.34,0.46
Spring_ISD_Grade 4 Mathematics,Spring_ISD,Grade 4 Mathematics,At Masters Grade Level,2019,0.28,0.30,0.18,0.09,0.21,0.24,0.29,0.48,*,0.19,0.12,0.20,0.13,0.17,0.23
Spring_ISD_Grade 4 Mathematics,Spring_ISD,Grade 4 Mathematics,At Masters Grade Level,2018,0.27,0.29,0.17,0.10,0.20,0.21,0.22,0.50,0.17,0.18,0.07,0.20,0.13,0.17,0.25
Spring_ISD_Grade 5 Reading+,Spring_ISD,Grade 5 Reading+,At Approaches Grade Level or Above,2019,0.86,0.86,0.77,0.71,0.80,0.88,0.80,0.88,0.80,0.85,0.47,0.79,0.75,0.77,0.79
Spring_ISD_Grade 5 Reading+,Spring_ISD,Grade 5 Reading+,At Approaches Grade Level or Above,2018,0.84,0.83,0.77,0.71,0.79,0.82,0.66,0.96,0.38,0.89,0.43,0.79,0.73,0.75,0.77
Spring_ISD_Grade 5 Reading+,Spring_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2019,0.54,0.54,0.41,0.33,0.45,0.49,0.37,0.67,0.60,0.43,0.24,0.44,0.37,0.39,0.44
Spring_ISD_Grade 5 Reading+,Spring_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2018,0.54,0.54,0.42,0.35,0.45,0.57,0.34,0.70,0.25,0.55,0.23,0.45,0.38,0.40,0.44
Spring_ISD_Grade 5 Reading+,Spring_ISD,Grade 5 Reading+,At Masters Grade Level,2019,0.29,0.30,0.20,0.15,0.21,0.25,0.17,0.40,0.20,0.23,0.07,0.22,0.15,0.18,0.21
Spring_ISD_Grade 5 Reading+,Spring_ISD,Grade 5 Reading+,At Masters Grade Level,2018,0.26,0.27,0.19,0.14,0.19,0.28,0.14,0.41,0.25,0.30,0.05,0.21,0.15,0.17,0.18
Spring_ISD_Grade 5 Mathematics+,Spring_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2019,0.90,0.89,0.83,0.75,0.88,0.89,0.89,0.92,0.90,0.85,0.65,0.85,0.79,0.83,0.88
Spring_ISD_Grade 5 Mathematics+,Spring_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2018,0.91,0.90,0.84,0.77,0.87,0.89,0.76,0.97,0.75,0.96,0.58,0.86,0.80,0.83,0.88
Spring_ISD_Grade 5 Mathematics+,Spring_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2019,0.58,0.59,0.46,0.35,0.52,0.50,0.57,0.77,0.60,0.51,0.24,0.51,0.38,0.44,0.55
Spring_ISD_Grade 5 Mathematics+,Spring_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2018,0.58,0.58,0.46,0.35,0.52,0.54,0.38,0.81,0.63,0.52,0.25,0.51,0.38,0.45,0.54
Spring_ISD_Grade 5 Mathematics+,Spring_ISD,Grade 5 Mathematics+,At Masters Grade Level,2019,0.36,0.38,0.25,0.15,0.30,0.26,0.26,0.60,0.50,0.34,0.06,0.30,0.18,0.24,0.33
Spring_ISD_Grade 5 Mathematics+,Spring_ISD,Grade 5 Mathematics+,At Masters Grade Level,2018,0.30,0.31,0.20,0.13,0.24,0.25,0.10,0.59,0.25,0.23,0.07,0.25,0.14,0.19,0.26
Spring_ISD_Grade 5 Science,Spring_ISD,Grade 5 Science,At Approaches Grade Level or Above,2019,0.75,0.75,0.61,0.51,0.66,0.72,0.66,0.77,0.80,0.72,0.39,0.64,0.56,0.59,0.65
Spring_ISD_Grade 5 Science,Spring_ISD,Grade 5 Science,At Approaches Grade Level or Above,2018,0.76,0.76,0.66,0.57,0.69,0.76,0.61,0.93,0.63,0.83,0.37,0.69,0.61,0.64,0.68
Spring_ISD_Grade 5 Science,Spring_ISD,Grade 5 Science,At Meets Grade Level or Above,2019,0.49,0.50,0.34,0.25,0.38,0.45,0.34,0.52,0.30,0.47,0.24,0.37,0.29,0.32,0.37
Spring_ISD_Grade 5 Science,Spring_ISD,Grade 5 Science,At Meets Grade Level or Above,2018,0.41,0.42,0.29,0.21,0.31,0.43,0.29,0.59,0.25,0.25,0.18,0.33,0.22,0.26,0.31
Spring_ISD_Grade 5 Science,Spring_ISD,Grade 5 Science,At Masters Grade Level,2019,0.24,0.25,0.13,0.08,0.15,0.18,0.20,0.32,0.10,0.15,0.06,0.15,0.09,0.11,0.15
