Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Yes_Prep_Grade 6 Reading,Yes_Prep,Grade 6 Reading,At Approaches Grade Level or Above,2019,0.68,0.69,0.62,0.55,0.62,0.75,0.50,0.63,*,0.88,0.21,-,0.62,0.61,0.53
Yes_Prep_Grade 6 Reading,Yes_Prep,Grade 6 Reading,At Approaches Grade Level or Above,2018,0.69,0.71,0.62,0.53,0.63,0.72,0.69,0.77,-,0.43,0.32,-,0.62,0.62,0.60
Yes_Prep_Grade 6 Reading,Yes_Prep,Grade 6 Reading,At Meets Grade Level or Above,2019,0.37,0.38,0.27,0.21,0.27,0.39,0.08,0.37,*,0.25,0.11,-,0.27,0.26,0.19
Yes_Prep_Grade 6 Reading,Yes_Prep,Grade 6 Reading,At Meets Grade Level or Above,2018,0.39,0.41,0.29,0.18,0.30,0.39,0.00,0.62,-,0.29,0.18,-,0.29,0.29,0.29
Yes_Prep_Grade 6 Reading,Yes_Prep,Grade 6 Reading,At Masters Grade Level,2019,0.18,0.19,0.10,0.09,0.10,0.11,0.00,0.21,*,0.13,0.04,-,0.10,0.09,0.06
Yes_Prep_Grade 6 Reading,Yes_Prep,Grade 6 Reading,At Masters Grade Level,2018,0.19,0.20,0.12,0.08,0.13,0.14,0.00,0.31,-,0.00,0.05,-,0.12,0.12,0.12
Yes_Prep_Grade 6 Mathematics,Yes_Prep,Grade 6 Mathematics,At Approaches Grade Level or Above,2019,0.81,0.81,0.84,0.72,0.86,0.86,0.83,0.79,*,0.88,0.45,-,0.84,0.84,0.84
Yes_Prep_Grade 6 Mathematics,Yes_Prep,Grade 6 Mathematics,At Approaches Grade Level or Above,2018,0.77,0.78,0.78,0.70,0.80,0.76,0.85,0.77,-,0.71,0.48,-,0.78,0.79,0.77
Yes_Prep_Grade 6 Mathematics,Yes_Prep,Grade 6 Mathematics,At Meets Grade Level or Above,2019,0.47,0.48,0.47,0.34,0.48,0.57,0.33,0.63,*,0.25,0.15,-,0.47,0.46,0.43
Yes_Prep_Grade 6 Mathematics,Yes_Prep,Grade 6 Mathematics,At Meets Grade Level or Above,2018,0.44,0.46,0.43,0.26,0.45,0.42,0.31,0.69,-,0.29,0.20,-,0.43,0.43,0.43
Yes_Prep_Grade 6 Mathematics,Yes_Prep,Grade 6 Mathematics,At Masters Grade Level,2019,0.21,0.22,0.18,0.13,0.19,0.21,0.08,0.32,*,0.13,0.06,-,0.18,0.17,0.15
Yes_Prep_Grade 6 Mathematics,Yes_Prep,Grade 6 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.16,0.06,0.17,0.24,0.15,0.38,-,0.14,0.09,-,0.16,0.16,0.16
Yes_Prep_Grade 7 Reading,Yes_Prep,Grade 7 Reading,At Approaches Grade Level or Above,2019,0.76,0.77,0.73,0.66,0.74,0.78,0.83,0.75,-,*,0.32,-,0.73,0.73,0.68
Yes_Prep_Grade 7 Reading,Yes_Prep,Grade 7 Reading,At Approaches Grade Level or Above,2018,0.74,0.76,0.72,0.64,0.74,0.63,0.70,0.85,*,-,0.28,*,0.72,0.71,0.73
Yes_Prep_Grade 7 Reading,Yes_Prep,Grade 7 Reading,At Meets Grade Level or Above,2019,0.49,0.51,0.42,0.35,0.43,0.41,0.25,0.67,-,*,0.18,-,0.42,0.41,0.37
Yes_Prep_Grade 7 Reading,Yes_Prep,Grade 7 Reading,At Meets Grade Level or Above,2018,0.48,0.50,0.41,0.29,0.43,0.25,0.40,0.70,*,-,0.13,*,0.41,0.40,0.41
Yes_Prep_Grade 7 Reading,Yes_Prep,Grade 7 Reading,At Masters Grade Level,2019,0.29,0.31,0.22,0.14,0.23,0.22,0.08,0.58,-,*,0.05,-,0.22,0.21,0.18
Yes_Prep_Grade 7 Reading,Yes_Prep,Grade 7 Reading,At Masters Grade Level,2018,0.29,0.30,0.21,0.14,0.22,0.13,0.30,0.45,*,-,0.03,*,0.21,0.20,0.21
Yes_Prep_Grade 7 Mathematics,Yes_Prep,Grade 7 Mathematics,At Approaches Grade Level or Above,2019,0.75,0.77,0.82,0.75,0.82,0.85,0.92,0.83,-,*,0.40,-,0.82,0.82,0.80
Yes_Prep_Grade 7 Mathematics,Yes_Prep,Grade 7 Mathematics,At Approaches Grade Level or Above,2018,0.72,0.75,0.75,0.64,0.77,0.79,0.90,0.85,*,-,0.34,*,0.75,0.74,0.76
Yes_Prep_Grade 7 Mathematics,Yes_Prep,Grade 7 Mathematics,At Meets Grade Level or Above,2019,0.43,0.46,0.48,0.35,0.50,0.55,0.50,0.67,-,*,0.19,-,0.48,0.48,0.46
Yes_Prep_Grade 7 Mathematics,Yes_Prep,Grade 7 Mathematics,At Meets Grade Level or Above,2018,0.40,0.43,0.43,0.26,0.45,0.33,0.50,0.70,*,-,0.12,*,0.43,0.42,0.45
Yes_Prep_Grade 7 Mathematics,Yes_Prep,Grade 7 Mathematics,At Masters Grade Level,2019,0.17,0.18,0.20,0.10,0.21,0.23,0.17,0.58,-,*,0.09,-,0.20,0.19,0.17
Yes_Prep_Grade 7 Mathematics,Yes_Prep,Grade 7 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.17,0.07,0.18,0.17,0.00,0.40,*,-,0.03,*,0.17,0.16,0.18
Yes_Prep_Grade 7 Writing,Yes_Prep,Grade 7 Writing,At Approaches Grade Level or Above,2019,0.70,0.72,0.71,0.68,0.71,0.73,0.58,0.92,-,*,0.24,-,0.71,0.70,0.65
Yes_Prep_Grade 7 Writing,Yes_Prep,Grade 7 Writing,At Approaches Grade Level or Above,2018,0.69,0.69,0.65,0.58,0.66,0.52,0.60,0.90,*,-,0.20,*,0.65,0.64,0.64
Yes_Prep_Grade 7 Writing,Yes_Prep,Grade 7 Writing,At Meets Grade Level or Above,2019,0.42,0.43,0.41,0.30,0.42,0.37,0.33,0.92,-,*,0.17,-,0.41,0.41,0.35
Yes_Prep_Grade 7 Writing,Yes_Prep,Grade 7 Writing,At Meets Grade Level or Above,2018,0.43,0.44,0.34,0.26,0.36,0.24,0.40,0.70,*,-,0.11,*,0.35,0.33,0.34
Yes_Prep_Grade 7 Writing,Yes_Prep,Grade 7 Writing,At Masters Grade Level,2019,0.18,0.19,0.15,0.11,0.16,0.20,0.00,0.50,-,*,0.08,-,0.15,0.15,0.11
Yes_Prep_Grade 7 Writing,Yes_Prep,Grade 7 Writing,At Masters Grade Level,2018,0.15,0.16,0.09,0.05,0.10,0.04,0.00,0.25,*,-,0.04,*,0.09,0.09,0.09
Yes_Prep_Grade 8 Reading+,Yes_Prep,Grade 8 Reading+,At Approaches Grade Level or Above,2019,0.86,0.86,0.87,0.79,0.88,0.77,0.90,0.95,*,*,0.46,0.69,0.87,0.87,0.80
Yes_Prep_Grade 8 Reading+,Yes_Prep,Grade 8 Reading+,At Approaches Grade Level or Above,2018,0.86,0.86,0.86,0.79,0.87,0.93,0.83,0.86,*,0.67,0.36,0.65,0.87,0.85,0.80
Yes_Prep_Grade 8 Reading+,Yes_Prep,Grade 8 Reading+,At Meets Grade Level or Above,2019,0.55,0.56,0.51,0.35,0.53,0.35,0.50,0.74,*,*,0.14,0.18,0.52,0.52,0.37
Yes_Prep_Grade 8 Reading+,Yes_Prep,Grade 8 Reading+,At Meets Grade Level or Above,2018,0.49,0.51,0.43,0.29,0.44,0.34,0.42,0.71,*,0.50,0.11,0.06,0.44,0.42,0.32
Yes_Prep_Grade 8 Reading+,Yes_Prep,Grade 8 Reading+,At Masters Grade Level,2019,0.28,0.30,0.22,0.14,0.23,0.15,0.20,0.58,*,*,0.04,0.03,0.23,0.22,0.13
Yes_Prep_Grade 8 Reading+,Yes_Prep,Grade 8 Reading+,At Masters Grade Level,2018,0.27,0.28,0.21,0.15,0.22,0.21,0.25,0.52,*,0.33,0.01,0.00,0.22,0.20,0.14
Yes_Prep_Grade 8 Mathematics+,Yes_Prep,Grade 8 Mathematics+,At Approaches Grade Level or Above,2019,0.88,0.88,0.93,0.89,0.94,0.85,1.00,1.00,*,*,0.61,0.77,0.94,0.94,0.91
Yes_Prep_Grade 8 Mathematics+,Yes_Prep,Grade 8 Mathematics+,At Approaches Grade Level or Above,2018,0.86,0.87,0.91,0.78,0.93,0.93,1.00,0.95,*,0.83,0.49,0.74,0.92,0.91,0.89
Yes_Prep_Grade 8 Mathematics+,Yes_Prep,Grade 8 Mathematics+,At Meets Grade Level or Above,2019,0.57,0.58,0.69,0.56,0.71,0.69,0.60,0.95,*,*,0.24,0.36,0.70,0.69,0.60
Yes_Prep_Grade 8 Mathematics+,Yes_Prep,Grade 8 Mathematics+,At Meets Grade Level or Above,2018,0.51,0.52,0.61,0.35,0.64,0.69,0.50,0.95,*,0.50,0.17,0.29,0.62,0.60,0.55
Yes_Prep_Grade 8 Mathematics+,Yes_Prep,Grade 8 Mathematics+,At Masters Grade Level,2019,0.17,0.18,0.28,0.17,0.29,0.27,0.20,0.47,*,*,0.08,0.03,0.28,0.27,0.20
Yes_Prep_Grade 8 Mathematics+,Yes_Prep,Grade 8 Mathematics+,At Masters Grade Level,2018,0.15,0.16,0.22,0.09,0.24,0.21,0.17,0.67,*,0.00,0.04,0.00,0.24,0.22,0.18
Yes_Prep_Grade 8 Science,Yes_Prep,Grade 8 Science,At Approaches Grade Level or Above,2019,0.81,0.81,0.83,0.75,0.83,0.81,0.90,0.95,*,*,0.43,0.56,0.83,0.82,0.75
Yes_Prep_Grade 8 Science,Yes_Prep,Grade 8 Science,At Approaches Grade Level or Above,2018,0.76,0.77,0.76,0.64,0.78,0.86,0.58,0.90,*,0.67,0.34,0.46,0.77,0.75,0.67
Yes_Prep_Grade 8 Science,Yes_Prep,Grade 8 Science,At Meets Grade Level or Above,2019,0.51,0.52,0.47,0.32,0.49,0.38,0.50,0.79,*,*,0.18,0.15,0.48,0.46,0.35
Yes_Prep_Grade 8 Science,Yes_Prep,Grade 8 Science,At Meets Grade Level or Above,2018,0.52,0.53,0.46,0.29,0.48,0.48,0.33,0.71,*,0.33,0.15,0.13,0.47,0.45,0.34
Yes_Prep_Grade 8 Science,Yes_Prep,Grade 8 Science,At Masters Grade Level,2019,0.25,0.27,0.19,0.13,0.20,0.19,0.30,0.47,*,*,0.06,0.05,0.20,0.19,0.13
Yes_Prep_Grade 8 Science,Yes_Prep,Grade 8 Science,At Masters Grade Level,2018,0.28,0.29,0.17,0.07,0.18,0.21,0.25,0.52,*,0.00,0.04,0.01,0.18,0.17,0.12
Yes_Prep_Grade 8 Social Studies,Yes_Prep,Grade 8 Social Studies,At Approaches Grade Level or Above,2019,0.69,0.70,0.69,0.52,0.72,0.54,0.80,0.89,*,*,0.32,0.44,0.70,0.68,0.57
Yes_Prep_Grade 8 Social Studies,Yes_Prep,Grade 8 Social Studies,At Approaches Grade Level or Above,2018,0.65,0.66,0.68,0.55,0.70,0.72,0.46,0.86,*,0.50,0.27,0.43,0.69,0.68,0.59
Yes_Prep_Grade 8 Social Studies,Yes_Prep,Grade 8 Social Studies,At Meets Grade Level or Above,2019,0.37,0.38,0.31,0.18,0.32,0.27,0.40,0.53,*,*,0.14,0.13,0.31,0.30,0.19
Yes_Prep_Grade 8 Social Studies,Yes_Prep,Grade 8 Social Studies,At Meets Grade Level or Above,2018,0.36,0.37,0.33,0.23,0.34,0.41,0.08,0.62,*,0.33,0.14,0.08,0.34,0.32,0.23
Yes_Prep_Grade 8 Social Studies,Yes_Prep,Grade 8 Social Studies,At Masters Grade Level,2019,0.21,0.23,0.14,0.09,0.15,0.12,0.30,0.26,*,*,0.07,0.05,0.14,0.14,0.08
Yes_Prep_Grade 8 Social Studies,Yes_Prep,Grade 8 Social Studies,At Masters Grade Level,2018,0.21,0.22,0.17,0.09,0.18,0.21,0.08,0.48,*,0.17,0.05,0.04,0.18,0.17,0.11
Yes_Prep_End of Course English I,Yes_Prep,End of Course English I,At Approaches Grade Level or Above,2019,0.68,0.67,0.75,0.66,0.76,0.80,0.40,0.84,*,1.00,0.23,0.77,0.64,0.74,0.60
Yes_Prep_End of Course English I,Yes_Prep,End of Course English I,At Approaches Grade Level or Above,2018,0.65,0.65,0.76,0.64,0.77,0.63,0.78,0.75,-,*,0.22,0.77,0.68,0.76,0.66
Yes_Prep_End of Course English I,Yes_Prep,End of Course English I,At Meets Grade Level or Above,2019,0.50,0.50,0.58,0.45,0.59,0.73,0.20,0.63,*,0.71,0.08,0.60,0.45,0.56,0.37
