Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Sheldon_ISD_Grade 4 Reading,Sheldon_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2018,0.73,0.73,0.60,0.58,0.60,0.66,*,0.60,-,0.70,0.20,0.61,0.57,0.60,0.57
Sheldon_ISD_Grade 4 Reading,Sheldon_ISD,Grade 4 Reading,At Meets Grade Level or Above,2019,0.44,0.45,0.32,0.21,0.36,0.19,*,0.80,-,0.25,0.15,0.36,0.25,0.31,0.30
Sheldon_ISD_Grade 4 Reading,Sheldon_ISD,Grade 4 Reading,At Meets Grade Level or Above,2018,0.46,0.46,0.36,0.28,0.38,0.39,*,0.40,-,0.40,0.16,0.38,0.32,0.36,0.36
Sheldon_ISD_Grade 4 Reading,Sheldon_ISD,Grade 4 Reading,At Masters Grade Level,2019,0.22,0.23,0.15,0.06,0.18,0.07,*,0.80,-,0.00,0.06,0.18,0.08,0.14,0.16
Sheldon_ISD_Grade 4 Reading,Sheldon_ISD,Grade 4 Reading,At Masters Grade Level,2018,0.24,0.25,0.17,0.11,0.20,0.11,*,0.00,-,0.00,0.02,0.18,0.15,0.17,0.17
Sheldon_ISD_Grade 4 Mathematics,Sheldon_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2019,0.75,0.76,0.65,0.52,0.69,0.63,*,1.00,-,0.63,0.30,0.69,0.58,0.65,0.66
Sheldon_ISD_Grade 4 Mathematics,Sheldon_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2018,0.78,0.80,0.70,0.49,0.75,0.75,*,1.00,-,0.70,0.20,0.73,0.65,0.70,0.76
Sheldon_ISD_Grade 4 Mathematics,Sheldon_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2019,0.48,0.49,0.40,0.21,0.44,0.37,*,0.80,-,0.50,0.21,0.46,0.29,0.39,0.42
Sheldon_ISD_Grade 4 Mathematics,Sheldon_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2018,0.49,0.51,0.38,0.23,0.43,0.30,*,0.40,-,0.40,0.13,0.41,0.34,0.39,0.44
Sheldon_ISD_Grade 4 Mathematics,Sheldon_ISD,Grade 4 Mathematics,At Masters Grade Level,2019,0.28,0.30,0.22,0.12,0.25,0.19,*,0.80,-,0.25,0.10,0.27,0.14,0.21,0.24
Sheldon_ISD_Grade 4 Mathematics,Sheldon_ISD,Grade 4 Mathematics,At Masters Grade Level,2018,0.27,0.29,0.20,0.08,0.25,0.11,*,0.40,-,0.10,0.04,0.22,0.17,0.21,0.26
Sheldon_ISD_Grade 5 Reading+,Sheldon_ISD,Grade 5 Reading+,At Approaches Grade Level or Above,2019,0.86,0.86,0.79,0.72,0.81,0.80,*,1.00,-,0.90,0.41,0.80,0.77,0.79,0.81
Sheldon_ISD_Grade 5 Reading+,Sheldon_ISD,Grade 5 Reading+,At Approaches Grade Level or Above,2018,0.84,0.83,0.78,0.71,0.80,0.76,-,-,*,1.00,0.29,0.80,0.75,0.77,0.79
Sheldon_ISD_Grade 5 Reading+,Sheldon_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2019,0.54,0.54,0.44,0.35,0.45,0.52,*,0.60,-,0.70,0.17,0.44,0.43,0.42,0.42
Sheldon_ISD_Grade 5 Reading+,Sheldon_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2018,0.54,0.54,0.44,0.31,0.47,0.38,-,-,*,0.80,0.14,0.47,0.37,0.42,0.45
Sheldon_ISD_Grade 5 Reading+,Sheldon_ISD,Grade 5 Reading+,At Masters Grade Level,2019,0.29,0.30,0.21,0.12,0.24,0.30,*,0.20,-,0.00,0.05,0.24,0.16,0.20,0.20
Sheldon_ISD_Grade 5 Reading+,Sheldon_ISD,Grade 5 Reading+,At Masters Grade Level,2018,0.26,0.27,0.17,0.11,0.19,0.11,-,-,*,0.60,0.05,0.17,0.16,0.16,0.19
Sheldon_ISD_Grade 5 Mathematics+,Sheldon_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2019,0.90,0.89,0.84,0.70,0.87,0.87,*,1.00,-,0.90,0.53,0.86,0.80,0.84,0.90
Sheldon_ISD_Grade 5 Mathematics+,Sheldon_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2018,0.91,0.90,0.86,0.79,0.88,0.84,-,-,*,1.00,0.52,0.87,0.85,0.85,0.88
Sheldon_ISD_Grade 5 Mathematics+,Sheldon_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2019,0.58,0.59,0.45,0.23,0.51,0.39,*,0.60,-,0.70,0.19,0.47,0.41,0.45,0.52
Sheldon_ISD_Grade 5 Mathematics+,Sheldon_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2018,0.58,0.58,0.50,0.33,0.55,0.41,-,-,*,0.80,0.29,0.56,0.40,0.49,0.57
Sheldon_ISD_Grade 5 Mathematics+,Sheldon_ISD,Grade 5 Mathematics+,At Masters Grade Level,2019,0.36,0.38,0.26,0.11,0.30,0.17,*,0.40,-,0.40,0.05,0.26,0.24,0.25,0.32
Sheldon_ISD_Grade 5 Mathematics+,Sheldon_ISD,Grade 5 Mathematics+,At Masters Grade Level,2018,0.30,0.31,0.20,0.11,0.23,0.14,-,-,*,0.20,0.04,0.24,0.13,0.19,0.25
Sheldon_ISD_Grade 5 Science,Sheldon_ISD,Grade 5 Science,At Approaches Grade Level or Above,2019,0.75,0.75,0.67,0.53,0.70,0.78,*,0.60,-,0.80,0.33,0.70,0.61,0.65,0.69
Sheldon_ISD_Grade 5 Science,Sheldon_ISD,Grade 5 Science,At Approaches Grade Level or Above,2018,0.76,0.76,0.66,0.55,0.68,0.73,-,-,*,0.80,0.31,0.69,0.61,0.65,0.66
Sheldon_ISD_Grade 5 Science,Sheldon_ISD,Grade 5 Science,At Meets Grade Level or Above,2019,0.49,0.50,0.36,0.23,0.39,0.43,*,0.40,-,0.50,0.17,0.39,0.30,0.35,0.39
Sheldon_ISD_Grade 5 Science,Sheldon_ISD,Grade 5 Science,At Meets Grade Level or Above,2018,0.41,0.42,0.29,0.15,0.32,0.38,-,-,*,0.40,0.19,0.33,0.21,0.27,0.30
Sheldon_ISD_Grade 5 Science,Sheldon_ISD,Grade 5 Science,At Masters Grade Level,2019,0.24,0.25,0.15,0.08,0.17,0.20,*,0.20,-,0.30,0.03,0.17,0.12,0.15,0.17
Sheldon_ISD_Grade 5 Science,Sheldon_ISD,Grade 5 Science,At Masters Grade Level,2018,0.17,0.18,0.09,0.04,0.10,0.19,-,-,*,0.20,0.05,0.11,0.06,0.09,0.10
Sheldon_ISD_Grade 6 Reading,Sheldon_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2019,0.68,0.69,0.56,0.47,0.57,0.67,*,-,-,0.80,0.20,0.59,0.50,0.55,0.53
Sheldon_ISD_Grade 6 Reading,Sheldon_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2018,0.69,0.71,0.53,0.51,0.54,0.42,-,*,*,*,0.30,0.56,0.47,0.52,0.53
Sheldon_ISD_Grade 6 Reading,Sheldon_ISD,Grade 6 Reading,At Meets Grade Level or Above,2019,0.37,0.38,0.27,0.18,0.29,0.39,*,-,-,0.60,0.14,0.29,0.23,0.27,0.24
Sheldon_ISD_Grade 6 Reading,Sheldon_ISD,Grade 6 Reading,At Meets Grade Level or Above,2018,0.39,0.41,0.21,0.18,0.22,0.19,-,*,*,*,0.17,0.24,0.16,0.20,0.21
Sheldon_ISD_Grade 6 Reading,Sheldon_ISD,Grade 6 Reading,At Masters Grade Level,2019,0.18,0.19,0.10,0.06,0.11,0.17,*,-,-,0.00,0.01,0.11,0.09,0.10,0.11
Sheldon_ISD_Grade 6 Reading,Sheldon_ISD,Grade 6 Reading,At Masters Grade Level,2018,0.19,0.20,0.07,0.04,0.08,0.04,-,*,*,*,0.02,0.08,0.05,0.07,0.08
Sheldon_ISD_Grade 6 Mathematics,Sheldon_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2019,0.81,0.81,0.70,0.59,0.73,0.78,*,-,-,0.80,0.31,0.72,0.66,0.69,0.72
Sheldon_ISD_Grade 6 Mathematics,Sheldon_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2018,0.77,0.78,0.63,0.59,0.64,0.62,-,*,*,*,0.49,0.65,0.59,0.62,0.61
Sheldon_ISD_Grade 6 Mathematics,Sheldon_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2019,0.47,0.48,0.25,0.17,0.27,0.31,*,-,-,0.40,0.16,0.27,0.21,0.25,0.25
Sheldon_ISD_Grade 6 Mathematics,Sheldon_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2018,0.44,0.46,0.20,0.16,0.22,0.19,-,*,*,*,0.21,0.23,0.16,0.20,0.23
Sheldon_ISD_Grade 6 Mathematics,Sheldon_ISD,Grade 6 Mathematics,At Masters Grade Level,2019,0.21,0.22,0.08,0.06,0.09,0.06,*,-,-,0.40,0.08,0.09,0.07,0.08,0.08
Sheldon_ISD_Grade 6 Mathematics,Sheldon_ISD,Grade 6 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.05,0.04,0.05,0.04,-,*,*,*,0.11,0.05,0.05,0.04,0.06
Sheldon_ISD_Grade 7 Reading,Sheldon_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2019,0.76,0.77,0.69,0.67,0.70,0.50,-,*,-,0.80,0.36,0.71,0.64,0.67,0.65
Sheldon_ISD_Grade 7 Reading,Sheldon_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2018,0.74,0.76,0.59,0.53,0.61,0.64,-,*,*,0.60,0.19,0.63,0.53,0.59,0.60
Sheldon_ISD_Grade 7 Reading,Sheldon_ISD,Grade 7 Reading,At Meets Grade Level or Above,2019,0.49,0.51,0.31,0.27,0.33,0.21,-,*,-,0.40,0.18,0.34,0.26,0.31,0.30
Sheldon_ISD_Grade 7 Reading,Sheldon_ISD,Grade 7 Reading,At Meets Grade Level or Above,2018,0.48,0.50,0.30,0.26,0.31,0.30,-,*,*,0.40,0.06,0.31,0.28,0.29,0.30
Sheldon_ISD_Grade 7 Reading,Sheldon_ISD,Grade 7 Reading,At Masters Grade Level,2019,0.29,0.31,0.15,0.11,0.16,0.13,-,*,-,0.20,0.10,0.16,0.13,0.15,0.13
Sheldon_ISD_Grade 7 Reading,Sheldon_ISD,Grade 7 Reading,At Masters Grade Level,2018,0.29,0.30,0.13,0.09,0.14,0.21,-,*,*,0.20,0.02,0.14,0.12,0.13,0.13
Sheldon_ISD_Grade 7 Mathematics,Sheldon_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2019,0.75,0.77,0.65,0.56,0.68,0.50,-,*,-,0.40,0.34,0.66,0.61,0.64,0.65
Sheldon_ISD_Grade 7 Mathematics,Sheldon_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2018,0.72,0.75,0.64,0.62,0.64,0.73,-,*,*,0.40,0.21,0.66,0.60,0.64,0.63
Sheldon_ISD_Grade 7 Mathematics,Sheldon_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2019,0.43,0.46,0.25,0.22,0.27,0.17,-,*,-,0.20,0.23,0.27,0.21,0.25,0.23
Sheldon_ISD_Grade 7 Mathematics,Sheldon_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2018,0.40,0.43,0.28,0.19,0.31,0.24,-,*,*,0.20,0.08,0.31,0.22,0.28,0.30
Sheldon_ISD_Grade 7 Mathematics,Sheldon_ISD,Grade 7 Mathematics,At Masters Grade Level,2019,0.17,0.18,0.06,0.05,0.06,0.04,-,*,-,0.00,0.07,0.06,0.06,0.06,0.05
Sheldon_ISD_Grade 7 Mathematics,Sheldon_ISD,Grade 7 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.09,0.07,0.09,0.06,-,*,*,0.20,0.04,0.11,0.06,0.09,0.09
