Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
La_Porte_ISD_Grade 4 Reading,La_Porte_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2019,0.75,0.75,0.86,0.85,0.84,0.89,*,*,-,0.67,0.62,0.89,0.79,0.82,0.78
La_Porte_ISD_Grade 4 Reading,La_Porte_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2018,0.73,0.73,0.83,0.75,0.83,0.84,*,*,-,1.00,0.55,0.84,0.80,0.80,0.80
La_Porte_ISD_Grade 4 Reading,La_Porte_ISD,Grade 4 Reading,At Meets Grade Level or Above,2019,0.44,0.45,0.51,0.39,0.50,0.55,*,*,-,0.33,0.26,0.54,0.45,0.43,0.36
La_Porte_ISD_Grade 4 Reading,La_Porte_ISD,Grade 4 Reading,At Meets Grade Level or Above,2018,0.46,0.46,0.54,0.38,0.52,0.57,*,*,-,0.83,0.35,0.54,0.52,0.45,0.43
La_Porte_ISD_Grade 4 Reading,La_Porte_ISD,Grade 4 Reading,At Masters Grade Level,2019,0.22,0.23,0.23,0.17,0.23,0.24,*,*,-,0.17,0.08,0.24,0.21,0.16,0.13
La_Porte_ISD_Grade 4 Reading,La_Porte_ISD,Grade 4 Reading,At Masters Grade Level,2018,0.24,0.25,0.27,0.15,0.26,0.29,*,*,-,0.17,0.10,0.27,0.26,0.22,0.20
La_Porte_ISD_Grade 4 Mathematics,La_Porte_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2019,0.75,0.76,0.84,0.68,0.87,0.83,*,*,-,0.50,0.50,0.85,0.81,0.81,0.85
La_Porte_ISD_Grade 4 Mathematics,La_Porte_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2018,0.78,0.80,0.92,0.88,0.91,0.93,*,*,-,1.00,0.69,0.92,0.91,0.91,0.90
La_Porte_ISD_Grade 4 Mathematics,La_Porte_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2019,0.48,0.49,0.55,0.41,0.56,0.55,*,*,-,0.17,0.33,0.57,0.49,0.49,0.50
La_Porte_ISD_Grade 4 Mathematics,La_Porte_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2018,0.49,0.51,0.68,0.55,0.64,0.74,*,*,-,0.50,0.37,0.68,0.66,0.62,0.62
La_Porte_ISD_Grade 4 Mathematics,La_Porte_ISD,Grade 4 Mathematics,At Masters Grade Level,2019,0.28,0.30,0.29,0.17,0.28,0.30,*,*,-,0.17,0.14,0.29,0.28,0.21,0.17
La_Porte_ISD_Grade 4 Mathematics,La_Porte_ISD,Grade 4 Mathematics,At Masters Grade Level,2018,0.27,0.29,0.38,0.35,0.33,0.44,*,*,-,0.33,0.22,0.40,0.34,0.33,0.27
La_Porte_ISD_Grade 5 Reading+,La_Porte_ISD,Grade 5 Reading+,At Approaches Grade Level or Above,2019,0.86,0.86,0.95,0.83,0.95,0.96,*,*,-,1.00,0.75,0.96,0.90,0.93,0.91
La_Porte_ISD_Grade 5 Reading+,La_Porte_ISD,Grade 5 Reading+,At Approaches Grade Level or Above,2018,0.84,0.83,0.92,0.96,0.90,0.95,1.00,1.00,-,1.00,0.62,0.93,0.90,0.89,0.92
La_Porte_ISD_Grade 5 Reading+,La_Porte_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2019,0.54,0.54,0.57,0.34,0.56,0.61,*,*,-,0.60,0.34,0.58,0.53,0.51,0.49
La_Porte_ISD_Grade 5 Reading+,La_Porte_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2018,0.54,0.54,0.64,0.62,0.64,0.63,0.80,1.00,-,0.40,0.44,0.64,0.63,0.57,0.58
La_Porte_ISD_Grade 5 Reading+,La_Porte_ISD,Grade 5 Reading+,At Masters Grade Level,2019,0.29,0.30,0.32,0.26,0.29,0.38,*,*,-,0.20,0.11,0.34,0.28,0.26,0.28
La_Porte_ISD_Grade 5 Reading+,La_Porte_ISD,Grade 5 Reading+,At Masters Grade Level,2018,0.26,0.27,0.29,0.18,0.27,0.32,0.20,0.60,-,0.20,0.11,0.30,0.26,0.20,0.17
La_Porte_ISD_Grade 5 Mathematics+,La_Porte_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2019,0.90,0.89,0.98,0.97,0.98,0.98,*,*,-,1.00,0.91,0.99,0.97,0.99,1.00
La_Porte_ISD_Grade 5 Mathematics+,La_Porte_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2018,0.91,0.90,0.98,0.98,0.97,0.98,1.00,1.00,-,1.00,0.87,0.99,0.96,0.96,0.98
La_Porte_ISD_Grade 5 Mathematics+,La_Porte_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2019,0.58,0.59,0.74,0.60,0.73,0.77,*,*,-,0.60,0.55,0.76,0.65,0.67,0.67
La_Porte_ISD_Grade 5 Mathematics+,La_Porte_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2018,0.58,0.58,0.77,0.80,0.75,0.78,0.80,1.00,-,1.00,0.47,0.80,0.69,0.71,0.74
La_Porte_ISD_Grade 5 Mathematics+,La_Porte_ISD,Grade 5 Mathematics+,At Masters Grade Level,2019,0.36,0.38,0.47,0.40,0.46,0.50,*,*,-,0.40,0.20,0.48,0.43,0.39,0.41
La_Porte_ISD_Grade 5 Mathematics+,La_Porte_ISD,Grade 5 Mathematics+,At Masters Grade Level,2018,0.30,0.31,0.44,0.38,0.42,0.46,0.60,0.80,-,0.40,0.27,0.46,0.38,0.37,0.35
La_Porte_ISD_Grade 5 Science,La_Porte_ISD,Grade 5 Science,At Approaches Grade Level or Above,2019,0.75,0.75,0.85,0.74,0.83,0.89,*,*,-,*,0.66,0.87,0.77,0.79,0.72
La_Porte_ISD_Grade 5 Science,La_Porte_ISD,Grade 5 Science,At Approaches Grade Level or Above,2018,0.76,0.76,0.88,0.89,0.83,0.92,1.00,1.00,-,1.00,0.59,0.89,0.85,0.83,0.77
La_Porte_ISD_Grade 5 Science,La_Porte_ISD,Grade 5 Science,At Meets Grade Level or Above,2019,0.49,0.50,0.55,0.37,0.52,0.63,*,*,-,*,0.39,0.57,0.49,0.46,0.30
La_Porte_ISD_Grade 5 Science,La_Porte_ISD,Grade 5 Science,At Meets Grade Level or Above,2018,0.41,0.42,0.55,0.47,0.52,0.59,0.80,0.80,-,0.60,0.39,0.56,0.51,0.45,0.42
La_Porte_ISD_Grade 5 Science,La_Porte_ISD,Grade 5 Science,At Masters Grade Level,2019,0.24,0.25,0.28,0.14,0.23,0.36,*,*,-,*,0.16,0.29,0.24,0.22,0.14
La_Porte_ISD_Grade 5 Science,La_Porte_ISD,Grade 5 Science,At Masters Grade Level,2018,0.17,0.18,0.24,0.13,0.21,0.29,0.20,0.60,-,0.20,0.04,0.25,0.20,0.18,0.09
La_Porte_ISD_Grade 6 Reading,La_Porte_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2019,0.68,0.69,0.77,0.80,0.75,0.80,*,0.80,-,0.57,0.43,0.79,0.71,0.72,0.70
La_Porte_ISD_Grade 6 Reading,La_Porte_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2018,0.69,0.71,0.69,0.44,0.68,0.74,*,1.00,*,*,0.45,0.71,0.64,0.63,0.58
La_Porte_ISD_Grade 6 Reading,La_Porte_ISD,Grade 6 Reading,At Meets Grade Level or Above,2019,0.37,0.38,0.41,0.33,0.42,0.42,*,0.40,-,0.14,0.21,0.41,0.41,0.35,0.26
La_Porte_ISD_Grade 6 Reading,La_Porte_ISD,Grade 6 Reading,At Meets Grade Level or Above,2018,0.39,0.41,0.39,0.21,0.39,0.42,*,0.86,*,*,0.31,0.42,0.32,0.31,0.26
La_Porte_ISD_Grade 6 Reading,La_Porte_ISD,Grade 6 Reading,At Masters Grade Level,2019,0.18,0.19,0.20,0.07,0.22,0.20,*,0.20,-,0.00,0.11,0.19,0.22,0.18,0.14
La_Porte_ISD_Grade 6 Reading,La_Porte_ISD,Grade 6 Reading,At Masters Grade Level,2018,0.19,0.20,0.19,0.09,0.17,0.23,*,0.86,*,*,0.12,0.21,0.13,0.16,0.12
La_Porte_ISD_Grade 6 Mathematics,La_Porte_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2019,0.81,0.81,0.89,0.91,0.89,0.89,*,1.00,-,0.86,0.62,0.89,0.89,0.87,0.91
La_Porte_ISD_Grade 6 Mathematics,La_Porte_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2018,0.77,0.78,0.87,0.73,0.85,0.93,1.00,1.00,*,*,0.76,0.91,0.75,0.82,0.83
La_Porte_ISD_Grade 6 Mathematics,La_Porte_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2019,0.47,0.48,0.57,0.50,0.56,0.61,*,0.60,-,0.29,0.23,0.59,0.51,0.52,0.50
La_Porte_ISD_Grade 6 Mathematics,La_Porte_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2018,0.44,0.46,0.53,0.32,0.49,0.61,0.60,1.00,*,*,0.35,0.56,0.42,0.44,0.40
La_Porte_ISD_Grade 6 Mathematics,La_Porte_ISD,Grade 6 Mathematics,At Masters Grade Level,2019,0.21,0.22,0.29,0.24,0.27,0.32,*,0.20,-,0.00,0.15,0.30,0.24,0.24,0.26
La_Porte_ISD_Grade 6 Mathematics,La_Porte_ISD,Grade 6 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.22,0.09,0.19,0.27,0.20,1.00,*,*,0.18,0.24,0.18,0.14,0.16
La_Porte_ISD_Grade 7 Reading,La_Porte_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2019,0.76,0.77,0.74,0.60,0.72,0.80,1.00,1.00,*,*,0.46,0.76,0.69,0.69,0.58
La_Porte_ISD_Grade 7 Reading,La_Porte_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2018,0.74,0.76,0.69,0.70,0.69,0.70,*,1.00,*,0.40,0.39,0.72,0.62,0.69,0.71
La_Porte_ISD_Grade 7 Reading,La_Porte_ISD,Grade 7 Reading,At Meets Grade Level or Above,2019,0.49,0.51,0.48,0.27,0.46,0.52,0.80,1.00,*,*,0.27,0.48,0.46,0.42,0.31
La_Porte_ISD_Grade 7 Reading,La_Porte_ISD,Grade 7 Reading,At Meets Grade Level or Above,2018,0.48,0.50,0.42,0.40,0.39,0.47,*,0.50,*,0.40,0.20,0.44,0.38,0.39,0.37
La_Porte_ISD_Grade 7 Reading,La_Porte_ISD,Grade 7 Reading,At Masters Grade Level,2019,0.29,0.31,0.28,0.18,0.27,0.29,0.40,0.88,*,*,0.13,0.28,0.29,0.26,0.21
La_Porte_ISD_Grade 7 Reading,La_Porte_ISD,Grade 7 Reading,At Masters Grade Level,2018,0.29,0.30,0.23,0.25,0.20,0.26,*,0.17,*,0.20,0.09,0.24,0.20,0.21,0.16
La_Porte_ISD_Grade 7 Mathematics,La_Porte_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2019,0.75,0.77,0.67,0.49,0.70,0.69,*,*,*,*,0.49,0.69,0.64,0.67,0.62
La_Porte_ISD_Grade 7 Mathematics,La_Porte_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2018,0.72,0.75,0.58,0.49,0.56,0.64,*,*,*,0.60,0.44,0.60,0.53,0.56,0.54
La_Porte_ISD_Grade 7 Mathematics,La_Porte_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2019,0.43,0.46,0.20,0.10,0.17,0.28,*,*,*,*,0.23,0.20,0.21,0.18,0.11
La_Porte_ISD_Grade 7 Mathematics,La_Porte_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2018,0.40,0.43,0.12,0.12,0.07,0.17,*,*,*,0.00,0.14,0.12,0.10,0.11,0.07
La_Porte_ISD_Grade 7 Mathematics,La_Porte_ISD,Grade 7 Mathematics,At Masters Grade Level,2019,0.17,0.18,0.03,0.05,0.02,0.03,*,*,*,*,0.10,0.02,0.04,0.02,0.02
La_Porte_ISD_Grade 7 Mathematics,La_Porte_ISD,Grade 7 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.02,0.02,0.02,0.02,*,*,*,0.00,0.05,0.01,0.03,0.01,0.00
