Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Channelview_ISD_Grade 4 Reading,Channelview_ISD,Grade 4 Reading,At Meets Grade Level or Above,2019,0.44,0.45,0.33,0.25,0.34,0.37,0.40,*,-,0.50,0.28,0.36,0.28,0.32,0.34
Channelview_ISD_Grade 4 Reading,Channelview_ISD,Grade 4 Reading,At Meets Grade Level or Above,2018,0.46,0.46,0.37,0.32,0.37,0.38,0.44,0.80,*,*,0.19,0.39,0.32,0.35,0.36
Channelview_ISD_Grade 4 Reading,Channelview_ISD,Grade 4 Reading,At Masters Grade Level,2019,0.22,0.23,0.13,0.06,0.13,0.17,0.20,*,-,0.17,0.09,0.15,0.09,0.13,0.14
Channelview_ISD_Grade 4 Reading,Channelview_ISD,Grade 4 Reading,At Masters Grade Level,2018,0.24,0.25,0.14,0.05,0.15,0.17,0.11,0.20,*,*,0.02,0.15,0.11,0.13,0.15
Channelview_ISD_Grade 4 Mathematics,Channelview_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2019,0.75,0.76,0.82,0.73,0.83,0.78,1.00,*,-,1.00,0.54,0.84,0.79,0.81,0.86
Channelview_ISD_Grade 4 Mathematics,Channelview_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2018,0.78,0.80,0.81,0.60,0.83,0.85,1.00,1.00,*,*,0.40,0.84,0.76,0.79,0.85
Channelview_ISD_Grade 4 Mathematics,Channelview_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2019,0.48,0.49,0.52,0.29,0.54,0.57,0.80,*,-,0.67,0.31,0.54,0.49,0.51,0.59
Channelview_ISD_Grade 4 Mathematics,Channelview_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2018,0.49,0.51,0.48,0.33,0.50,0.53,0.56,1.00,*,*,0.22,0.50,0.44,0.45,0.52
Channelview_ISD_Grade 4 Mathematics,Channelview_ISD,Grade 4 Mathematics,At Masters Grade Level,2019,0.28,0.30,0.30,0.14,0.33,0.20,0.40,*,-,0.17,0.21,0.32,0.26,0.30,0.38
Channelview_ISD_Grade 4 Mathematics,Channelview_ISD,Grade 4 Mathematics,At Masters Grade Level,2018,0.27,0.29,0.26,0.22,0.25,0.32,0.33,0.80,*,*,0.06,0.26,0.25,0.24,0.28
Channelview_ISD_Grade 5 Reading+,Channelview_ISD,Grade 5 Reading+,At Approaches Grade Level or Above,2019,0.86,0.86,0.84,0.84,0.83,0.92,0.86,1.00,*,*,0.48,0.86,0.79,0.82,0.82
Channelview_ISD_Grade 5 Reading+,Channelview_ISD,Grade 5 Reading+,At Approaches Grade Level or Above,2018,0.84,0.83,0.81,0.70,0.83,0.89,0.71,0.78,-,*,0.52,0.82,0.80,0.80,0.80
Channelview_ISD_Grade 5 Reading+,Channelview_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2019,0.54,0.54,0.43,0.39,0.43,0.51,0.71,0.60,*,*,0.22,0.45,0.40,0.40,0.45
Channelview_ISD_Grade 5 Reading+,Channelview_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2018,0.54,0.54,0.45,0.35,0.45,0.65,0.35,0.67,-,*,0.27,0.49,0.38,0.42,0.41
Channelview_ISD_Grade 5 Reading+,Channelview_ISD,Grade 5 Reading+,At Masters Grade Level,2019,0.29,0.30,0.19,0.18,0.18,0.24,0.43,0.60,*,*,0.07,0.20,0.18,0.17,0.20
Channelview_ISD_Grade 5 Reading+,Channelview_ISD,Grade 5 Reading+,At Masters Grade Level,2018,0.26,0.27,0.18,0.15,0.19,0.20,0.12,0.33,-,*,0.06,0.19,0.16,0.16,0.17
Channelview_ISD_Grade 5 Mathematics+,Channelview_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2019,0.90,0.89,0.91,0.84,0.91,0.94,0.86,1.00,*,*,0.66,0.93,0.85,0.89,0.92
Channelview_ISD_Grade 5 Mathematics+,Channelview_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2018,0.91,0.90,0.93,0.87,0.94,0.94,1.00,1.00,-,*,0.76,0.94,0.91,0.93,0.95
Channelview_ISD_Grade 5 Mathematics+,Channelview_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2019,0.58,0.59,0.56,0.48,0.57,0.57,0.71,1.00,*,*,0.25,0.59,0.49,0.54,0.58
Channelview_ISD_Grade 5 Mathematics+,Channelview_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2018,0.58,0.58,0.61,0.35,0.63,0.65,0.88,0.67,-,*,0.40,0.64,0.54,0.60,0.65
Channelview_ISD_Grade 5 Mathematics+,Channelview_ISD,Grade 5 Mathematics+,At Masters Grade Level,2019,0.36,0.38,0.35,0.20,0.35,0.41,0.57,1.00,*,*,0.12,0.37,0.28,0.33,0.38
Channelview_ISD_Grade 5 Mathematics+,Channelview_ISD,Grade 5 Mathematics+,At Masters Grade Level,2018,0.30,0.31,0.30,0.16,0.31,0.31,0.41,0.56,-,*,0.16,0.33,0.24,0.29,0.34
Channelview_ISD_Grade 5 Science,Channelview_ISD,Grade 5 Science,At Approaches Grade Level or Above,2019,0.75,0.75,0.72,0.70,0.71,0.84,0.86,1.00,*,*,0.42,0.74,0.68,0.68,0.69
Channelview_ISD_Grade 5 Science,Channelview_ISD,Grade 5 Science,At Approaches Grade Level or Above,2018,0.76,0.76,0.73,0.63,0.74,0.74,1.00,0.78,-,*,0.42,0.76,0.67,0.72,0.74
Channelview_ISD_Grade 5 Science,Channelview_ISD,Grade 5 Science,At Meets Grade Level or Above,2019,0.49,0.50,0.43,0.37,0.42,0.57,0.57,1.00,*,*,0.26,0.46,0.37,0.40,0.41
Channelview_ISD_Grade 5 Science,Channelview_ISD,Grade 5 Science,At Meets Grade Level or Above,2018,0.41,0.42,0.33,0.28,0.34,0.41,0.24,0.56,-,*,0.20,0.36,0.29,0.31,0.34
Channelview_ISD_Grade 5 Science,Channelview_ISD,Grade 5 Science,At Masters Grade Level,2019,0.24,0.25,0.18,0.11,0.18,0.24,0.29,0.60,*,*,0.08,0.19,0.17,0.16,0.18
Channelview_ISD_Grade 5 Science,Channelview_ISD,Grade 5 Science,At Masters Grade Level,2018,0.17,0.18,0.11,0.04,0.12,0.19,0.06,0.22,-,*,0.08,0.12,0.10,0.10,0.12
Channelview_ISD_Grade 6 Reading,Channelview_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2019,0.68,0.69,0.62,0.49,0.62,0.80,0.57,0.78,-,*,0.28,0.66,0.53,0.59,0.53
Channelview_ISD_Grade 6 Reading,Channelview_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2018,0.69,0.71,0.60,0.54,0.61,0.54,*,0.75,*,0.60,0.26,0.61,0.57,0.59,0.56
Channelview_ISD_Grade 6 Reading,Channelview_ISD,Grade 6 Reading,At Meets Grade Level or Above,2019,0.37,0.38,0.26,0.22,0.25,0.41,0.29,0.56,-,*,0.16,0.27,0.24,0.23,0.18
Channelview_ISD_Grade 6 Reading,Channelview_ISD,Grade 6 Reading,At Meets Grade Level or Above,2018,0.39,0.41,0.26,0.22,0.26,0.31,*,0.50,*,0.00,0.19,0.27,0.23,0.26,0.21
Channelview_ISD_Grade 6 Reading,Channelview_ISD,Grade 6 Reading,At Masters Grade Level,2019,0.18,0.19,0.10,0.05,0.09,0.16,0.14,0.11,-,*,0.07,0.11,0.07,0.09,0.07
Channelview_ISD_Grade 6 Reading,Channelview_ISD,Grade 6 Reading,At Masters Grade Level,2018,0.19,0.20,0.09,0.07,0.09,0.09,*,0.50,*,0.00,0.09,0.09,0.09,0.09,0.06
Channelview_ISD_Grade 6 Mathematics,Channelview_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2019,0.81,0.81,0.86,0.74,0.87,0.92,1.00,0.78,-,*,0.52,0.88,0.82,0.85,0.84
Channelview_ISD_Grade 6 Mathematics,Channelview_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2018,0.77,0.78,0.79,0.78,0.79,0.72,0.40,0.89,*,1.00,0.51,0.80,0.75,0.78,0.77
Channelview_ISD_Grade 6 Mathematics,Channelview_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2019,0.47,0.48,0.49,0.27,0.50,0.59,0.64,0.67,-,*,0.20,0.51,0.44,0.47,0.48
Channelview_ISD_Grade 6 Mathematics,Channelview_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2018,0.44,0.46,0.38,0.31,0.40,0.31,0.00,0.67,*,0.20,0.18,0.41,0.32,0.37,0.36
Channelview_ISD_Grade 6 Mathematics,Channelview_ISD,Grade 6 Mathematics,At Masters Grade Level,2019,0.21,0.22,0.14,0.03,0.14,0.24,0.21,0.44,-,*,0.09,0.15,0.13,0.12,0.13
Channelview_ISD_Grade 6 Mathematics,Channelview_ISD,Grade 6 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.10,0.09,0.10,0.08,0.00,0.56,*,0.00,0.06,0.10,0.11,0.09,0.07
Channelview_ISD_Grade 7 Reading,Channelview_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2019,0.76,0.77,0.74,0.71,0.74,0.65,0.80,0.88,*,0.80,0.34,0.78,0.65,0.72,0.71
Channelview_ISD_Grade 7 Reading,Channelview_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2018,0.74,0.76,0.66,0.64,0.67,0.62,0.57,0.60,*,0.57,0.47,0.69,0.59,0.66,0.59
Channelview_ISD_Grade 7 Reading,Channelview_ISD,Grade 7 Reading,At Meets Grade Level or Above,2019,0.49,0.51,0.39,0.30,0.40,0.41,0.20,0.75,*,0.00,0.13,0.41,0.33,0.36,0.36
Channelview_ISD_Grade 7 Reading,Channelview_ISD,Grade 7 Reading,At Meets Grade Level or Above,2018,0.48,0.50,0.30,0.33,0.30,0.24,0.29,0.60,*,0.29,0.28,0.32,0.28,0.30,0.22
Channelview_ISD_Grade 7 Reading,Channelview_ISD,Grade 7 Reading,At Masters Grade Level,2019,0.29,0.31,0.19,0.15,0.19,0.22,0.20,0.63,*,0.00,0.11,0.21,0.16,0.17,0.17
Channelview_ISD_Grade 7 Reading,Channelview_ISD,Grade 7 Reading,At Masters Grade Level,2018,0.29,0.30,0.15,0.17,0.14,0.19,0.29,0.40,*,0.00,0.16,0.16,0.14,0.15,0.09
Channelview_ISD_Grade 7 Mathematics,Channelview_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2019,0.75,0.77,0.57,0.68,0.55,0.58,*,*,-,*,0.40,0.56,0.57,0.55,0.55
Channelview_ISD_Grade 7 Mathematics,Channelview_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2018,0.72,0.75,0.63,0.51,0.65,0.57,0.60,*,-,*,0.50,0.66,0.57,0.62,0.65
Channelview_ISD_Grade 7 Mathematics,Channelview_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2019,0.43,0.46,0.17,0.15,0.16,0.27,*,*,-,*,0.19,0.15,0.20,0.15,0.14
Channelview_ISD_Grade 7 Mathematics,Channelview_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2018,0.40,0.43,0.20,0.12,0.22,0.11,0.40,*,-,*,0.16,0.22,0.17,0.19,0.15
Channelview_ISD_Grade 7 Mathematics,Channelview_ISD,Grade 7 Mathematics,At Masters Grade Level,2019,0.17,0.18,0.03,0.00,0.03,0.08,*,*,-,*,0.07,0.01,0.06,0.03,0.02
Channelview_ISD_Grade 7 Mathematics,Channelview_ISD,Grade 7 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.06,0.05,0.06,0.04,0.40,*,-,*,0.07,0.06,0.05,0.07,0.05
