Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Humble_ISD_Grade 3 Reading,Humble_ISD,Grade 3 Reading,At Approaches Grade Level or Above,2019,0.76,0.76,0.78,0.66,0.74,0.87,1.00,0.86,0.63,0.94,0.48,0.80,0.71,0.67,0.72
Humble_ISD_Grade 3 Reading,Humble_ISD,Grade 3 Reading,At Approaches Grade Level or Above,2018,0.77,0.77,0.80,0.65,0.77,0.89,0.77,0.90,0.71,0.84,0.54,0.82,0.73,0.68,0.69
Humble_ISD_Grade 3 Reading,Humble_ISD,Grade 3 Reading,At Meets Grade Level or Above,2019,0.45,0.46,0.46,0.34,0.38,0.59,0.64,0.69,0.42,0.58,0.28,0.48,0.38,0.30,0.36
Humble_ISD_Grade 3 Reading,Humble_ISD,Grade 3 Reading,At Meets Grade Level or Above,2018,0.43,0.44,0.46,0.33,0.37,0.62,0.38,0.59,0.41,0.51,0.31,0.48,0.40,0.32,0.28
Humble_ISD_Grade 3 Reading,Humble_ISD,Grade 3 Reading,At Masters Grade Level,2019,0.27,0.28,0.28,0.18,0.20,0.38,0.27,0.50,0.32,0.45,0.10,0.29,0.21,0.16,0.18
Humble_ISD_Grade 3 Reading,Humble_ISD,Grade 3 Reading,At Masters Grade Level,2018,0.25,0.25,0.27,0.16,0.19,0.40,0.08,0.38,0.24,0.31,0.15,0.29,0.22,0.15,0.12
Humble_ISD_Grade 3 Mathematics,Humble_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2019,0.79,0.79,0.77,0.63,0.74,0.87,1.00,0.90,0.70,0.85,0.49,0.79,0.71,0.66,0.74
Humble_ISD_Grade 3 Mathematics,Humble_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2018,0.78,0.79,0.79,0.66,0.76,0.87,0.92,0.91,0.65,0.79,0.51,0.81,0.72,0.70,0.75
Humble_ISD_Grade 3 Mathematics,Humble_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2019,0.49,0.49,0.45,0.30,0.37,0.57,0.45,0.72,0.40,0.66,0.27,0.47,0.36,0.31,0.37
Humble_ISD_Grade 3 Mathematics,Humble_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2018,0.47,0.48,0.47,0.32,0.40,0.58,0.54,0.74,0.47,0.51,0.32,0.50,0.37,0.34,0.40
Humble_ISD_Grade 3 Mathematics,Humble_ISD,Grade 3 Mathematics,At Masters Grade Level,2019,0.25,0.25,0.21,0.12,0.13,0.31,0.27,0.50,0.00,0.32,0.10,0.23,0.15,0.11,0.16
Humble_ISD_Grade 3 Mathematics,Humble_ISD,Grade 3 Mathematics,At Masters Grade Level,2018,0.23,0.24,0.23,0.12,0.17,0.33,0.15,0.49,0.29,0.30,0.11,0.25,0.16,0.13,0.15
Humble_ISD_Grade 4 Reading,Humble_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2019,0.75,0.75,0.74,0.60,0.71,0.85,0.80,0.87,0.75,0.77,0.43,0.77,0.69,0.60,0.64
Humble_ISD_Grade 4 Reading,Humble_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2018,0.73,0.73,0.76,0.62,0.72,0.87,0.78,0.92,0.64,0.79,0.47,0.78,0.73,0.65,0.66
Humble_ISD_Grade 4 Reading,Humble_ISD,Grade 4 Reading,At Meets Grade Level or Above,2019,0.44,0.45,0.45,0.28,0.39,0.60,0.50,0.62,0.50,0.47,0.25,0.49,0.37,0.27,0.32
Humble_ISD_Grade 4 Reading,Humble_ISD,Grade 4 Reading,At Meets Grade Level or Above,2018,0.46,0.46,0.49,0.30,0.42,0.63,0.22,0.73,0.32,0.62,0.30,0.52,0.42,0.36,0.36
Humble_ISD_Grade 4 Reading,Humble_ISD,Grade 4 Reading,At Masters Grade Level,2019,0.22,0.23,0.23,0.12,0.18,0.34,0.20,0.41,0.25,0.26,0.10,0.26,0.17,0.12,0.14
Humble_ISD_Grade 4 Reading,Humble_ISD,Grade 4 Reading,At Masters Grade Level,2018,0.24,0.25,0.27,0.15,0.21,0.38,0.11,0.47,0.05,0.31,0.10,0.30,0.22,0.17,0.15
Humble_ISD_Grade 4 Mathematics,Humble_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2019,0.75,0.76,0.72,0.55,0.70,0.84,0.90,0.86,0.63,0.68,0.44,0.76,0.64,0.59,0.68
Humble_ISD_Grade 4 Mathematics,Humble_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2018,0.78,0.80,0.78,0.61,0.75,0.88,0.89,0.96,0.77,0.80,0.44,0.80,0.73,0.68,0.72
Humble_ISD_Grade 4 Mathematics,Humble_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2019,0.48,0.49,0.44,0.26,0.38,0.59,0.50,0.64,0.44,0.47,0.27,0.47,0.36,0.29,0.37
Humble_ISD_Grade 4 Mathematics,Humble_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2018,0.49,0.51,0.49,0.27,0.42,0.63,0.56,0.84,0.45,0.52,0.32,0.53,0.40,0.34,0.42
Humble_ISD_Grade 4 Mathematics,Humble_ISD,Grade 4 Mathematics,At Masters Grade Level,2019,0.28,0.30,0.26,0.12,0.21,0.38,0.30,0.48,0.31,0.27,0.12,0.29,0.20,0.15,0.22
Humble_ISD_Grade 4 Mathematics,Humble_ISD,Grade 4 Mathematics,At Masters Grade Level,2018,0.27,0.29,0.27,0.11,0.20,0.38,0.22,0.59,0.14,0.31,0.12,0.30,0.21,0.17,0.22
Humble_ISD_Grade 5 Reading+,Humble_ISD,Grade 5 Reading+,At Approaches Grade Level or Above,2019,0.86,0.86,0.88,0.77,0.86,0.95,1.00,0.98,0.79,0.93,0.49,0.89,0.84,0.80,0.82
Humble_ISD_Grade 5 Reading+,Humble_ISD,Grade 5 Reading+,At Approaches Grade Level or Above,2018,0.84,0.83,0.88,0.78,0.86,0.94,0.92,0.98,0.95,0.93,0.54,0.90,0.85,0.81,0.82
Humble_ISD_Grade 5 Reading+,Humble_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2019,0.54,0.54,0.57,0.39,0.50,0.72,0.14,0.83,0.38,0.63,0.24,0.60,0.48,0.41,0.44
Humble_ISD_Grade 5 Reading+,Humble_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2018,0.54,0.54,0.61,0.43,0.53,0.75,0.33,0.78,0.58,0.73,0.33,0.64,0.54,0.45,0.46
Humble_ISD_Grade 5 Reading+,Humble_ISD,Grade 5 Reading+,At Masters Grade Level,2019,0.29,0.30,0.32,0.16,0.24,0.47,0.00,0.54,0.21,0.45,0.08,0.36,0.24,0.18,0.18
Humble_ISD_Grade 5 Reading+,Humble_ISD,Grade 5 Reading+,At Masters Grade Level,2018,0.26,0.27,0.31,0.19,0.24,0.43,0.08,0.39,0.26,0.40,0.08,0.33,0.24,0.20,0.18
Humble_ISD_Grade 5 Mathematics+,Humble_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2019,0.90,0.89,0.88,0.75,0.89,0.95,0.86,1.00,0.79,0.90,0.57,0.90,0.84,0.79,0.88
Humble_ISD_Grade 5 Mathematics+,Humble_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2018,0.91,0.90,0.91,0.81,0.90,0.96,0.83,0.99,0.84,0.91,0.63,0.92,0.88,0.85,0.89
Humble_ISD_Grade 5 Mathematics+,Humble_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2019,0.58,0.59,0.56,0.34,0.50,0.72,0.71,0.91,0.42,0.60,0.28,0.61,0.45,0.40,0.52
Humble_ISD_Grade 5 Mathematics+,Humble_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2018,0.58,0.58,0.61,0.40,0.55,0.74,0.50,0.86,0.47,0.64,0.36,0.64,0.52,0.46,0.53
Humble_ISD_Grade 5 Mathematics+,Humble_ISD,Grade 5 Mathematics+,At Masters Grade Level,2019,0.36,0.38,0.37,0.19,0.28,0.52,0.43,0.68,0.17,0.47,0.13,0.41,0.27,0.20,0.27
Humble_ISD_Grade 5 Mathematics+,Humble_ISD,Grade 5 Mathematics+,At Masters Grade Level,2018,0.30,0.31,0.34,0.19,0.29,0.45,0.33,0.56,0.21,0.43,0.15,0.37,0.27,0.23,0.28
Humble_ISD_Grade 5 Science,Humble_ISD,Grade 5 Science,At Approaches Grade Level or Above,2019,0.75,0.75,0.72,0.52,0.66,0.87,0.71,0.89,0.75,0.83,0.42,0.75,0.64,0.58,0.66
Humble_ISD_Grade 5 Science,Humble_ISD,Grade 5 Science,At Approaches Grade Level or Above,2018,0.76,0.76,0.79,0.63,0.75,0.89,0.67,0.91,0.68,0.90,0.50,0.81,0.73,0.68,0.70
Humble_ISD_Grade 5 Science,Humble_ISD,Grade 5 Science,At Meets Grade Level or Above,2019,0.49,0.50,0.46,0.24,0.37,0.64,0.14,0.72,0.38,0.61,0.26,0.50,0.36,0.27,0.34
Humble_ISD_Grade 5 Science,Humble_ISD,Grade 5 Science,At Meets Grade Level or Above,2018,0.41,0.42,0.45,0.26,0.36,0.60,0.33,0.63,0.42,0.51,0.28,0.48,0.36,0.31,0.33
