Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Cypress_Fairbanks_ISD_Grade 3 Reading,Cypress_Fairbanks_ISD,Grade 3 Reading,At Approaches Grade Level or Above,2019,0.76,0.76,0.79,0.71,0.75,0.87,0.78,0.92,0.50,0.85,0.49,0.80,0.72,0.72,0.76
Cypress_Fairbanks_ISD_Grade 3 Reading,Cypress_Fairbanks_ISD,Grade 3 Reading,At Approaches Grade Level or Above,2018,0.77,0.77,0.81,0.72,0.77,0.91,0.61,0.92,1.00,0.89,0.53,0.83,0.75,0.74,0.77
Cypress_Fairbanks_ISD_Grade 3 Reading,Cypress_Fairbanks_ISD,Grade 3 Reading,At Meets Grade Level or Above,2019,0.45,0.46,0.48,0.38,0.40,0.61,0.38,0.72,0.50,0.59,0.26,0.50,0.40,0.37,0.42
Cypress_Fairbanks_ISD_Grade 3 Reading,Cypress_Fairbanks_ISD,Grade 3 Reading,At Meets Grade Level or Above,2018,0.43,0.44,0.48,0.36,0.39,0.65,0.29,0.67,0.50,0.59,0.30,0.49,0.41,0.36,0.38
Cypress_Fairbanks_ISD_Grade 3 Reading,Cypress_Fairbanks_ISD,Grade 3 Reading,At Masters Grade Level,2019,0.27,0.28,0.30,0.22,0.23,0.42,0.24,0.52,0.33,0.40,0.09,0.32,0.24,0.21,0.24
Cypress_Fairbanks_ISD_Grade 3 Reading,Cypress_Fairbanks_ISD,Grade 3 Reading,At Masters Grade Level,2018,0.25,0.25,0.29,0.18,0.20,0.44,0.11,0.48,0.25,0.42,0.10,0.30,0.24,0.18,0.20
Cypress_Fairbanks_ISD_Grade 3 Mathematics,Cypress_Fairbanks_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2019,0.79,0.79,0.82,0.71,0.78,0.90,0.75,0.95,0.67,0.87,0.54,0.83,0.76,0.75,0.80
Cypress_Fairbanks_ISD_Grade 3 Mathematics,Cypress_Fairbanks_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2018,0.78,0.79,0.81,0.70,0.77,0.90,0.63,0.96,0.83,0.86,0.56,0.83,0.74,0.74,0.79
Cypress_Fairbanks_ISD_Grade 3 Mathematics,Cypress_Fairbanks_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2019,0.49,0.49,0.49,0.34,0.40,0.65,0.33,0.78,0.33,0.57,0.30,0.51,0.40,0.37,0.43
Cypress_Fairbanks_ISD_Grade 3 Mathematics,Cypress_Fairbanks_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2018,0.47,0.48,0.50,0.35,0.41,0.65,0.29,0.79,0.67,0.56,0.34,0.52,0.40,0.38,0.46
