Primary_Key,School_Name,,,School_Year,YoY_State,State,YoY_Region_04,Region_04,YoY_District,District,YoY_African_American,African_American,YoY_Hispanic,Hispanic,YOY_White,White,YoY_Econ_Disadv,Econ_Disadv,YoY_ELL,ELL
Goose_Creek_ISD_Grade 5 Reading+,Goose_Creek_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2019,na,54%,na,54%,na,43%,na,36%,na,41%,na,52%,na,37%,na,40%
Goose_Creek_ISD_Grade 5 Reading+,Goose_Creek_ISD,Grade 5 Reading+,At Masters Grade Level,2021,0.01,30%,1%,31%,3%,24%,-4%,13%,3%,22%,7%,36%,3%,19%,3%,21%
Goose_Creek_ISD_Grade 5 Reading+,Goose_Creek_ISD,Grade 5 Reading+,At Masters Grade Level,2019,na,29%,na,30%,na,21%,na,17%,na,19%,na,29%,na,16%,na,18%
Goose_Creek_ISD_Grade 5 Mathematics+,Goose_Creek_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2021,-0.2,70%,-19%,70%,-16%,71%,-25%,58%,-16%,72%,-18%,74%,-18%,68%,-15%,74%
Goose_Creek_ISD_Grade 5 Mathematics+,Goose_Creek_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2019,na,90%,na,89%,na,87%,na,83%,na,88%,na,92%,na,86%,na,89%
Goose_Creek_ISD_Grade 5 Mathematics+,Goose_Creek_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2021,-0.14,44%,-14%,45%,-9%,42%,-13%,29%,-9%,42%,-11%,46%,-8%,38%,-14%,42%
Goose_Creek_ISD_Grade 5 Mathematics+,Goose_Creek_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2019,na,58%,na,59%,na,51%,na,42%,na,51%,na,57%,na,46%,na,56%
Goose_Creek_ISD_Grade 5 Mathematics+,Goose_Creek_ISD,Grade 5 Mathematics+,At Masters Grade Level,2021,-0.11,25%,-12%,26%,-6%,23%,-6%,12%,-6%,23%,-11%,25%,-6%,19%,-12%,22%
Goose_Creek_ISD_Grade 5 Mathematics+,Goose_Creek_ISD,Grade 5 Mathematics+,At Masters Grade Level,2019,na,36%,na,38%,na,29%,na,18%,na,29%,na,36%,na,25%,na,34%
Goose_Creek_ISD_Grade 5 Science,Goose_Creek_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021,-0.13,62%,-13%,62%,-10%,66%,-16%,52%,-9%,66%,-7%,76%,-10%,63%,-10%,65%
Goose_Creek_ISD_Grade 5 Science,Goose_Creek_ISD,Grade 5 Science,At Approaches Grade Level or Above,2019,na,75%,na,75%,na,76%,na,68%,na,75%,na,83%,na,73%,na,75%
Goose_Creek_ISD_Grade 5 Science,Goose_Creek_ISD,Grade 5 Science,At Meets Grade Level or Above,2021,-0.18,31%,-18%,32%,-19%,32%,-23%,19%,-18%,31%,-22%,44%,-17%,28%,-17%,31%
Goose_Creek_ISD_Grade 5 Science,Goose_Creek_ISD,Grade 5 Science,At Meets Grade Level or Above,2019,na,49%,na,50%,na,51%,na,42%,na,49%,na,66%,na,45%,na,48%
Goose_Creek_ISD_Grade 5 Science,Goose_Creek_ISD,Grade 5 Science,At Masters Grade Level,2021,-0.11,13%,-11%,14%,-12%,12%,-8%,7%,-12%,10%,-13%,21%,-10%,9%,-13%,11%
Goose_Creek_ISD_Grade 5 Science,Goose_Creek_ISD,Grade 5 Science,At Masters Grade Level,2019,na,24%,na,25%,na,24%,na,15%,na,22%,na,34%,na,19%,na,24%
