Primary_Key,School_Name,,,School_Year,YoY_State,State,YoY_Region_04,Region_04,YoY_District,District,YoY_African_American,African_American,YoY_Hispanic,Hispanic,YOY_White,White,YoY_Econ_Disadv,Econ_Disadv,YoY_ELL,ELL
Humble_ISD_Grade 3 Mathematics,Humble_ISD,Grade 3 Mathematics,At Masters Grade Level,2021,-0.11,14%,-10%,15%,-9%,12%,-9%,3%,-5%,8%,-10%,21%,-5%,6%,-9%,7%
Humble_ISD_Grade 3 Mathematics,Humble_ISD,Grade 3 Mathematics,At Masters Grade Level,2019,na,25%,na,25%,na,21%,na,12%,na,13%,na,31%,na,11%,na,16%
Humble_ISD_Grade 4 Reading,Humble_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021,-0.12,63%,-12%,63%,-10%,64%,-9%,51%,-13%,58%,-7%,78%,-12%,48%,-15%,49%
Humble_ISD_Grade 4 Reading,Humble_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2019,na,75%,na,75%,na,74%,na,60%,na,71%,na,85%,na,60%,na,64%
Humble_ISD_Grade 4 Reading,Humble_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021,-0.08,36%,-8%,37%,-8%,37%,-3%,25%,-10%,29%,-7%,53%,-5%,22%,-12%,20%
Humble_ISD_Grade 4 Reading,Humble_ISD,Grade 4 Reading,At Meets Grade Level or Above,2019,na,44%,na,45%,na,45%,na,28%,na,39%,na,60%,na,27%,na,32%
Humble_ISD_Grade 4 Reading,Humble_ISD,Grade 4 Reading,At Masters Grade Level,2021,-0.05,17%,-5%,18%,-6%,17%,-2%,10%,-7%,11%,-6%,28%,-5%,7%,-8%,6%
Humble_ISD_Grade 4 Reading,Humble_ISD,Grade 4 Reading,At Masters Grade Level,2019,na,22%,na,23%,na,23%,na,12%,na,18%,na,34%,na,12%,na,14%
Humble_ISD_Grade 4 Mathematics,Humble_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021,-0.16,59%,-16%,60%,-13%,59%,-13%,42%,-17%,53%,-9%,75%,-16%,43%,-21%,47%
Humble_ISD_Grade 4 Mathematics,Humble_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2019,na,75%,na,76%,na,72%,na,55%,na,70%,na,84%,na,59%,na,68%
Humble_ISD_Grade 4 Mathematics,Humble_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021,-0.12,36%,-12%,37%,-9%,35%,-8%,18%,-10%,28%,-6%,53%,-8%,21%,-12%,25%
Humble_ISD_Grade 4 Mathematics,Humble_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2019,na,48%,na,49%,na,44%,na,26%,na,38%,na,59%,na,29%,na,37%
Humble_ISD_Grade 4 Mathematics,Humble_ISD,Grade 4 Mathematics,At Masters Grade Level,2021,-0.07,21%,-8%,22%,-5%,21%,-4%,8%,-7%,14%,-4%,34%,-5%,10%,-10%,12%
Humble_ISD_Grade 4 Mathematics,Humble_ISD,Grade 4 Mathematics,At Masters Grade Level,2019,na,28%,na,30%,na,26%,na,12%,na,21%,na,38%,na,15%,na,22%
Humble_ISD_Grade 5 Reading+,Humble_ISD,Grade 5 Reading+,At Approaches Grade Level or Above,2021,-0.13,73%,-13%,73%,-11%,77%,-12%,65%,-13%,73%,-8%,87%,-14%,66%,-14%,68%
Humble_ISD_Grade 5 Reading+,Humble_ISD,Grade 5 Reading+,At Approaches Grade Level or Above,2019,na,86%,na,86%,na,88%,na,77%,na,86%,na,95%,na,80%,na,82%
Humble_ISD_Grade 5 Reading+,Humble_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2021,-0.08,46%,-7%,47%,-7%,50%,-2%,37%,-10%,40%,-6%,66%,-8%,33%,-10%,34%
Humble_ISD_Grade 5 Reading+,Humble_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2019,na,54%,na,54%,na,57%,na,39%,na,50%,na,72%,na,41%,na,44%
Humble_ISD_Grade 5 Reading+,Humble_ISD,Grade 5 Reading+,At Masters Grade Level,2021,0.01,30%,1%,31%,1%,33%,5%,21%,-1%,23%,1%,48%,-1%,17%,-1%,17%
Humble_ISD_Grade 5 Reading+,Humble_ISD,Grade 5 Reading+,At Masters Grade Level,2019,na,29%,na,30%,na,32%,na,16%,na,24%,na,47%,na,18%,na,18%
Humble_ISD_Grade 5 Mathematics+,Humble_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2021,-0.2,70%,-19%,70%,-17%,71%,-20%,55%,-23%,66%,-11%,84%,-22%,57%,-25%,63%
Humble_ISD_Grade 5 Mathematics+,Humble_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2019,na,90%,na,89%,na,88%,na,75%,na,89%,na,95%,na,79%,na,88%
Humble_ISD_Grade 5 Mathematics+,Humble_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2021,-0.14,44%,-14%,45%,-12%,44%,-7%,27%,-15%,35%,-12%,60%,-13%,27%,-19%,33%
Humble_ISD_Grade 5 Mathematics+,Humble_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2019,na,58%,na,59%,na,56%,na,34%,na,50%,na,72%,na,40%,na,52%
Humble_ISD_Grade 5 Mathematics+,Humble_ISD,Grade 5 Mathematics+,At Masters Grade Level,2021,-0.11,25%,-12%,26%,-13%,24%,-8%,11%,-12%,16%,-14%,38%,-10%,10%,-12%,15%
Humble_ISD_Grade 5 Mathematics+,Humble_ISD,Grade 5 Mathematics+,At Masters Grade Level,2019,na,36%,na,38%,na,37%,na,19%,na,28%,na,52%,na,20%,na,27%
Humble_ISD_Grade 5 Science,Humble_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021,-0.13,62%,-13%,62%,-10%,62%,-7%,45%,-11%,55%,-9%,78%,-11%,47%,-16%,50%
Humble_ISD_Grade 5 Science,Humble_ISD,Grade 5 Science,At Approaches Grade Level or Above,2019,na,75%,na,75%,na,72%,na,52%,na,66%,na,87%,na,58%,na,66%
Humble_ISD_Grade 5 Science,Humble_ISD,Grade 5 Science,At Meets Grade Level or Above,2021,-0.18,31%,-18%,32%,-16%,30%,-10%,14%,-17%,20%,-16%,48%,-13%,14%,-18%,16%
Humble_ISD_Grade 5 Science,Humble_ISD,Grade 5 Science,At Meets Grade Level or Above,2019,na,49%,na,50%,na,46%,na,24%,na,37%,na,64%,na,27%,na,34%
Humble_ISD_Grade 5 Science,Humble_ISD,Grade 5 Science,At Masters Grade Level,2021,-0.11,13%,-11%,14%,-10%,12%,-4%,4%,-9%,6%,-14%,20%,-6%,4%,-8%,5%
Humble_ISD_Grade 5 Science,Humble_ISD,Grade 5 Science,At Masters Grade Level,2019,na,24%,na,25%,na,22%,na,8%,na,15%,na,34%,na,10%,na,13%
