Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Tomball_ISD_Grade 6 Reading,Tomball_ISD,Grade 6 Reading,At Masters Grade Level,2022,0.23,0.24,0.39,0.25,0.31,0.43,*,0.49,-,0.52,0.12,0.43,0.32,0.20,0.26
Tomball_ISD_Grade 6 Reading,Tomball_ISD,Grade 6 Reading,At Masters Grade Level,2021,0.15,0.16,0.29,0.15,0.22,0.31,*,0.46,-,0.27,0.02,0.32,0.22,0.07,0.17
Tomball_ISD_Grade 6 Mathematics,Tomball_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2022,0.73,0.73,0.93,0.84,0.91,0.94,*,0.97,-,0.95,0.71,0.94,0.90,0.86,0.89
Tomball_ISD_Grade 6 Mathematics,Tomball_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021,0.68,0.68,0.91,0.80,0.88,0.93,*,0.97,-,0.93,0.61,0.92,0.89,0.81,0.86
Tomball_ISD_Grade 6 Mathematics,Tomball_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2022,0.39,0.40,0.65,0.47,0.56,0.69,*,0.88,-,0.72,0.35,0.69,0.58,0.52,0.56
Tomball_ISD_Grade 6 Mathematics,Tomball_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.71,0.48,0.63,0.76,*,0.90,-,0.73,0.28,0.74,0.65,0.48,0.60
Tomball_ISD_Grade 6 Mathematics,Tomball_ISD,Grade 6 Mathematics,At Masters Grade Level,2022,0.16,0.18,0.35,0.16,0.25,0.38,*,0.61,-,0.45,0.08,0.38,0.29,0.21,0.28
Tomball_ISD_Grade 6 Mathematics,Tomball_ISD,Grade 6 Mathematics,At Masters Grade Level,2021,0.15,0.17,0.45,0.21,0.33,0.50,*,0.68,-,0.45,0.11,0.47,0.39,0.18,0.28
Tomball_ISD_Grade 7 Reading,Tomball_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2022,0.80,0.81,0.93,0.90,0.88,0.95,*,0.98,-,0.99,0.67,0.94,0.91,0.85,0.84
Tomball_ISD_Grade 7 Reading,Tomball_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021,0.69,0.71,0.86,0.69,0.82,0.89,*,0.96,-,0.85,0.50,0.88,0.81,0.75,0.79
Tomball_ISD_Grade 7 Reading,Tomball_ISD,Grade 7 Reading,At Meets Grade Level or Above,2022,0.56,0.58,0.75,0.68,0.68,0.78,*,0.90,-,0.81,0.36,0.77,0.72,0.58,0.56
Tomball_ISD_Grade 7 Reading,Tomball_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021,0.45,0.47,0.65,0.54,0.58,0.68,*,0.79,-,0.70,0.22,0.69,0.55,0.46,0.49
Tomball_ISD_Grade 7 Reading,Tomball_ISD,Grade 7 Reading,At Masters Grade Level,2022,0.37,0.39,0.57,0.43,0.48,0.62,*,0.72,-,0.65,0.12,0.60,0.52,0.37,0.34
Tomball_ISD_Grade 7 Reading,Tomball_ISD,Grade 7 Reading,At Masters Grade Level,2021,0.25,0.27,0.39,0.25,0.33,0.41,*,0.59,-,0.50,0.08,0.42,0.33,0.22,0.23
Tomball_ISD_Grade 7 Mathematics,Tomball_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2022,0.61,0.63,0.87,0.79,0.82,0.90,*,0.97,-,0.91,0.56,0.89,0.85,0.79,0.78
Tomball_ISD_Grade 7 Mathematics,Tomball_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021,0.55,0.57,0.85,0.64,0.80,0.89,*,1.00,-,0.84,0.51,0.88,0.79,0.72,0.79
Tomball_ISD_Grade 7 Mathematics,Tomball_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2022,0.31,0.34,0.61,0.37,0.51,0.66,*,0.84,-,0.67,0.30,0.64,0.54,0.42,0.46
Tomball_ISD_Grade 7 Mathematics,Tomball_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021,0.27,0.29,0.60,0.32,0.50,0.65,*,0.84,-,0.67,0.26,0.65,0.49,0.41,0.48
Tomball_ISD_Grade 7 Mathematics,Tomball_ISD,Grade 7 Mathematics,At Masters Grade Level,2022,0.13,0.15,0.30,0.13,0.23,0.34,*,0.60,-,0.26,0.10,0.32,0.27,0.17,0.22
Tomball_ISD_Grade 7 Mathematics,Tomball_ISD,Grade 7 Mathematics,At Masters Grade Level,2021,0.12,0.13,0.29,0.15,0.21,0.33,*,0.56,-,0.31,0.08,0.34,0.20,0.12,0.14
