Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Promise_Community_School_Grade 4 Reading,Promise_Community_School,Grade 4 Reading,At Masters Grade Level,2022,0.28,0.30,0.14,0.17,0.15,*,-,0.06,-,-,*,0.15,0.11,0.12,0.12
Promise_Community_School_Grade 4 Reading,Promise_Community_School,Grade 4 Reading,At Masters Grade Level,2021,0.17,0.18,0.04,0.00,0.06,*,*,0.00,-,-,0.00,0.04,0.06,0.04,0.05
Promise_Community_School_Grade 4 Mathematics,Promise_Community_School,Grade 4 Mathematics,At Approaches Grade Level or Above,2022,0.70,0.70,0.55,0.33,0.57,*,-,0.56,-,-,*,0.58,0.49,0.53,0.53
Promise_Community_School_Grade 4 Mathematics,Promise_Community_School,Grade 4 Mathematics,At Approaches Grade Level or Above,2021,0.59,0.60,0.36,0.33,0.35,*,*,0.38,-,-,0.20,0.41,0.28,0.34,0.35
Promise_Community_School_Grade 4 Mathematics,Promise_Community_School,Grade 4 Mathematics,At Meets Grade Level or Above,2022,0.43,0.44,0.15,0.00,0.15,*,-,0.17,-,-,*,0.17,0.11,0.13,0.12
Promise_Community_School_Grade 4 Mathematics,Promise_Community_School,Grade 4 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.13,0.00,0.15,*,*,0.13,-,-,0.20,0.15,0.11,0.13,0.14
Promise_Community_School_Grade 4 Mathematics,Promise_Community_School,Grade 4 Mathematics,At Masters Grade Level,2022,0.23,0.24,0.05,0.00,0.05,*,-,0.00,-,-,*,0.04,0.06,0.03,0.02
Promise_Community_School_Grade 4 Mathematics,Promise_Community_School,Grade 4 Mathematics,At Masters Grade Level,2021,0.21,0.22,0.08,0.00,0.08,*,*,0.13,-,-,0.10,0.07,0.08,0.07,0.09
Promise_Community_School_Grade 5 Reading,Promise_Community_School,Grade 5 Reading,At Approaches Grade Level or Above,2022,0.81,0.81,0.69,0.40,0.72,*,*,0.58,-,-,0.43,0.71,0.63,0.68,0.66
Promise_Community_School_Grade 5 Reading,Promise_Community_School,Grade 5 Reading,At Approaches Grade Level or Above,2021,0.73,0.73,0.63,0.50,0.61,*,*,0.70,-,-,0.11,0.62,0.64,0.63,0.62
Promise_Community_School_Grade 5 Reading,Promise_Community_School,Grade 5 Reading,At Meets Grade Level or Above,2022,0.58,0.58,0.30,0.00,0.37,*,*,0.17,-,-,0.00,0.34,0.23,0.29,0.29
Promise_Community_School_Grade 5 Reading,Promise_Community_School,Grade 5 Reading,At Meets Grade Level or Above,2021,0.46,0.47,0.29,0.20,0.29,*,*,0.40,-,-,0.00,0.34,0.21,0.28,0.30
Promise_Community_School_Grade 5 Reading,Promise_Community_School,Grade 5 Reading,At Masters Grade Level,2022,0.36,0.38,0.19,0.00,0.23,*,*,0.08,-,-,0.00,0.20,0.17,0.17,0.20
Promise_Community_School_Grade 5 Reading,Promise_Community_School,Grade 5 Reading,At Masters Grade Level,2021,0.30,0.31,0.16,0.10,0.18,*,*,0.20,-,-,0.00,0.21,0.09,0.15,0.19
Promise_Community_School_Grade 5 Mathematics,Promise_Community_School,Grade 5 Mathematics,At Approaches Grade Level or Above,2022,0.77,0.76,0.69,0.40,0.69,*,*,0.83,-,-,0.29,0.71,0.63,0.68,0.75
Promise_Community_School_Grade 5 Mathematics,Promise_Community_School,Grade 5 Mathematics,At Approaches Grade Level or Above,2021,0.70,0.70,0.55,0.30,0.54,*,*,0.70,-,-,0.11,0.51,0.61,0.55,0.62
Promise_Community_School_Grade 5 Mathematics,Promise_Community_School,Grade 5 Mathematics,At Meets Grade Level or Above,2022,0.48,0.49,0.26,0.00,0.28,*,*,0.33,-,-,0.29,0.27,0.23,0.25,0.31
Promise_Community_School_Grade 5 Mathematics,Promise_Community_School,Grade 5 Mathematics,At Meets Grade Level or Above,2021,0.44,0.45,0.25,0.10,0.21,*,*,0.40,-,-,0.00,0.23,0.27,0.24,0.32
Promise_Community_School_Grade 5 Mathematics,Promise_Community_School,Grade 5 Mathematics,At Masters Grade Level,2022,0.25,0.26,0.05,0.00,0.05,*,*,0.08,-,-,0.00,0.04,0.07,0.05,0.05
Promise_Community_School_Grade 5 Mathematics,Promise_Community_School,Grade 5 Mathematics,At Masters Grade Level,2021,0.25,0.26,0.11,0.10,0.07,*,*,0.30,-,-,0.00,0.09,0.15,0.12,0.15
Promise_Community_School_Grade 5 Science,Promise_Community_School,Grade 5 Science,At Approaches Grade Level or Above,2022,0.66,0.66,0.41,0.20,0.45,*,*,0.42,-,-,0.43,0.43,0.37,0.39,0.42
Promise_Community_School_Grade 5 Science,Promise_Community_School,Grade 5 Science,At Approaches Grade Level or Above,2021,0.62,0.62,0.48,0.50,0.41,*,*,0.60,-,-,0.00,0.43,0.55,0.47,0.53
Promise_Community_School_Grade 5 Science,Promise_Community_School,Grade 5 Science,At Meets Grade Level or Above,2022,0.38,0.39,0.14,0.00,0.17,*,*,0.08,-,-,0.14,0.13,0.17,0.14,0.14
Promise_Community_School_Grade 5 Science,Promise_Community_School,Grade 5 Science,At Meets Grade Level or Above,2021,0.31,0.32,0.21,0.20,0.21,*,*,0.30,-,-,0.00,0.17,0.27,0.21,0.25
Promise_Community_School_Grade 5 Science,Promise_Community_School,Grade 5 Science,At Masters Grade Level,2022,0.18,0.19,0.02,0.00,0.02,*,*,0.08,-,-,0.00,0.00,0.07,0.02,0.03
Promise_Community_School_Grade 5 Science,Promise_Community_School,Grade 5 Science,At Masters Grade Level,2021,0.13,0.14,0.06,0.00,0.07,*,*,0.10,-,-,0.00,0.06,0.06,0.06,0.08
Promise_Community_School_Grade 6 Reading,Promise_Community_School,Grade 6 Reading,At Approaches Grade Level or Above,2022,0.70,0.70,0.56,0.88,0.55,-,-,0.40,-,-,0.36,0.60,0.51,0.56,0.50
Promise_Community_School_Grade 6 Reading,Promise_Community_School,Grade 6 Reading,At Approaches Grade Level or Above,2021,0.62,0.64,0.47,0.50,0.50,*,*,0.11,-,-,0.15,0.54,0.39,0.46,0.42
Promise_Community_School_Grade 6 Reading,Promise_Community_School,Grade 6 Reading,At Meets Grade Level or Above,2022,0.43,0.44,0.16,0.38,0.13,-,-,0.20,-,-,0.14,0.16,0.15,0.15,0.13
Promise_Community_School_Grade 6 Reading,Promise_Community_School,Grade 6 Reading,At Meets Grade Level or Above,2021,0.32,0.34,0.18,0.20,0.17,*,*,0.11,-,-,0.15,0.22,0.14,0.16,0.15
Promise_Community_School_Grade 6 Reading,Promise_Community_School,Grade 6 Reading,At Masters Grade Level,2022,0.23,0.24,0.09,0.00,0.09,-,-,0.10,-,-,0.07,0.09,0.08,0.07,0.08
Promise_Community_School_Grade 6 Reading,Promise_Community_School,Grade 6 Reading,At Masters Grade Level,2021,0.15,0.16,0.04,0.10,0.03,*,*,0.11,-,-,0.08,0.06,0.02,0.04,0.06
Promise_Community_School_Grade 6 Mathematics,Promise_Community_School,Grade 6 Mathematics,At Approaches Grade Level or Above,2022,0.73,0.73,0.80,0.88,0.83,-,-,0.60,-,-,0.86,0.81,0.79,0.80,0.75
Promise_Community_School_Grade 6 Mathematics,Promise_Community_School,Grade 6 Mathematics,At Approaches Grade Level or Above,2021,0.68,0.68,0.48,0.50,0.46,*,*,0.56,-,-,0.23,0.52,0.43,0.48,0.45
Promise_Community_School_Grade 6 Mathematics,Promise_Community_School,Grade 6 Mathematics,At Meets Grade Level or Above,2022,0.39,0.40,0.26,0.13,0.30,-,-,0.10,-,-,0.14,0.23,0.28,0.25,0.19
Promise_Community_School_Grade 6 Mathematics,Promise_Community_School,Grade 6 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.17,0.10,0.18,*,*,0.11,-,-,0.15,0.22,0.11,0.16,0.19
Promise_Community_School_Grade 6 Mathematics,Promise_Community_School,Grade 6 Mathematics,At Masters Grade Level,2022,0.16,0.18,0.09,0.13,0.08,-,-,0.10,-,-,0.07,0.07,0.10,0.07,0.08
Promise_Community_School_Grade 6 Mathematics,Promise_Community_School,Grade 6 Mathematics,At Masters Grade Level,2021,0.15,0.17,0.04,0.10,0.04,*,*,0.00,-,-,0.08,0.06,0.02,0.03,0.03
Promise_Community_School_Grade 7 Reading,Promise_Community_School,Grade 7 Reading,At Approaches Grade Level or Above,2022,0.80,0.81,0.68,*,0.67,-,-,-,-,-,0.00,0.74,0.56,0.67,0.55
Promise_Community_School_Grade 7 Reading,Promise_Community_School,Grade 7 Reading,At Approaches Grade Level or Above,2021,0.69,0.71,0.50,*,0.53,-,-,-,-,-,0.17,0.52,0.48,0.48,0.48
Promise_Community_School_Grade 7 Reading,Promise_Community_School,Grade 7 Reading,At Meets Grade Level or Above,2022,0.56,0.58,0.45,*,0.42,-,-,-,-,-,0.00,0.45,0.44,0.44,0.30
Promise_Community_School_Grade 7 Reading,Promise_Community_School,Grade 7 Reading,At Meets Grade Level or Above,2021,0.45,0.47,0.29,*,0.31,-,-,-,-,-,0.08,0.38,0.17,0.26,0.28
Promise_Community_School_Grade 7 Reading,Promise_Community_School,Grade 7 Reading,At Masters Grade Level,2022,0.37,0.39,0.21,*,0.18,-,-,-,-,-,0.00,0.29,0.06,0.21,0.10
Promise_Community_School_Grade 7 Reading,Promise_Community_School,Grade 7 Reading,At Masters Grade Level,2021,0.25,0.27,0.13,*,0.14,-,-,-,-,-,0.08,0.21,0.04,0.12,0.16
Promise_Community_School_Grade 7 Mathematics,Promise_Community_School,Grade 7 Mathematics,At Approaches Grade Level or Above,2022,0.61,0.63,0.55,*,0.53,-,-,-,-,-,0.00,0.58,0.50,0.56,0.50
Promise_Community_School_Grade 7 Mathematics,Promise_Community_School,Grade 7 Mathematics,At Approaches Grade Level or Above,2021,0.55,0.57,0.33,*,0.35,-,-,-,-,-,0.00,0.45,0.17,0.30,0.32
Promise_Community_School_Grade 7 Mathematics,Promise_Community_School,Grade 7 Mathematics,At Meets Grade Level or Above,2022,0.31,0.34,0.26,*,0.22,-,-,-,-,-,0.00,0.23,0.31,0.23,0.15
Promise_Community_School_Grade 7 Mathematics,Promise_Community_School,Grade 7 Mathematics,At Meets Grade Level or Above,2021,0.27,0.29,0.12,*,0.12,-,-,-,-,-,0.00,0.17,0.04,0.08,0.12
Promise_Community_School_Grade 7 Mathematics,Promise_Community_School,Grade 7 Mathematics,At Masters Grade Level,2022,0.13,0.15,0.06,*,0.04,-,-,-,-,-,0.00,0.06,0.06,0.05,0.00
Promise_Community_School_Grade 7 Mathematics,Promise_Community_School,Grade 7 Mathematics,At Masters Grade Level,2021,0.12,0.13,0.02,*,0.02,-,-,-,-,-,0.00,0.00,0.04,0.02,0.04
