Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Accelerated_Intermediate_Academy_Grade 3 Mathematics,Accelerated_Intermediate_Academy,Grade 3 Mathematics,At Masters Grade Level,2022,0.21,0.22,0.17,-,0.13,-,-,-,-,-,-,0.08,0.40,0.20,0.10
Accelerated_Intermediate_Academy_Grade 3 Mathematics,Accelerated_Intermediate_Academy,Grade 3 Mathematics,At Masters Grade Level,2021,0.14,0.15,0.04,0.08,0.00,-,-,-,-,-,-,0.05,0.00,0.00,0.00
Accelerated_Intermediate_Academy_Grade 4 Reading,Accelerated_Intermediate_Academy,Grade 4 Reading,At Approaches Grade Level or Above,2022,0.77,0.77,0.77,-,0.89,-,-,-,-,-,-,0.73,*,0.89,0.89
Accelerated_Intermediate_Academy_Grade 4 Reading,Accelerated_Intermediate_Academy,Grade 4 Reading,At Approaches Grade Level or Above,2021,0.63,0.63,0.58,0.83,0.36,-,-,-,-,-,-,0.50,0.83,0.56,0.40
Accelerated_Intermediate_Academy_Grade 4 Reading,Accelerated_Intermediate_Academy,Grade 4 Reading,At Meets Grade Level or Above,2022,0.54,0.55,0.53,-,0.67,-,-,-,-,-,-,0.54,*,0.67,0.67
Accelerated_Intermediate_Academy_Grade 4 Reading,Accelerated_Intermediate_Academy,Grade 4 Reading,At Meets Grade Level or Above,2021,0.36,0.37,0.38,0.58,0.21,-,-,-,-,-,-,0.45,0.17,0.36,0.20
Accelerated_Intermediate_Academy_Grade 4 Reading,Accelerated_Intermediate_Academy,Grade 4 Reading,At Masters Grade Level,2022,0.28,0.30,0.20,-,0.33,-,-,-,-,-,-,0.19,*,0.33,0.33
Accelerated_Intermediate_Academy_Grade 4 Reading,Accelerated_Intermediate_Academy,Grade 4 Reading,At Masters Grade Level,2021,0.17,0.18,0.19,0.33,0.07,-,-,-,-,-,-,0.25,0.00,0.16,0.10
Accelerated_Intermediate_Academy_Grade 4 Mathematics,Accelerated_Intermediate_Academy,Grade 4 Mathematics,At Approaches Grade Level or Above,2022,0.70,0.70,0.87,-,1.00,-,-,-,-,-,-,0.88,*,1.00,1.00
Accelerated_Intermediate_Academy_Grade 4 Mathematics,Accelerated_Intermediate_Academy,Grade 4 Mathematics,At Approaches Grade Level or Above,2021,0.59,0.60,0.50,0.67,0.36,-,-,-,-,-,-,0.45,0.67,0.48,0.40
Accelerated_Intermediate_Academy_Grade 4 Mathematics,Accelerated_Intermediate_Academy,Grade 4 Mathematics,At Meets Grade Level or Above,2022,0.43,0.44,0.50,-,0.67,-,-,-,-,-,-,0.50,*,0.67,0.67
Accelerated_Intermediate_Academy_Grade 4 Mathematics,Accelerated_Intermediate_Academy,Grade 4 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.38,0.58,0.21,-,-,-,-,-,-,0.30,0.67,0.36,0.30
Accelerated_Intermediate_Academy_Grade 4 Mathematics,Accelerated_Intermediate_Academy,Grade 4 Mathematics,At Masters Grade Level,2022,0.23,0.24,0.33,-,0.33,-,-,-,-,-,-,0.31,*,0.33,0.33
Accelerated_Intermediate_Academy_Grade 4 Mathematics,Accelerated_Intermediate_Academy,Grade 4 Mathematics,At Masters Grade Level,2021,0.21,0.22,0.31,0.50,0.14,-,-,-,-,-,-,0.25,0.50,0.28,0.20
Accelerated_Intermediate_Academy_Grade 5 Reading,Accelerated_Intermediate_Academy,Grade 5 Reading,At Approaches Grade Level or Above,2022,0.81,0.81,0.80,-,0.71,-,*,-,-,-,-,0.74,1.00,0.75,0.75
Accelerated_Intermediate_Academy_Grade 5 Reading,Accelerated_Intermediate_Academy,Grade 5 Reading,At Approaches Grade Level or Above,2021,0.73,0.73,0.71,0.71,0.67,-,*,-,-,-,*,0.67,0.75,0.71,0.67
Accelerated_Intermediate_Academy_Grade 5 Reading,Accelerated_Intermediate_Academy,Grade 5 Reading,At Meets Grade Level or Above,2022,0.58,0.58,0.64,-,0.71,-,*,-,-,-,-,0.68,0.50,0.63,0.63
Accelerated_Intermediate_Academy_Grade 5 Reading,Accelerated_Intermediate_Academy,Grade 5 Reading,At Meets Grade Level or Above,2021,0.46,0.47,0.47,0.71,0.33,-,*,-,-,-,*,0.44,0.50,0.47,0.33
Accelerated_Intermediate_Academy_Grade 5 Reading,Accelerated_Intermediate_Academy,Grade 5 Reading,At Masters Grade Level,2022,0.36,0.38,0.44,-,0.57,-,*,-,-,-,-,0.47,0.33,0.50,0.50
Accelerated_Intermediate_Academy_Grade 5 Reading,Accelerated_Intermediate_Academy,Grade 5 Reading,At Masters Grade Level,2021,0.30,0.31,0.18,0.14,0.22,-,*,-,-,-,*,0.22,0.13,0.18,0.22
Accelerated_Intermediate_Academy_Grade 5 Mathematics,Accelerated_Intermediate_Academy,Grade 5 Mathematics,At Approaches Grade Level or Above,2022,0.77,0.76,0.92,-,0.71,-,*,-,-,-,-,0.89,1.00,0.75,0.75
Accelerated_Intermediate_Academy_Grade 5 Mathematics,Accelerated_Intermediate_Academy,Grade 5 Mathematics,At Approaches Grade Level or Above,2021,0.70,0.70,0.59,0.71,0.44,-,*,-,-,-,*,0.67,0.50,0.59,0.56
Accelerated_Intermediate_Academy_Grade 5 Mathematics,Accelerated_Intermediate_Academy,Grade 5 Mathematics,At Meets Grade Level or Above,2022,0.48,0.49,0.76,-,0.71,-,*,-,-,-,-,0.74,0.83,0.63,0.63
Accelerated_Intermediate_Academy_Grade 5 Mathematics,Accelerated_Intermediate_Academy,Grade 5 Mathematics,At Meets Grade Level or Above,2021,0.44,0.45,0.41,0.43,0.44,-,*,-,-,-,*,0.56,0.25,0.41,0.44
Accelerated_Intermediate_Academy_Grade 5 Mathematics,Accelerated_Intermediate_Academy,Grade 5 Mathematics,At Masters Grade Level,2022,0.25,0.26,0.52,-,0.43,-,*,-,-,-,-,0.53,0.50,0.38,0.38
Accelerated_Intermediate_Academy_Grade 5 Mathematics,Accelerated_Intermediate_Academy,Grade 5 Mathematics,At Masters Grade Level,2021,0.25,0.26,0.35,0.43,0.33,-,*,-,-,-,*,0.44,0.25,0.35,0.33
Accelerated_Intermediate_Academy_Grade 5 Science,Accelerated_Intermediate_Academy,Grade 5 Science,At Approaches Grade Level or Above,2022,0.66,0.66,0.64,-,0.57,-,*,-,-,-,-,0.63,0.67,0.50,0.50
Accelerated_Intermediate_Academy_Grade 5 Science,Accelerated_Intermediate_Academy,Grade 5 Science,At Approaches Grade Level or Above,2021,0.62,0.62,0.59,0.71,0.56,-,*,-,-,-,*,0.56,0.63,0.59,0.56
Accelerated_Intermediate_Academy_Grade 5 Science,Accelerated_Intermediate_Academy,Grade 5 Science,At Meets Grade Level or Above,2022,0.38,0.39,0.32,-,0.29,-,*,-,-,-,-,0.32,0.33,0.25,0.25
Accelerated_Intermediate_Academy_Grade 5 Science,Accelerated_Intermediate_Academy,Grade 5 Science,At Meets Grade Level or Above,2021,0.31,0.32,0.24,0.29,0.22,-,*,-,-,-,*,0.33,0.13,0.24,0.22
Accelerated_Intermediate_Academy_Grade 5 Science,Accelerated_Intermediate_Academy,Grade 5 Science,At Masters Grade Level,2022,0.18,0.19,0.16,-,0.14,-,*,-,-,-,-,0.21,0.00,0.13,0.13
Accelerated_Intermediate_Academy_Grade 5 Science,Accelerated_Intermediate_Academy,Grade 5 Science,At Masters Grade Level,2021,0.13,0.14,0.00,0.00,0.00,-,*,-,-,-,*,0.00,0.00,0.00,0.00
Accelerated_Intermediate_Academy_Grade 6 Reading,Accelerated_Intermediate_Academy,Grade 6 Reading,At Approaches Grade Level or Above,2022,0.70,0.70,0.89,*,*,*,-,-,-,-,-,0.92,0.83,0.67,0.80
Accelerated_Intermediate_Academy_Grade 6 Reading,Accelerated_Intermediate_Academy,Grade 6 Reading,At Approaches Grade Level or Above,2021,0.62,0.64,0.81,0.86,0.78,-,-,-,-,-,-,0.80,*,0.81,0.78
Accelerated_Intermediate_Academy_Grade 6 Reading,Accelerated_Intermediate_Academy,Grade 6 Reading,At Meets Grade Level or Above,2022,0.43,0.44,0.50,*,*,*,-,-,-,-,-,0.50,0.50,0.50,0.50
Accelerated_Intermediate_Academy_Grade 6 Reading,Accelerated_Intermediate_Academy,Grade 6 Reading,At Meets Grade Level or Above,2021,0.32,0.34,0.25,0.43,0.11,-,-,-,-,-,-,0.20,*,0.25,0.11
Accelerated_Intermediate_Academy_Grade 6 Reading,Accelerated_Intermediate_Academy,Grade 6 Reading,At Masters Grade Level,2022,0.23,0.24,0.22,*,*,*,-,-,-,-,-,0.25,0.17,0.17,0.10
Accelerated_Intermediate_Academy_Grade 6 Reading,Accelerated_Intermediate_Academy,Grade 6 Reading,At Masters Grade Level,2021,0.15,0.16,0.19,0.43,0.00,-,-,-,-,-,-,0.20,*,0.19,0.00
Accelerated_Intermediate_Academy_Grade 6 Mathematics,Accelerated_Intermediate_Academy,Grade 6 Mathematics,At Approaches Grade Level or Above,2022,0.73,0.73,0.78,*,*,*,-,-,-,-,-,0.75,0.83,0.50,0.60
Accelerated_Intermediate_Academy_Grade 6 Mathematics,Accelerated_Intermediate_Academy,Grade 6 Mathematics,At Approaches Grade Level or Above,2021,0.68,0.68,0.69,0.71,0.67,-,-,-,-,-,-,0.67,*,0.69,0.56
Accelerated_Intermediate_Academy_Grade 6 Mathematics,Accelerated_Intermediate_Academy,Grade 6 Mathematics,At Meets Grade Level or Above,2022,0.39,0.40,0.44,*,*,*,-,-,-,-,-,0.33,0.67,0.33,0.50
Accelerated_Intermediate_Academy_Grade 6 Mathematics,Accelerated_Intermediate_Academy,Grade 6 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.44,0.43,0.44,-,-,-,-,-,-,0.40,*,0.44,0.44
Accelerated_Intermediate_Academy_Grade 6 Mathematics,Accelerated_Intermediate_Academy,Grade 6 Mathematics,At Masters Grade Level,2022,0.16,0.18,0.17,*,*,*,-,-,-,-,-,0.17,0.17,0.00,0.10
Accelerated_Intermediate_Academy_Grade 6 Mathematics,Accelerated_Intermediate_Academy,Grade 6 Mathematics,At Masters Grade Level,2021,0.15,0.17,0.13,0.14,0.11,-,-,-,-,-,-,0.07,*,0.13,0.11
Accelerated_Intermediate_Academy_Grade 7 Reading,Accelerated_Intermediate_Academy,Grade 7 Reading,At Approaches Grade Level or Above,2022,0.80,0.81,0.86,*,0.88,-,-,-,-,-,-,0.91,*,0.89,0.89
Accelerated_Intermediate_Academy_Grade 7 Reading,Accelerated_Intermediate_Academy,Grade 7 Reading,At Approaches Grade Level or Above,2021,0.69,0.71,1.00,*,1.00,-,-,-,-,-,*,1.00,*,1.00,1.00
Accelerated_Intermediate_Academy_Grade 7 Reading,Accelerated_Intermediate_Academy,Grade 7 Reading,At Meets Grade Level or Above,2022,0.56,0.58,0.64,*,0.63,-,-,-,-,-,-,0.64,*,0.56,0.56
Accelerated_Intermediate_Academy_Grade 7 Reading,Accelerated_Intermediate_Academy,Grade 7 Reading,At Meets Grade Level or Above,2021,0.45,0.47,0.50,*,0.57,-,-,-,-,-,*,0.33,*,0.50,0.50
Accelerated_Intermediate_Academy_Grade 7 Reading,Accelerated_Intermediate_Academy,Grade 7 Reading,At Masters Grade Level,2022,0.37,0.39,0.29,*,0.13,-,-,-,-,-,-,0.18,*,0.11,0.11
Accelerated_Intermediate_Academy_Grade 7 Reading,Accelerated_Intermediate_Academy,Grade 7 Reading,At Masters Grade Level,2021,0.25,0.27,0.13,*,0.14,-,-,-,-,-,*,0.17,*,0.13,0.00
Accelerated_Intermediate_Academy_Grade 7 Mathematics,Accelerated_Intermediate_Academy,Grade 7 Mathematics,At Approaches Grade Level or Above,2022,0.61,0.63,0.86,*,0.88,-,-,-,-,-,-,0.91,*,0.89,0.89
Accelerated_Intermediate_Academy_Grade 7 Mathematics,Accelerated_Intermediate_Academy,Grade 7 Mathematics,At Approaches Grade Level or Above,2021,0.55,0.57,0.63,*,0.71,-,-,-,-,-,*,0.50,*,0.63,0.67
Accelerated_Intermediate_Academy_Grade 7 Mathematics,Accelerated_Intermediate_Academy,Grade 7 Mathematics,At Meets Grade Level or Above,2022,0.31,0.34,0.43,*,0.38,-,-,-,-,-,-,0.36,*,0.33,0.33
Accelerated_Intermediate_Academy_Grade 7 Mathematics,Accelerated_Intermediate_Academy,Grade 7 Mathematics,At Meets Grade Level or Above,2021,0.27,0.29,0.25,*,0.29,-,-,-,-,-,*,0.00,*,0.25,0.33
Accelerated_Intermediate_Academy_Grade 7 Mathematics,Accelerated_Intermediate_Academy,Grade 7 Mathematics,At Masters Grade Level,2022,0.13,0.15,0.21,*,0.13,-,-,-,-,-,-,0.18,*,0.11,0.11
Accelerated_Intermediate_Academy_Grade 7 Mathematics,Accelerated_Intermediate_Academy,Grade 7 Mathematics,At Masters Grade Level,2021,0.12,0.13,0.13,*,0.14,-,-,-,-,-,*,0.00,*,0.13,0.17
