Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Deer_Park_ISD_Grade 5 Mathematics,Deer_Park_ISD,Grade 5 Mathematics,At Masters Grade Level,2022,0.25,0.26,0.15,0.22,0.14,0.18,-,*,*,0.23,0.03,0.14,0.19,0.13,0.12
Deer_Park_ISD_Grade 5 Mathematics,Deer_Park_ISD,Grade 5 Mathematics,At Masters Grade Level,2021,0.25,0.26,0.13,0.00,0.11,0.18,-,*,-,0.26,0.06,0.12,0.16,0.10,0.10
Deer_Park_ISD_Grade 5 Science,Deer_Park_ISD,Grade 5 Science,At Approaches Grade Level or Above,2022,0.66,0.66,0.73,0.46,0.68,0.83,-,*,*,0.94,0.41,0.74,0.69,0.62,0.60
Deer_Park_ISD_Grade 5 Science,Deer_Park_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021,0.62,0.62,0.75,0.48,0.70,0.83,-,0.86,-,0.78,0.54,0.76,0.70,0.64,0.64
Deer_Park_ISD_Grade 5 Science,Deer_Park_ISD,Grade 5 Science,At Meets Grade Level or Above,2022,0.38,0.39,0.44,0.21,0.38,0.58,-,*,*,0.50,0.18,0.46,0.40,0.35,0.27
Deer_Park_ISD_Grade 5 Science,Deer_Park_ISD,Grade 5 Science,At Meets Grade Level or Above,2021,0.31,0.32,0.40,0.13,0.35,0.48,-,0.57,-,0.52,0.29,0.42,0.32,0.28,0.28
Deer_Park_ISD_Grade 5 Science,Deer_Park_ISD,Grade 5 Science,At Masters Grade Level,2022,0.18,0.19,0.23,0.08,0.19,0.34,-,*,*,0.31,0.07,0.25,0.19,0.15,0.10
Deer_Park_ISD_Grade 5 Science,Deer_Park_ISD,Grade 5 Science,At Masters Grade Level,2021,0.13,0.14,0.15,0.00,0.11,0.21,-,0.43,-,0.22,0.07,0.17,0.08,0.06,0.05
Deer_Park_ISD_Grade 6 Reading,Deer_Park_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2022,0.70,0.70,0.75,0.43,0.72,0.82,-,1.00,-,0.68,0.39,0.77,0.69,0.67,0.66
Deer_Park_ISD_Grade 6 Reading,Deer_Park_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021,0.62,0.64,0.70,0.46,0.65,0.79,-,1.00,-,0.67,0.33,0.73,0.60,0.63,0.62
Deer_Park_ISD_Grade 6 Reading,Deer_Park_ISD,Grade 6 Reading,At Meets Grade Level or Above,2022,0.43,0.44,0.43,0.19,0.38,0.51,-,0.78,-,0.50,0.21,0.46,0.34,0.34,0.33
Deer_Park_ISD_Grade 6 Reading,Deer_Park_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021,0.32,0.34,0.36,0.25,0.31,0.46,-,0.80,-,0.29,0.14,0.39,0.29,0.27,0.23
Deer_Park_ISD_Grade 6 Reading,Deer_Park_ISD,Grade 6 Reading,At Masters Grade Level,2022,0.23,0.24,0.21,0.05,0.16,0.28,-,0.56,-,0.32,0.09,0.21,0.18,0.13,0.14
Deer_Park_ISD_Grade 6 Reading,Deer_Park_ISD,Grade 6 Reading,At Masters Grade Level,2021,0.15,0.16,0.15,0.00,0.11,0.21,-,0.60,-,0.14,0.04,0.17,0.09,0.09,0.09
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2022,0.73,0.73,0.87,0.60,0.87,0.89,-,1.00,-,0.72,0.66,0.88,0.82,0.85,0.90
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021,0.68,0.68,0.85,0.71,0.82,0.91,-,*,-,0.86,0.60,0.87,0.81,0.78,0.80
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2022,0.39,0.40,0.50,0.25,0.48,0.57,-,1.00,-,0.33,0.26,0.52,0.46,0.43,0.45
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.51,0.13,0.45,0.63,-,*,-,0.52,0.27,0.55,0.39,0.41,0.45
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Masters Grade Level,2022,0.16,0.18,0.16,0.05,0.13,0.22,-,0.33,-,0.11,0.06,0.18,0.12,0.12,0.13
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Masters Grade Level,2021,0.15,0.17,0.18,0.04,0.16,0.23,-,*,-,0.10,0.06,0.19,0.14,0.12,0.12
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2022,0.80,0.81,0.88,0.69,0.87,0.93,-,0.83,-,0.95,0.64,0.90,0.84,0.84,0.84
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021,0.69,0.71,0.79,0.71,0.77,0.83,-,1.00,-,0.76,0.43,0.81,0.73,0.73,0.75
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Meets Grade Level or Above,2022,0.56,0.58,0.65,0.55,0.59,0.76,-,0.83,-,0.71,0.30,0.66,0.60,0.58,0.53
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021,0.45,0.47,0.54,0.38,0.49,0.61,-,1.00,-,0.60,0.25,0.55,0.50,0.46,0.47
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Masters Grade Level,2022,0.37,0.39,0.44,0.34,0.38,0.55,-,0.67,-,0.52,0.12,0.46,0.38,0.37,0.34
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Masters Grade Level,2021,0.25,0.27,0.30,0.14,0.26,0.36,-,0.80,-,0.24,0.08,0.31,0.26,0.22,0.23
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2022,0.61,0.63,0.84,0.57,0.82,0.88,-,*,-,0.87,0.53,0.86,0.78,0.81,0.86
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021,0.55,0.57,0.74,0.62,0.71,0.79,-,*,-,0.68,0.49,0.76,0.67,0.66,0.67
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2022,0.31,0.34,0.55,0.27,0.51,0.65,-,*,-,0.61,0.28,0.57,0.50,0.48,0.54
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021,0.27,0.29,0.39,0.19,0.34,0.47,-,*,-,0.50,0.20,0.40,0.37,0.30,0.34
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Masters Grade Level,2022,0.13,0.15,0.21,0.03,0.18,0.27,-,*,-,0.30,0.09,0.22,0.19,0.14,0.17
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Masters Grade Level,2021,0.12,0.13,0.15,0.10,0.14,0.17,-,*,-,0.05,0.08,0.15,0.16,0.10,0.13
