Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Harmony_Schools_West_Grade 3 Reading,Harmony_Schools_West,Grade 3 Reading,At Approaches Grade Level or Above,2022,0.76,0.76,0.82,0.84,0.69,0.89,-,0.87,-,0.86,0.63,0.83,0.79,0.82,0.81
Harmony_Schools_West_Grade 3 Reading,Harmony_Schools_West,Grade 3 Reading,At Approaches Grade Level or Above,2021,0.67,0.68,0.74,0.67,0.53,0.84,-,0.88,-,*,0.38,0.74,0.72,0.67,0.70
Harmony_Schools_West_Grade 3 Reading,Harmony_Schools_West,Grade 3 Reading,At Meets Grade Level or Above,2022,0.51,0.52,0.58,0.61,0.31,0.77,-,0.63,-,0.57,0.22,0.59,0.55,0.53,0.54
Harmony_Schools_West_Grade 3 Reading,Harmony_Schools_West,Grade 3 Reading,At Meets Grade Level or Above,2021,0.39,0.39,0.41,0.39,0.09,0.56,-,0.52,-,*,0.15,0.42,0.38,0.31,0.32
Harmony_Schools_West_Grade 3 Reading,Harmony_Schools_West,Grade 3 Reading,At Masters Grade Level,2022,0.30,0.31,0.38,0.42,0.17,0.41,-,0.49,-,0.43,0.04,0.40,0.29,0.31,0.30
Harmony_Schools_West_Grade 3 Reading,Harmony_Schools_West,Grade 3 Reading,At Masters Grade Level,2021,0.19,0.20,0.21,0.22,0.06,0.22,-,0.27,-,*,0.00,0.24,0.14,0.15,0.17
Harmony_Schools_West_Grade 3 Mathematics,Harmony_Schools_West,Grade 3 Mathematics,At Approaches Grade Level or Above,2022,0.71,0.71,0.79,0.80,0.60,0.93,-,0.84,-,0.86,0.48,0.80,0.74,0.75,0.78
Harmony_Schools_West_Grade 3 Mathematics,Harmony_Schools_West,Grade 3 Mathematics,At Approaches Grade Level or Above,2021,0.62,0.62,0.63,0.54,0.48,0.59,-,0.85,-,*,0.31,0.66,0.53,0.54,0.61
Harmony_Schools_West_Grade 3 Mathematics,Harmony_Schools_West,Grade 3 Mathematics,At Meets Grade Level or Above,2022,0.43,0.44,0.52,0.52,0.36,0.57,-,0.65,-,0.43,0.22,0.55,0.41,0.46,0.50
Harmony_Schools_West_Grade 3 Mathematics,Harmony_Schools_West,Grade 3 Mathematics,At Meets Grade Level or Above,2021,0.31,0.31,0.31,0.26,0.13,0.31,-,0.46,-,*,0.08,0.32,0.29,0.21,0.28
Harmony_Schools_West_Grade 3 Mathematics,Harmony_Schools_West,Grade 3 Mathematics,At Masters Grade Level,2022,0.21,0.22,0.31,0.27,0.21,0.32,-,0.44,-,0.29,0.04,0.33,0.22,0.28,0.30
Harmony_Schools_West_Grade 3 Mathematics,Harmony_Schools_West,Grade 3 Mathematics,At Masters Grade Level,2021,0.14,0.15,0.16,0.09,0.06,0.19,-,0.28,-,*,0.00,0.15,0.19,0.08,0.15
Harmony_Schools_West_Grade 4 Reading,Harmony_Schools_West,Grade 4 Reading,At Approaches Grade Level or Above,2022,0.77,0.77,0.88,0.83,0.77,0.98,-,0.94,-,0.80,0.41,0.88,0.88,0.84,0.85
Harmony_Schools_West_Grade 4 Reading,Harmony_Schools_West,Grade 4 Reading,At Approaches Grade Level or Above,2021,0.63,0.63,0.74,0.72,0.49,0.81,-,0.85,-,1.00,0.37,0.77,0.68,0.70,0.71
Harmony_Schools_West_Grade 4 Reading,Harmony_Schools_West,Grade 4 Reading,At Meets Grade Level or Above,2022,0.54,0.55,0.75,0.72,0.51,0.87,-,0.84,-,0.60,0.35,0.76,0.73,0.69,0.69
Harmony_Schools_West_Grade 4 Reading,Harmony_Schools_West,Grade 4 Reading,At Meets Grade Level or Above,2021,0.36,0.37,0.46,0.47,0.22,0.50,-,0.54,-,0.67,0.32,0.49,0.38,0.38,0.38
Harmony_Schools_West_Grade 4 Reading,Harmony_Schools_West,Grade 4 Reading,At Masters Grade Level,2022,0.28,0.30,0.45,0.43,0.17,0.56,-,0.52,-,0.60,0.12,0.48,0.39,0.42,0.39
Harmony_Schools_West_Grade 4 Reading,Harmony_Schools_West,Grade 4 Reading,At Masters Grade Level,2021,0.17,0.18,0.23,0.20,0.07,0.38,-,0.30,-,0.17,0.11,0.25,0.17,0.16,0.22
Harmony_Schools_West_Grade 4 Mathematics,Harmony_Schools_West,Grade 4 Mathematics,At Approaches Grade Level or Above,2022,0.70,0.70,0.86,0.86,0.66,0.89,-,0.95,-,0.80,0.41,0.85,0.88,0.82,0.83
Harmony_Schools_West_Grade 4 Mathematics,Harmony_Schools_West,Grade 4 Mathematics,At Approaches Grade Level or Above,2021,0.59,0.60,0.68,0.69,0.38,0.70,-,0.84,-,0.67,0.37,0.70,0.65,0.62,0.69
Harmony_Schools_West_Grade 4 Mathematics,Harmony_Schools_West,Grade 4 Mathematics,At Meets Grade Level or Above,2022,0.43,0.44,0.64,0.60,0.37,0.60,-,0.83,-,0.80,0.18,0.65,0.63,0.54,0.60
Harmony_Schools_West_Grade 4 Mathematics,Harmony_Schools_West,Grade 4 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.48,0.47,0.27,0.48,-,0.60,-,0.67,0.26,0.50,0.45,0.42,0.48
Harmony_Schools_West_Grade 4 Mathematics,Harmony_Schools_West,Grade 4 Mathematics,At Masters Grade Level,2022,0.23,0.24,0.37,0.27,0.17,0.44,-,0.53,-,0.40,0.06,0.42,0.29,0.27,0.33
Harmony_Schools_West_Grade 4 Mathematics,Harmony_Schools_West,Grade 4 Mathematics,At Masters Grade Level,2021,0.21,0.22,0.27,0.24,0.11,0.33,-,0.37,-,0.17,0.11,0.28,0.24,0.24,0.29
Harmony_Schools_West_Grade 5 Reading,Harmony_Schools_West,Grade 5 Reading,At Approaches Grade Level or Above,2022,0.81,0.81,0.92,0.93,0.77,0.89,-,0.99,-,1.00,0.64,0.91,0.92,0.90,0.89
Harmony_Schools_West_Grade 5 Reading,Harmony_Schools_West,Grade 5 Reading,At Approaches Grade Level or Above,2021,0.73,0.73,0.81,0.76,0.73,0.96,*,0.85,-,*,0.63,0.83,0.78,0.76,0.79
Harmony_Schools_West_Grade 5 Reading,Harmony_Schools_West,Grade 5 Reading,At Meets Grade Level or Above,2022,0.58,0.58,0.72,0.76,0.52,0.63,-,0.82,-,1.00,0.36,0.75,0.66,0.70,0.69
Harmony_Schools_West_Grade 5 Reading,Harmony_Schools_West,Grade 5 Reading,At Meets Grade Level or Above,2021,0.46,0.47,0.51,0.47,0.39,0.74,*,0.50,-,*,0.25,0.53,0.48,0.41,0.42
Harmony_Schools_West_Grade 5 Reading,Harmony_Schools_West,Grade 5 Reading,At Masters Grade Level,2022,0.36,0.38,0.52,0.53,0.33,0.51,-,0.59,-,0.75,0.23,0.51,0.53,0.49,0.48
Harmony_Schools_West_Grade 5 Reading,Harmony_Schools_West,Grade 5 Reading,At Masters Grade Level,2021,0.30,0.31,0.35,0.29,0.20,0.65,*,0.33,-,*,0.13,0.38,0.31,0.22,0.26
Harmony_Schools_West_Grade 5 Mathematics,Harmony_Schools_West,Grade 5 Mathematics,At Approaches Grade Level or Above,2022,0.77,0.76,0.89,0.89,0.73,0.86,-,0.98,-,1.00,0.45,0.88,0.90,0.85,0.88
Harmony_Schools_West_Grade 5 Mathematics,Harmony_Schools_West,Grade 5 Mathematics,At Approaches Grade Level or Above,2021,0.70,0.70,0.75,0.63,0.60,0.89,*,0.94,-,*,0.47,0.78,0.70,0.70,0.80
Harmony_Schools_West_Grade 5 Mathematics,Harmony_Schools_West,Grade 5 Mathematics,At Meets Grade Level or Above,2022,0.48,0.49,0.73,0.76,0.52,0.60,-,0.85,-,1.00,0.27,0.74,0.71,0.71,0.72
Harmony_Schools_West_Grade 5 Mathematics,Harmony_Schools_West,Grade 5 Mathematics,At Meets Grade Level or Above,2021,0.44,0.45,0.52,0.41,0.38,0.74,*,0.61,-,*,0.29,0.55,0.46,0.42,0.55
Harmony_Schools_West_Grade 5 Mathematics,Harmony_Schools_West,Grade 5 Mathematics,At Masters Grade Level,2022,0.25,0.26,0.47,0.46,0.27,0.37,-,0.61,-,0.63,0.23,0.51,0.38,0.42,0.48
Harmony_Schools_West_Grade 5 Mathematics,Harmony_Schools_West,Grade 5 Mathematics,At Masters Grade Level,2021,0.25,0.26,0.33,0.25,0.17,0.59,*,0.39,-,*,0.06,0.34,0.30,0.21,0.30
Harmony_Schools_West_Grade 5 Science,Harmony_Schools_West,Grade 5 Science,At Approaches Grade Level or Above,2022,0.66,0.66,0.78,0.82,0.54,0.83,-,0.85,-,1.00,0.55,0.77,0.80,0.75,0.74
Harmony_Schools_West_Grade 5 Science,Harmony_Schools_West,Grade 5 Science,At Approaches Grade Level or Above,2021,0.62,0.62,0.67,0.59,0.48,0.89,*,0.78,-,*,0.50,0.73,0.58,0.59,0.67
Harmony_Schools_West_Grade 5 Science,Harmony_Schools_West,Grade 5 Science,At Meets Grade Level or Above,2022,0.38,0.39,0.45,0.49,0.27,0.37,-,0.51,-,0.75,0.27,0.47,0.40,0.42,0.43
Harmony_Schools_West_Grade 5 Science,Harmony_Schools_West,Grade 5 Science,At Meets Grade Level or Above,2021,0.31,0.32,0.30,0.20,0.17,0.53,*,0.37,-,*,0.25,0.34,0.23,0.18,0.26
