Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Sheldon_ISD_Grade 3 Mathematics,Sheldon_ISD,Grade 3 Mathematics,At Masters Grade Level,2022,0.21,0.22,0.12,0.04,0.14,0.13,*,*,-,0.33,0.06,0.13,0.09,0.11,0.12
Sheldon_ISD_Grade 3 Mathematics,Sheldon_ISD,Grade 3 Mathematics,At Masters Grade Level,2021,0.14,0.15,0.08,0.05,0.08,0.19,*,*,-,0.08,0.05,0.08,0.06,0.07,0.07
Sheldon_ISD_Grade 4 Reading,Sheldon_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2022,0.77,0.77,0.69,0.60,0.72,0.76,*,*,-,0.59,0.40,0.72,0.65,0.68,0.75
Sheldon_ISD_Grade 4 Reading,Sheldon_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021,0.63,0.63,0.45,0.32,0.49,0.26,*,*,-,0.50,0.20,0.48,0.38,0.43,0.44
Sheldon_ISD_Grade 4 Reading,Sheldon_ISD,Grade 4 Reading,At Meets Grade Level or Above,2022,0.54,0.55,0.43,0.32,0.44,0.59,*,*,-,0.53,0.23,0.45,0.37,0.41,0.43
Sheldon_ISD_Grade 4 Reading,Sheldon_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021,0.36,0.37,0.22,0.14,0.24,0.21,*,*,-,0.36,0.10,0.25,0.17,0.20,0.21
Sheldon_ISD_Grade 4 Reading,Sheldon_ISD,Grade 4 Reading,At Masters Grade Level,2022,0.28,0.30,0.20,0.19,0.19,0.38,*,*,-,0.35,0.06,0.21,0.19,0.19,0.16
Sheldon_ISD_Grade 4 Reading,Sheldon_ISD,Grade 4 Reading,At Masters Grade Level,2021,0.17,0.18,0.08,0.02,0.10,0.11,*,*,-,0.00,0.03,0.09,0.06,0.07,0.08
Sheldon_ISD_Grade 4 Mathematics,Sheldon_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2022,0.70,0.70,0.60,0.46,0.63,0.72,*,*,-,0.53,0.39,0.64,0.52,0.58,0.67
Sheldon_ISD_Grade 4 Mathematics,Sheldon_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021,0.59,0.60,0.46,0.31,0.50,0.37,*,*,-,0.50,0.22,0.48,0.41,0.45,0.49
Sheldon_ISD_Grade 4 Mathematics,Sheldon_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2022,0.43,0.44,0.32,0.19,0.35,0.41,*,*,-,0.35,0.19,0.37,0.22,0.30,0.35
Sheldon_ISD_Grade 4 Mathematics,Sheldon_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.24,0.12,0.27,0.21,*,*,-,0.29,0.13,0.27,0.19,0.22,0.25
Sheldon_ISD_Grade 4 Mathematics,Sheldon_ISD,Grade 4 Mathematics,At Masters Grade Level,2022,0.23,0.24,0.15,0.09,0.16,0.17,*,*,-,0.18,0.05,0.18,0.09,0.14,0.17
Sheldon_ISD_Grade 4 Mathematics,Sheldon_ISD,Grade 4 Mathematics,At Masters Grade Level,2021,0.21,0.22,0.13,0.06,0.15,0.16,*,*,-,0.14,0.06,0.14,0.11,0.11,0.13
Sheldon_ISD_Grade 5 Reading,Sheldon_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2022,0.81,0.81,0.75,0.70,0.77,0.67,*,*,-,0.71,0.40,0.78,0.70,0.74,0.75
Sheldon_ISD_Grade 5 Reading,Sheldon_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021,0.73,0.73,0.57,0.46,0.61,0.71,*,-,-,0.50,0.30,0.59,0.54,0.56,0.60
Sheldon_ISD_Grade 5 Reading,Sheldon_ISD,Grade 5 Reading,At Meets Grade Level or Above,2022,0.58,0.58,0.49,0.41,0.51,0.39,*,*,-,0.53,0.21,0.51,0.44,0.47,0.47
Sheldon_ISD_Grade 5 Reading,Sheldon_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021,0.46,0.47,0.30,0.23,0.32,0.29,*,-,-,0.20,0.12,0.33,0.25,0.28,0.30
Sheldon_ISD_Grade 5 Reading,Sheldon_ISD,Grade 5 Reading,At Masters Grade Level,2022,0.36,0.38,0.27,0.23,0.29,0.33,*,*,-,0.18,0.05,0.29,0.24,0.26,0.23
Sheldon_ISD_Grade 5 Reading,Sheldon_ISD,Grade 5 Reading,At Masters Grade Level,2021,0.30,0.31,0.17,0.13,0.19,0.25,*,-,-,0.00,0.04,0.20,0.13,0.15,0.17
Sheldon_ISD_Grade 5 Mathematics,Sheldon_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2022,0.77,0.76,0.70,0.58,0.74,0.56,*,*,-,0.65,0.37,0.71,0.67,0.68,0.74
Sheldon_ISD_Grade 5 Mathematics,Sheldon_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021,0.70,0.70,0.57,0.48,0.60,0.71,*,-,-,0.50,0.29,0.60,0.52,0.56,0.60
Sheldon_ISD_Grade 5 Mathematics,Sheldon_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2022,0.48,0.49,0.40,0.24,0.45,0.22,*,*,-,0.35,0.21,0.44,0.33,0.38,0.45
Sheldon_ISD_Grade 5 Mathematics,Sheldon_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021,0.44,0.45,0.31,0.19,0.34,0.42,*,-,-,0.20,0.13,0.35,0.24,0.29,0.34
Sheldon_ISD_Grade 5 Mathematics,Sheldon_ISD,Grade 5 Mathematics,At Masters Grade Level,2022,0.25,0.26,0.20,0.11,0.23,0.11,*,*,-,0.24,0.08,0.23,0.14,0.19,0.23
Sheldon_ISD_Grade 5 Mathematics,Sheldon_ISD,Grade 5 Mathematics,At Masters Grade Level,2021,0.25,0.26,0.14,0.08,0.16,0.08,*,-,-,0.10,0.04,0.15,0.11,0.13,0.18
Sheldon_ISD_Grade 5 Science,Sheldon_ISD,Grade 5 Science,At Approaches Grade Level or Above,2022,0.66,0.66,0.59,0.43,0.63,0.72,*,*,-,0.53,0.31,0.63,0.52,0.58,0.63
Sheldon_ISD_Grade 5 Science,Sheldon_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021,0.62,0.62,0.49,0.40,0.52,0.71,*,-,-,0.50,0.26,0.52,0.44,0.47,0.48
Sheldon_ISD_Grade 5 Science,Sheldon_ISD,Grade 5 Science,At Meets Grade Level or Above,2022,0.38,0.39,0.30,0.18,0.33,0.33,*,*,-,0.35,0.15,0.34,0.23,0.28,0.33
Sheldon_ISD_Grade 5 Science,Sheldon_ISD,Grade 5 Science,At Meets Grade Level or Above,2021,0.31,0.32,0.16,0.13,0.17,0.13,*,-,-,0.10,0.11,0.16,0.15,0.15,0.17
Sheldon_ISD_Grade 5 Science,Sheldon_ISD,Grade 5 Science,At Masters Grade Level,2022,0.18,0.19,0.12,0.06,0.14,0.17,*,*,-,0.12,0.08,0.14,0.09,0.12,0.14
Sheldon_ISD_Grade 5 Science,Sheldon_ISD,Grade 5 Science,At Masters Grade Level,2021,0.13,0.14,0.04,0.04,0.04,0.00,*,-,-,0.00,0.04,0.04,0.04,0.04,0.05
Sheldon_ISD_Grade 6 Reading,Sheldon_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2022,0.70,0.70,0.54,0.44,0.57,0.58,*,*,-,0.47,0.25,0.57,0.48,0.52,0.58
Sheldon_ISD_Grade 6 Reading,Sheldon_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021,0.62,0.64,0.50,0.50,0.49,0.47,*,0.57,-,0.67,0.22,0.50,0.48,0.48,0.46
Sheldon_ISD_Grade 6 Reading,Sheldon_ISD,Grade 6 Reading,At Meets Grade Level or Above,2022,0.43,0.44,0.26,0.22,0.28,0.23,*,*,-,0.20,0.13,0.28,0.23,0.24,0.27
Sheldon_ISD_Grade 6 Reading,Sheldon_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021,0.32,0.34,0.17,0.12,0.20,0.00,*,0.43,-,0.11,0.12,0.18,0.14,0.15,0.17
Sheldon_ISD_Grade 6 Reading,Sheldon_ISD,Grade 6 Reading,At Masters Grade Level,2022,0.23,0.24,0.12,0.10,0.13,0.06,*,*,-,0.07,0.03,0.13,0.10,0.11,0.13
Sheldon_ISD_Grade 6 Reading,Sheldon_ISD,Grade 6 Reading,At Masters Grade Level,2021,0.15,0.16,0.06,0.02,0.08,0.00,*,0.29,-,0.00,0.02,0.07,0.04,0.06,0.06
Sheldon_ISD_Grade 6 Mathematics,Sheldon_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2022,0.73,0.73,0.51,0.38,0.57,0.48,*,*,-,0.27,0.31,0.55,0.45,0.50,0.57
Sheldon_ISD_Grade 6 Mathematics,Sheldon_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021,0.68,0.68,0.49,0.43,0.50,0.49,*,0.80,-,0.89,0.16,0.52,0.42,0.47,0.47
Sheldon_ISD_Grade 6 Mathematics,Sheldon_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2022,0.39,0.40,0.16,0.15,0.17,0.16,*,*,-,0.07,0.11,0.18,0.14,0.15,0.17
Sheldon_ISD_Grade 6 Mathematics,Sheldon_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.15,0.11,0.16,0.09,*,0.80,-,0.11,0.10,0.17,0.11,0.14,0.15
Sheldon_ISD_Grade 6 Mathematics,Sheldon_ISD,Grade 6 Mathematics,At Masters Grade Level,2022,0.16,0.18,0.03,0.04,0.03,0.03,*,*,-,0.00,0.04,0.04,0.02,0.02,0.04
Sheldon_ISD_Grade 6 Mathematics,Sheldon_ISD,Grade 6 Mathematics,At Masters Grade Level,2021,0.15,0.17,0.02,0.00,0.02,0.00,*,0.40,-,0.00,0.00,0.02,0.01,0.01,0.02
Sheldon_ISD_Grade 7 Reading,Sheldon_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2022,0.80,0.81,0.71,0.63,0.74,0.74,*,0.86,-,0.70,0.30,0.73,0.67,0.71,0.71
Sheldon_ISD_Grade 7 Reading,Sheldon_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021,0.69,0.71,0.49,0.36,0.53,0.55,-,*,-,0.89,0.28,0.51,0.46,0.48,0.48
Sheldon_ISD_Grade 7 Reading,Sheldon_ISD,Grade 7 Reading,At Meets Grade Level or Above,2022,0.56,0.58,0.42,0.35,0.44,0.38,*,0.86,-,0.20,0.17,0.46,0.32,0.40,0.42
Sheldon_ISD_Grade 7 Reading,Sheldon_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021,0.45,0.47,0.25,0.18,0.28,0.27,-,*,-,0.22,0.17,0.28,0.20,0.24,0.22
Sheldon_ISD_Grade 7 Reading,Sheldon_ISD,Grade 7 Reading,At Masters Grade Level,2022,0.37,0.39,0.23,0.15,0.25,0.21,*,0.86,-,0.10,0.03,0.26,0.16,0.21,0.23
Sheldon_ISD_Grade 7 Reading,Sheldon_ISD,Grade 7 Reading,At Masters Grade Level,2021,0.25,0.27,0.12,0.06,0.14,0.12,-,*,-,0.11,0.05,0.13,0.09,0.10,0.08
Sheldon_ISD_Grade 7 Mathematics,Sheldon_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2022,0.61,0.63,0.49,0.35,0.53,0.56,*,0.71,-,0.50,0.17,0.53,0.40,0.48,0.49
Sheldon_ISD_Grade 7 Mathematics,Sheldon_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021,0.55,0.57,0.34,0.23,0.37,0.42,-,*,-,0.44,0.18,0.35,0.31,0.31,0.34
Sheldon_ISD_Grade 7 Mathematics,Sheldon_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2022,0.31,0.34,0.16,0.09,0.17,0.18,*,0.71,-,0.10,0.11,0.18,0.10,0.15,0.17
Sheldon_ISD_Grade 7 Mathematics,Sheldon_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021,0.27,0.29,0.10,0.06,0.11,0.16,-,*,-,0.11,0.12,0.11,0.07,0.09,0.09
Sheldon_ISD_Grade 7 Mathematics,Sheldon_ISD,Grade 7 Mathematics,At Masters Grade Level,2022,0.13,0.15,0.05,0.00,0.05,0.06,*,0.71,-,0.00,0.02,0.05,0.04,0.04,0.07
Sheldon_ISD_Grade 7 Mathematics,Sheldon_ISD,Grade 7 Mathematics,At Masters Grade Level,2021,0.12,0.13,0.03,0.01,0.04,0.06,-,*,-,0.00,0.05,0.04,0.02,0.03,0.03
