Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Varnett_Public_School_Grade 4 Mathematics,Varnett_Public_School,Grade 4 Mathematics,At Approaches Grade Level or Above,2022,0.70,0.70,0.56,0.65,0.49,-,-,-,-,-,0.50,0.59,0.49,0.56,0.48
Varnett_Public_School_Grade 4 Mathematics,Varnett_Public_School,Grade 4 Mathematics,At Approaches Grade Level or Above,2021,0.59,0.60,0.31,0.30,0.31,-,-,-,-,-,0.38,0.32,0.26,0.31,0.29
Varnett_Public_School_Grade 4 Mathematics,Varnett_Public_School,Grade 4 Mathematics,At Meets Grade Level or Above,2022,0.43,0.44,0.22,0.23,0.22,-,-,-,-,-,0.38,0.24,0.19,0.22,0.23
Varnett_Public_School_Grade 4 Mathematics,Varnett_Public_School,Grade 4 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.18,0.21,0.16,-,-,-,-,-,0.38,0.19,0.15,0.17,0.16
Varnett_Public_School_Grade 4 Mathematics,Varnett_Public_School,Grade 4 Mathematics,At Masters Grade Level,2022,0.23,0.24,0.09,0.02,0.13,-,-,-,-,-,0.13,0.10,0.05,0.09,0.14
Varnett_Public_School_Grade 4 Mathematics,Varnett_Public_School,Grade 4 Mathematics,At Masters Grade Level,2021,0.21,0.22,0.06,0.06,0.07,-,-,-,-,-,0.25,0.08,0.00,0.06,0.06
Varnett_Public_School_Grade 5 Reading,Varnett_Public_School,Grade 5 Reading,At Approaches Grade Level or Above,2022,0.81,0.81,0.82,0.73,0.86,-,-,-,-,-,0.63,0.81,0.84,0.82,0.86
Varnett_Public_School_Grade 5 Reading,Varnett_Public_School,Grade 5 Reading,At Approaches Grade Level or Above,2021,0.73,0.73,0.50,0.36,0.55,*,-,-,-,*,0.13,0.53,0.41,0.50,0.53
Varnett_Public_School_Grade 5 Reading,Varnett_Public_School,Grade 5 Reading,At Meets Grade Level or Above,2022,0.58,0.58,0.41,0.41,0.41,-,-,-,-,-,0.50,0.40,0.44,0.40,0.40
Varnett_Public_School_Grade 5 Reading,Varnett_Public_School,Grade 5 Reading,At Meets Grade Level or Above,2021,0.46,0.47,0.28,0.15,0.33,*,-,-,-,*,0.13,0.29,0.24,0.27,0.31
Varnett_Public_School_Grade 5 Reading,Varnett_Public_School,Grade 5 Reading,At Masters Grade Level,2022,0.36,0.38,0.21,0.20,0.21,-,-,-,-,-,0.38,0.18,0.32,0.21,0.21
Varnett_Public_School_Grade 5 Reading,Varnett_Public_School,Grade 5 Reading,At Masters Grade Level,2021,0.30,0.31,0.11,0.05,0.12,*,-,-,-,*,0.00,0.10,0.11,0.10,0.13
Varnett_Public_School_Grade 5 Mathematics,Varnett_Public_School,Grade 5 Mathematics,At Approaches Grade Level or Above,2022,0.77,0.76,0.60,0.37,0.73,-,-,-,-,-,0.50,0.64,0.48,0.60,0.71
Varnett_Public_School_Grade 5 Mathematics,Varnett_Public_School,Grade 5 Mathematics,At Approaches Grade Level or Above,2021,0.70,0.70,0.44,0.33,0.48,*,-,-,-,*,0.11,0.47,0.35,0.45,0.49
Varnett_Public_School_Grade 5 Mathematics,Varnett_Public_School,Grade 5 Mathematics,At Meets Grade Level or Above,2022,0.48,0.49,0.37,0.21,0.46,-,-,-,-,-,0.50,0.39,0.28,0.37,0.47
Varnett_Public_School_Grade 5 Mathematics,Varnett_Public_School,Grade 5 Mathematics,At Meets Grade Level or Above,2021,0.44,0.45,0.13,0.05,0.15,*,-,-,-,*,0.11,0.15,0.08,0.13,0.16
Varnett_Public_School_Grade 5 Mathematics,Varnett_Public_School,Grade 5 Mathematics,At Masters Grade Level,2022,0.25,0.26,0.19,0.09,0.23,-,-,-,-,-,0.38,0.20,0.12,0.19,0.22
Varnett_Public_School_Grade 5 Mathematics,Varnett_Public_School,Grade 5 Mathematics,At Masters Grade Level,2021,0.25,0.26,0.04,0.03,0.03,*,-,-,-,*,0.11,0.03,0.05,0.04,0.04
Varnett_Public_School_Grade 5 Science,Varnett_Public_School,Grade 5 Science,At Approaches Grade Level or Above,2022,0.66,0.66,0.42,0.28,0.49,-,-,-,-,-,0.63,0.42,0.40,0.42,0.49
Varnett_Public_School_Grade 5 Science,Varnett_Public_School,Grade 5 Science,At Approaches Grade Level or Above,2021,0.62,0.62,0.40,0.44,0.38,*,-,-,-,*,0.11,0.41,0.38,0.39,0.35
Varnett_Public_School_Grade 5 Science,Varnett_Public_School,Grade 5 Science,At Meets Grade Level or Above,2022,0.38,0.39,0.17,0.14,0.19,-,-,-,-,-,0.50,0.19,0.08,0.16,0.19
Varnett_Public_School_Grade 5 Science,Varnett_Public_School,Grade 5 Science,At Meets Grade Level or Above,2021,0.31,0.32,0.07,0.03,0.08,*,-,-,-,*,0.11,0.08,0.03,0.07,0.08
Varnett_Public_School_Grade 5 Science,Varnett_Public_School,Grade 5 Science,At Masters Grade Level,2022,0.18,0.19,0.06,0.07,0.06,-,-,-,-,-,0.38,0.07,0.04,0.06,0.05
Varnett_Public_School_Grade 5 Science,Varnett_Public_School,Grade 5 Science,At Masters Grade Level,2021,0.13,0.14,0.02,0.00,0.01,*,-,-,-,*,0.00,0.01,0.03,0.02,0.01
Varnett_Public_School_Grade 6 Reading,Varnett_Public_School,Grade 6 Reading,At Approaches Grade Level or Above,2022,0.70,0.70,0.63,0.69,0.61,*,-,-,-,*,0.13,0.67,0.52,0.63,0.58
Varnett_Public_School_Grade 6 Reading,Varnett_Public_School,Grade 6 Reading,At Approaches Grade Level or Above,2021,0.62,0.64,0.46,0.40,0.48,-,-,-,-,*,0.60,0.53,0.37,0.47,0.45
Varnett_Public_School_Grade 6 Reading,Varnett_Public_School,Grade 6 Reading,At Meets Grade Level or Above,2022,0.43,0.44,0.37,0.27,0.41,*,-,-,-,*,0.13,0.40,0.28,0.38,0.39
Varnett_Public_School_Grade 6 Reading,Varnett_Public_School,Grade 6 Reading,At Meets Grade Level or Above,2021,0.32,0.34,0.16,0.08,0.20,-,-,-,-,*,0.40,0.17,0.15,0.16,0.18
Varnett_Public_School_Grade 6 Reading,Varnett_Public_School,Grade 6 Reading,At Masters Grade Level,2022,0.23,0.24,0.13,0.19,0.12,*,-,-,-,*,0.00,0.14,0.12,0.14,0.11
Varnett_Public_School_Grade 6 Reading,Varnett_Public_School,Grade 6 Reading,At Masters Grade Level,2021,0.15,0.16,0.05,0.03,0.06,-,-,-,-,*,0.40,0.06,0.04,0.04,0.04
Varnett_Public_School_Grade 6 Mathematics,Varnett_Public_School,Grade 6 Mathematics,At Approaches Grade Level or Above,2022,0.73,0.73,0.81,0.85,0.81,*,-,-,-,*,0.63,0.85,0.72,0.83,0.78
Varnett_Public_School_Grade 6 Mathematics,Varnett_Public_School,Grade 6 Mathematics,At Approaches Grade Level or Above,2021,0.68,0.68,0.43,0.30,0.49,-,-,-,-,*,0.40,0.50,0.35,0.44,0.45
Varnett_Public_School_Grade 6 Mathematics,Varnett_Public_School,Grade 6 Mathematics,At Meets Grade Level or Above,2022,0.39,0.40,0.36,0.31,0.38,*,-,-,-,*,0.13,0.42,0.20,0.37,0.38
Varnett_Public_School_Grade 6 Mathematics,Varnett_Public_School,Grade 6 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.17,0.15,0.17,-,-,-,-,*,0.40,0.20,0.13,0.18,0.13
Varnett_Public_School_Grade 6 Mathematics,Varnett_Public_School,Grade 6 Mathematics,At Masters Grade Level,2022,0.16,0.18,0.14,0.04,0.17,*,-,-,-,*,0.00,0.18,0.04,0.15,0.19
Varnett_Public_School_Grade 6 Mathematics,Varnett_Public_School,Grade 6 Mathematics,At Masters Grade Level,2021,0.15,0.17,0.06,0.05,0.06,-,-,-,-,*,0.40,0.07,0.04,0.06,0.05
Varnett_Public_School_Grade 7 Reading,Varnett_Public_School,Grade 7 Reading,At Approaches Grade Level or Above,2022,0.80,0.81,0.81,0.75,0.85,-,-,-,-,*,*,0.86,0.72,0.82,0.83
Varnett_Public_School_Grade 7 Reading,Varnett_Public_School,Grade 7 Reading,At Approaches Grade Level or Above,2021,0.69,0.71,0.59,0.39,0.72,*,-,-,-,-,0.40,0.59,0.58,0.59,0.65
Varnett_Public_School_Grade 7 Reading,Varnett_Public_School,Grade 7 Reading,At Meets Grade Level or Above,2022,0.56,0.58,0.48,0.33,0.57,-,-,-,-,*,*,0.57,0.31,0.48,0.51
Varnett_Public_School_Grade 7 Reading,Varnett_Public_School,Grade 7 Reading,At Meets Grade Level or Above,2021,0.45,0.47,0.29,0.22,0.33,*,-,-,-,-,0.20,0.30,0.26,0.30,0.29
Varnett_Public_School_Grade 7 Reading,Varnett_Public_School,Grade 7 Reading,At Masters Grade Level,2022,0.37,0.39,0.34,0.22,0.42,-,-,-,-,*,*,0.45,0.13,0.33,0.38
Varnett_Public_School_Grade 7 Reading,Varnett_Public_School,Grade 7 Reading,At Masters Grade Level,2021,0.25,0.27,0.19,0.17,0.21,*,-,-,-,-,0.00,0.20,0.16,0.20,0.16
Varnett_Public_School_Grade 7 Mathematics,Varnett_Public_School,Grade 7 Mathematics,At Approaches Grade Level or Above,2022,0.61,0.63,0.70,0.61,0.75,-,-,-,-,*,*,0.75,0.59,0.71,0.72
Varnett_Public_School_Grade 7 Mathematics,Varnett_Public_School,Grade 7 Mathematics,At Approaches Grade Level or Above,2021,0.55,0.57,0.51,0.30,0.62,*,-,-,-,-,0.20,0.52,0.47,0.51,0.65
Varnett_Public_School_Grade 7 Mathematics,Varnett_Public_School,Grade 7 Mathematics,At Meets Grade Level or Above,2022,0.31,0.34,0.38,0.28,0.43,-,-,-,-,*,*,0.43,0.28,0.38,0.43
Varnett_Public_School_Grade 7 Mathematics,Varnett_Public_School,Grade 7 Mathematics,At Meets Grade Level or Above,2021,0.27,0.29,0.19,0.13,0.23,*,-,-,-,-,0.20,0.18,0.21,0.18,0.23
Varnett_Public_School_Grade 7 Mathematics,Varnett_Public_School,Grade 7 Mathematics,At Masters Grade Level,2022,0.13,0.15,0.13,0.08,0.15,-,-,-,-,*,*,0.14,0.13,0.13,0.13
Varnett_Public_School_Grade 7 Mathematics,Varnett_Public_School,Grade 7 Mathematics,At Masters Grade Level,2021,0.12,0.13,0.03,0.09,0.00,*,-,-,-,-,0.00,0.02,0.05,0.02,0.00
