Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Academy_Accelerated_Learning_Grade 4 Reading,Academy_Accelerated_Learning,Grade 4 Reading,At Approaches Grade Level or Above,2022,0.77,0.77,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy_Accelerated_Learning_Grade 4 Reading,Academy_Accelerated_Learning,Grade 4 Reading,At Approaches Grade Level or Above,2021,0.63,0.63,0.41,0.27,0.50,-,-,*,-,*,*,0.48,0.25,0.41,0.47
Academy_Accelerated_Learning_Grade 4 Reading,Academy_Accelerated_Learning,Grade 4 Reading,At Meets Grade Level or Above,2022,0.54,0.55,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy_Accelerated_Learning_Grade 4 Reading,Academy_Accelerated_Learning,Grade 4 Reading,At Meets Grade Level or Above,2021,0.36,0.37,0.18,0.11,0.22,-,-,*,-,*,*,0.20,0.11,0.17,0.20
Academy_Accelerated_Learning_Grade 4 Reading,Academy_Accelerated_Learning,Grade 4 Reading,At Masters Grade Level,2022,0.28,0.30,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy_Accelerated_Learning_Grade 4 Reading,Academy_Accelerated_Learning,Grade 4 Reading,At Masters Grade Level,2021,0.17,0.18,0.07,0.00,0.12,-,-,*,-,*,*,0.09,0.04,0.07,0.10
Academy_Accelerated_Learning_Grade 4 Mathematics,Academy_Accelerated_Learning,Grade 4 Mathematics,At Approaches Grade Level or Above,2022,0.70,0.70,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy_Accelerated_Learning_Grade 4 Mathematics,Academy_Accelerated_Learning,Grade 4 Mathematics,At Approaches Grade Level or Above,2021,0.59,0.60,0.42,0.32,0.48,-,-,*,-,*,*,0.46,0.32,0.40,0.51
Academy_Accelerated_Learning_Grade 4 Mathematics,Academy_Accelerated_Learning,Grade 4 Mathematics,At Meets Grade Level or Above,2022,0.43,0.44,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy_Accelerated_Learning_Grade 4 Mathematics,Academy_Accelerated_Learning,Grade 4 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.18,0.08,0.24,-,-,*,-,*,*,0.22,0.07,0.17,0.22
Academy_Accelerated_Learning_Grade 4 Mathematics,Academy_Accelerated_Learning,Grade 4 Mathematics,At Masters Grade Level,2022,0.23,0.24,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy_Accelerated_Learning_Grade 4 Mathematics,Academy_Accelerated_Learning,Grade 4 Mathematics,At Masters Grade Level,2021,0.21,0.22,0.09,0.03,0.14,-,-,*,-,*,*,0.10,0.07,0.09,0.10
Academy_Accelerated_Learning_Grade 5 Reading,Academy_Accelerated_Learning,Grade 5 Reading,At Approaches Grade Level or Above,2022,0.81,0.81,*,-,*,-,-,-,-,-,-,-,*,-,*
Academy_Accelerated_Learning_Grade 5 Reading,Academy_Accelerated_Learning,Grade 5 Reading,At Approaches Grade Level or Above,2021,0.73,0.73,0.63,0.74,0.57,-,-,-,-,-,*,0.61,0.70,0.65,0.62
Academy_Accelerated_Learning_Grade 5 Reading,Academy_Accelerated_Learning,Grade 5 Reading,At Meets Grade Level or Above,2022,0.58,0.58,*,-,*,-,-,-,-,-,-,-,*,-,*
Academy_Accelerated_Learning_Grade 5 Reading,Academy_Accelerated_Learning,Grade 5 Reading,At Meets Grade Level or Above,2021,0.46,0.47,0.38,0.42,0.35,-,-,-,-,-,*,0.36,0.43,0.39,0.40
Academy_Accelerated_Learning_Grade 5 Reading,Academy_Accelerated_Learning,Grade 5 Reading,At Masters Grade Level,2022,0.36,0.38,*,-,*,-,-,-,-,-,-,-,*,-,*
Academy_Accelerated_Learning_Grade 5 Reading,Academy_Accelerated_Learning,Grade 5 Reading,At Masters Grade Level,2021,0.30,0.31,0.24,0.32,0.20,-,-,-,-,-,*,0.22,0.30,0.25,0.25
Academy_Accelerated_Learning_Grade 5 Mathematics,Academy_Accelerated_Learning,Grade 5 Mathematics,At Approaches Grade Level or Above,2022,0.77,0.76,*,-,*,-,-,-,-,-,-,-,*,-,*
Academy_Accelerated_Learning_Grade 5 Mathematics,Academy_Accelerated_Learning,Grade 5 Mathematics,At Approaches Grade Level or Above,2021,0.70,0.70,0.61,0.55,0.65,-,-,-,-,-,*,0.58,0.70,0.63,0.70
Academy_Accelerated_Learning_Grade 5 Mathematics,Academy_Accelerated_Learning,Grade 5 Mathematics,At Meets Grade Level or Above,2022,0.48,0.49,*,-,*,-,-,-,-,-,-,-,*,-,*
Academy_Accelerated_Learning_Grade 5 Mathematics,Academy_Accelerated_Learning,Grade 5 Mathematics,At Meets Grade Level or Above,2021,0.44,0.45,0.38,0.32,0.41,-,-,-,-,-,*,0.37,0.39,0.39,0.45
Academy_Accelerated_Learning_Grade 5 Mathematics,Academy_Accelerated_Learning,Grade 5 Mathematics,At Masters Grade Level,2022,0.25,0.26,*,-,*,-,-,-,-,-,-,-,*,-,*
Academy_Accelerated_Learning_Grade 5 Mathematics,Academy_Accelerated_Learning,Grade 5 Mathematics,At Masters Grade Level,2021,0.25,0.26,0.23,0.26,0.22,-,-,-,-,-,*,0.24,0.22,0.24,0.26
Academy_Accelerated_Learning_Grade 5 Science,Academy_Accelerated_Learning,Grade 5 Science,At Approaches Grade Level or Above,2022,0.66,0.66,*,-,*,-,-,-,-,-,-,-,*,-,*
Academy_Accelerated_Learning_Grade 5 Science,Academy_Accelerated_Learning,Grade 5 Science,At Approaches Grade Level or Above,2021,0.62,0.62,0.40,0.39,0.41,-,-,-,-,-,*,0.42,0.35,0.41,0.45
Academy_Accelerated_Learning_Grade 5 Science,Academy_Accelerated_Learning,Grade 5 Science,At Meets Grade Level or Above,2022,0.38,0.39,*,-,*,-,-,-,-,-,-,-,*,-,*
Academy_Accelerated_Learning_Grade 5 Science,Academy_Accelerated_Learning,Grade 5 Science,At Meets Grade Level or Above,2021,0.31,0.32,0.20,0.29,0.14,-,-,-,-,-,*,0.19,0.22,0.20,0.19
Academy_Accelerated_Learning_Grade 5 Science,Academy_Accelerated_Learning,Grade 5 Science,At Masters Grade Level,2022,0.18,0.19,*,-,*,-,-,-,-,-,-,-,*,-,*
Academy_Accelerated_Learning_Grade 5 Science,Academy_Accelerated_Learning,Grade 5 Science,At Masters Grade Level,2021,0.13,0.14,0.01,0.03,0.00,-,-,-,-,-,*,0.02,0.00,0.01,0.02
Academy_Accelerated_Learning_Grade 6 Reading,Academy_Accelerated_Learning,Grade 6 Reading,At Approaches Grade Level or Above,2022,0.70,0.70,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy_Accelerated_Learning_Grade 6 Reading,Academy_Accelerated_Learning,Grade 6 Reading,At Approaches Grade Level or Above,2021,0.62,0.64,0.50,0.60,0.45,-,-,-,-,-,*,0.54,0.42,0.49,0.48
Academy_Accelerated_Learning_Grade 6 Reading,Academy_Accelerated_Learning,Grade 6 Reading,At Meets Grade Level or Above,2022,0.43,0.44,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy_Accelerated_Learning_Grade 6 Reading,Academy_Accelerated_Learning,Grade 6 Reading,At Meets Grade Level or Above,2021,0.32,0.34,0.19,0.20,0.19,-,-,-,-,-,*,0.25,0.08,0.19,0.24
Academy_Accelerated_Learning_Grade 6 Reading,Academy_Accelerated_Learning,Grade 6 Reading,At Masters Grade Level,2022,0.23,0.24,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy_Accelerated_Learning_Grade 6 Reading,Academy_Accelerated_Learning,Grade 6 Reading,At Masters Grade Level,2021,0.15,0.16,0.08,0.04,0.11,-,-,-,-,-,*,0.10,0.04,0.07,0.09
Academy_Accelerated_Learning_Grade 6 Mathematics,Academy_Accelerated_Learning,Grade 6 Mathematics,At Approaches Grade Level or Above,2022,0.73,0.73,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy_Accelerated_Learning_Grade 6 Mathematics,Academy_Accelerated_Learning,Grade 6 Mathematics,At Approaches Grade Level or Above,2021,0.68,0.68,0.40,0.44,0.38,-,-,-,-,-,*,0.46,0.29,0.40,0.41
Academy_Accelerated_Learning_Grade 6 Mathematics,Academy_Accelerated_Learning,Grade 6 Mathematics,At Meets Grade Level or Above,2022,0.39,0.40,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy_Accelerated_Learning_Grade 6 Mathematics,Academy_Accelerated_Learning,Grade 6 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.19,0.08,0.26,-,-,-,-,-,*,0.27,0.04,0.19,0.28
Academy_Accelerated_Learning_Grade 6 Mathematics,Academy_Accelerated_Learning,Grade 6 Mathematics,At Masters Grade Level,2022,0.16,0.18,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy_Accelerated_Learning_Grade 6 Mathematics,Academy_Accelerated_Learning,Grade 6 Mathematics,At Masters Grade Level,2021,0.15,0.17,0.11,0.04,0.15,-,-,-,-,-,*,0.15,0.04,0.10,0.15
Academy_Accelerated_Learning_Grade 7 Reading,Academy_Accelerated_Learning,Grade 7 Reading,At Approaches Grade Level or Above,2022,0.80,0.81,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy_Accelerated_Learning_Grade 7 Reading,Academy_Accelerated_Learning,Grade 7 Reading,At Approaches Grade Level or Above,2021,0.69,0.71,0.75,0.58,0.81,*,*,-,-,-,*,0.73,0.79,0.74,0.86
Academy_Accelerated_Learning_Grade 7 Reading,Academy_Accelerated_Learning,Grade 7 Reading,At Meets Grade Level or Above,2022,0.56,0.58,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy_Accelerated_Learning_Grade 7 Reading,Academy_Accelerated_Learning,Grade 7 Reading,At Meets Grade Level or Above,2021,0.45,0.47,0.36,0.33,0.29,*,*,-,-,-,*,0.50,0.14,0.34,0.43
Academy_Accelerated_Learning_Grade 7 Reading,Academy_Accelerated_Learning,Grade 7 Reading,At Masters Grade Level,2022,0.37,0.39,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy_Accelerated_Learning_Grade 7 Reading,Academy_Accelerated_Learning,Grade 7 Reading,At Masters Grade Level,2021,0.25,0.27,0.11,0.17,0.10,*,*,-,-,-,*,0.14,0.07,0.11,0.10
Academy_Accelerated_Learning_Grade 7 Mathematics,Academy_Accelerated_Learning,Grade 7 Mathematics,At Approaches Grade Level or Above,2022,0.61,0.63,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy_Accelerated_Learning_Grade 7 Mathematics,Academy_Accelerated_Learning,Grade 7 Mathematics,At Approaches Grade Level or Above,2021,0.55,0.57,0.50,0.33,0.52,*,*,-,-,-,*,0.55,0.43,0.51,0.62
Academy_Accelerated_Learning_Grade 7 Mathematics,Academy_Accelerated_Learning,Grade 7 Mathematics,At Meets Grade Level or Above,2022,0.31,0.34,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy_Accelerated_Learning_Grade 7 Mathematics,Academy_Accelerated_Learning,Grade 7 Mathematics,At Meets Grade Level or Above,2021,0.27,0.29,0.11,0.00,0.10,*,*,-,-,-,*,0.14,0.07,0.11,0.14
Academy_Accelerated_Learning_Grade 7 Mathematics,Academy_Accelerated_Learning,Grade 7 Mathematics,At Masters Grade Level,2022,0.13,0.15,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy_Accelerated_Learning_Grade 7 Mathematics,Academy_Accelerated_Learning,Grade 7 Mathematics,At Masters Grade Level,2021,0.12,0.13,0.03,0.00,0.05,*,*,-,-,-,*,0.05,0.00,0.03,0.05
