Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Pasadena_ISD_Grade 5 Mathematics,Pasadena_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021,0.70,0.70,0.58,0.45,0.57,0.62,*,0.91,*,0.61,0.37,0.60,0.48,0.56,0.55
Pasadena_ISD_Grade 5 Mathematics,Pasadena_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2022,0.48,0.49,0.34,0.29,0.33,0.42,*,0.79,*,0.46,0.24,0.37,0.25,0.32,0.33
Pasadena_ISD_Grade 5 Mathematics,Pasadena_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021,0.44,0.45,0.25,0.13,0.24,0.33,*,0.66,*,0.42,0.16,0.26,0.21,0.23,0.21
Pasadena_ISD_Grade 5 Mathematics,Pasadena_ISD,Grade 5 Mathematics,At Masters Grade Level,2022,0.25,0.26,0.13,0.09,0.12,0.21,*,0.58,*,0.23,0.07,0.14,0.09,0.12,0.13
Pasadena_ISD_Grade 5 Mathematics,Pasadena_ISD,Grade 5 Mathematics,At Masters Grade Level,2021,0.25,0.26,0.10,0.03,0.09,0.16,*,0.44,*,0.16,0.05,0.10,0.07,0.08,0.07
Pasadena_ISD_Grade 5 Science,Pasadena_ISD,Grade 5 Science,At Approaches Grade Level or Above,2022,0.66,0.66,0.62,0.48,0.61,0.80,*,0.90,*,0.77,0.41,0.64,0.53,0.60,0.60
Pasadena_ISD_Grade 5 Science,Pasadena_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021,0.62,0.62,0.49,0.35,0.48,0.61,*,0.84,*,0.65,0.27,0.50,0.45,0.46,0.44
Pasadena_ISD_Grade 5 Science,Pasadena_ISD,Grade 5 Science,At Meets Grade Level or Above,2022,0.38,0.39,0.29,0.24,0.27,0.49,*,0.74,*,0.50,0.23,0.31,0.23,0.27,0.28
Pasadena_ISD_Grade 5 Science,Pasadena_ISD,Grade 5 Science,At Meets Grade Level or Above,2021,0.31,0.32,0.16,0.10,0.14,0.29,*,0.52,*,0.29,0.14,0.16,0.13,0.14,0.11
Pasadena_ISD_Grade 5 Science,Pasadena_ISD,Grade 5 Science,At Masters Grade Level,2022,0.18,0.19,0.11,0.07,0.10,0.22,*,0.39,*,0.19,0.08,0.11,0.09,0.10,0.09
Pasadena_ISD_Grade 5 Science,Pasadena_ISD,Grade 5 Science,At Masters Grade Level,2021,0.13,0.14,0.04,0.03,0.03,0.09,*,0.27,*,0.03,0.04,0.04,0.04,0.03,0.02
Pasadena_ISD_Grade 6 Reading,Pasadena_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2022,0.70,0.70,0.63,0.54,0.63,0.72,*,0.88,-,0.71,0.34,0.66,0.54,0.61,0.62
Pasadena_ISD_Grade 6 Reading,Pasadena_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021,0.62,0.64,0.53,0.49,0.52,0.65,-,0.85,*,0.64,0.27,0.55,0.47,0.51,0.34
Pasadena_ISD_Grade 6 Reading,Pasadena_ISD,Grade 6 Reading,At Meets Grade Level or Above,2022,0.43,0.44,0.32,0.27,0.31,0.40,*,0.74,-,0.29,0.17,0.34,0.25,0.29,0.31
Pasadena_ISD_Grade 6 Reading,Pasadena_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021,0.32,0.34,0.24,0.23,0.22,0.36,-,0.53,*,0.31,0.18,0.25,0.20,0.21,0.09
Pasadena_ISD_Grade 6 Reading,Pasadena_ISD,Grade 6 Reading,At Masters Grade Level,2022,0.23,0.24,0.13,0.11,0.12,0.22,*,0.40,-,0.18,0.05,0.14,0.10,0.12,0.12
Pasadena_ISD_Grade 6 Reading,Pasadena_ISD,Grade 6 Reading,At Masters Grade Level,2021,0.15,0.16,0.09,0.08,0.08,0.10,-,0.32,*,0.19,0.06,0.09,0.07,0.08,0.02
Pasadena_ISD_Grade 6 Mathematics,Pasadena_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2022,0.73,0.73,0.64,0.56,0.65,0.62,*,0.89,-,0.61,0.40,0.65,0.62,0.63,0.66
Pasadena_ISD_Grade 6 Mathematics,Pasadena_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021,0.68,0.68,0.56,0.53,0.55,0.66,-,0.81,*,0.59,0.38,0.56,0.54,0.54,0.49
Pasadena_ISD_Grade 6 Mathematics,Pasadena_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2022,0.39,0.40,0.22,0.19,0.21,0.28,*,0.58,-,0.25,0.20,0.22,0.21,0.21,0.22
Pasadena_ISD_Grade 6 Mathematics,Pasadena_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.18,0.18,0.17,0.21,-,0.42,*,0.15,0.21,0.17,0.19,0.16,0.11
Pasadena_ISD_Grade 6 Mathematics,Pasadena_ISD,Grade 6 Mathematics,At Masters Grade Level,2022,0.16,0.18,0.04,0.04,0.03,0.05,*,0.18,-,0.11,0.06,0.04,0.04,0.03,0.03
Pasadena_ISD_Grade 6 Mathematics,Pasadena_ISD,Grade 6 Mathematics,At Masters Grade Level,2021,0.15,0.17,0.03,0.05,0.03,0.02,-,0.23,*,0.04,0.06,0.03,0.04,0.03,0.01
Pasadena_ISD_Grade 7 Reading,Pasadena_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2022,0.80,0.81,0.76,0.75,0.75,0.85,-,0.93,*,0.75,0.47,0.79,0.65,0.75,0.72
Pasadena_ISD_Grade 7 Reading,Pasadena_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021,0.69,0.71,0.62,0.46,0.62,0.66,*,0.85,*,0.77,0.32,0.65,0.48,0.60,0.39
Pasadena_ISD_Grade 7 Reading,Pasadena_ISD,Grade 7 Reading,At Meets Grade Level or Above,2022,0.56,0.58,0.47,0.42,0.45,0.62,-,0.81,*,0.63,0.26,0.49,0.36,0.44,0.41
Pasadena_ISD_Grade 7 Reading,Pasadena_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021,0.45,0.47,0.35,0.24,0.35,0.44,*,0.64,*,0.54,0.22,0.38,0.25,0.33,0.14
Pasadena_ISD_Grade 7 Reading,Pasadena_ISD,Grade 7 Reading,At Masters Grade Level,2022,0.37,0.39,0.27,0.21,0.25,0.41,-,0.64,*,0.43,0.10,0.28,0.20,0.24,0.22
Pasadena_ISD_Grade 7 Reading,Pasadena_ISD,Grade 7 Reading,At Masters Grade Level,2021,0.25,0.27,0.17,0.12,0.16,0.26,*,0.42,*,0.46,0.08,0.19,0.09,0.15,0.05
Pasadena_ISD_Grade 7 Mathematics,Pasadena_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2022,0.61,0.63,0.55,0.47,0.54,0.69,-,0.83,*,0.66,0.36,0.57,0.47,0.52,0.54
Pasadena_ISD_Grade 7 Mathematics,Pasadena_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021,0.55,0.57,0.48,0.33,0.48,0.55,*,0.86,*,0.54,0.30,0.50,0.39,0.46,0.37
Pasadena_ISD_Grade 7 Mathematics,Pasadena_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2022,0.31,0.34,0.24,0.18,0.22,0.37,-,0.67,*,0.31,0.23,0.25,0.20,0.21,0.23
Pasadena_ISD_Grade 7 Mathematics,Pasadena_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021,0.27,0.29,0.18,0.10,0.17,0.23,*,0.63,*,0.43,0.20,0.19,0.12,0.17,0.10
Pasadena_ISD_Grade 7 Mathematics,Pasadena_ISD,Grade 7 Mathematics,At Masters Grade Level,2022,0.13,0.15,0.08,0.06,0.07,0.13,-,0.39,*,0.11,0.09,0.09,0.05,0.07,0.08
Pasadena_ISD_Grade 7 Mathematics,Pasadena_ISD,Grade 7 Mathematics,At Masters Grade Level,2021,0.12,0.13,0.05,0.03,0.04,0.07,*,0.39,*,0.21,0.06,0.06,0.03,0.05,0.03
