Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Houston_ISD_Grade 4 Reading,Houston_ISD,Grade 4 Reading,At Meets Grade Level or Above,2022,0.54,0.55,0.49,0.41,0.44,0.81,0.56,0.82,1.00,0.80,0.31,0.51,0.45,0.42,0.42
Houston_ISD_Grade 4 Reading,Houston_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021,0.36,0.37,0.31,0.23,0.25,0.66,0.31,0.67,*,*,0.22,0.32,0.27,0.23,0.24
Houston_ISD_Grade 4 Reading,Houston_ISD,Grade 4 Reading,At Masters Grade Level,2022,0.28,0.30,0.27,0.19,0.21,0.56,0.33,0.61,0.60,0.59,0.12,0.28,0.23,0.19,0.21
Houston_ISD_Grade 4 Reading,Houston_ISD,Grade 4 Reading,At Masters Grade Level,2021,0.17,0.18,0.15,0.09,0.10,0.44,0.23,0.47,*,*,0.06,0.16,0.13,0.09,0.10
Houston_ISD_Grade 4 Mathematics,Houston_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2022,0.70,0.70,0.66,0.51,0.67,0.84,0.72,0.91,0.80,0.88,0.42,0.70,0.58,0.62,0.68
Houston_ISD_Grade 4 Mathematics,Houston_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021,0.59,0.60,0.49,0.35,0.45,0.79,0.46,0.84,*,*,0.31,0.50,0.42,0.41,0.45
Houston_ISD_Grade 4 Mathematics,Houston_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2022,0.43,0.44,0.41,0.25,0.38,0.69,0.44,0.78,0.60,0.71,0.29,0.44,0.31,0.34,0.39
Houston_ISD_Grade 4 Mathematics,Houston_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.28,0.17,0.22,0.61,0.38,0.70,*,*,0.22,0.29,0.22,0.20,0.22
Houston_ISD_Grade 4 Mathematics,Houston_ISD,Grade 4 Mathematics,At Masters Grade Level,2022,0.23,0.24,0.23,0.11,0.20,0.48,0.28,0.62,0.40,0.51,0.12,0.25,0.16,0.17,0.21
Houston_ISD_Grade 4 Mathematics,Houston_ISD,Grade 4 Mathematics,At Masters Grade Level,2021,0.21,0.22,0.16,0.08,0.11,0.44,0.23,0.57,*,*,0.08,0.17,0.13,0.09,0.12
Houston_ISD_Grade 5 Reading,Houston_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2022,0.81,0.81,0.77,0.71,0.75,0.91,0.63,0.93,0.70,0.93,0.50,0.78,0.74,0.73,0.74
Houston_ISD_Grade 5 Reading,Houston_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021,0.73,0.73,0.66,0.56,0.64,0.90,0.92,0.91,0.67,-,0.36,0.68,0.59,0.61,0.62
Houston_ISD_Grade 5 Reading,Houston_ISD,Grade 5 Reading,At Meets Grade Level or Above,2022,0.58,0.58,0.53,0.45,0.49,0.79,0.42,0.84,0.50,0.81,0.31,0.55,0.49,0.46,0.47
Houston_ISD_Grade 5 Reading,Houston_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021,0.46,0.47,0.41,0.31,0.36,0.76,0.77,0.79,0.67,-,0.23,0.43,0.35,0.33,0.35
Houston_ISD_Grade 5 Reading,Houston_ISD,Grade 5 Reading,At Masters Grade Level,2022,0.36,0.38,0.33,0.25,0.28,0.64,0.21,0.71,0.20,0.65,0.12,0.35,0.29,0.26,0.27
Houston_ISD_Grade 5 Reading,Houston_ISD,Grade 5 Reading,At Masters Grade Level,2021,0.30,0.31,0.26,0.18,0.20,0.63,0.46,0.68,0.50,-,0.08,0.27,0.20,0.18,0.19
Houston_ISD_Grade 5 Mathematics,Houston_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2022,0.77,0.76,0.74,0.64,0.74,0.87,0.63,0.93,0.60,0.89,0.49,0.77,0.66,0.70,0.75
Houston_ISD_Grade 5 Mathematics,Houston_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021,0.70,0.70,0.60,0.47,0.57,0.86,0.92,0.92,1.00,-,0.38,0.62,0.50,0.54,0.58
Houston_ISD_Grade 5 Mathematics,Houston_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2022,0.48,0.49,0.47,0.34,0.45,0.68,0.26,0.82,0.30,0.72,0.30,0.51,0.35,0.41,0.46
Houston_ISD_Grade 5 Mathematics,Houston_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021,0.44,0.45,0.35,0.22,0.31,0.68,0.69,0.81,0.67,-,0.23,0.37,0.26,0.28,0.31
Houston_ISD_Grade 5 Mathematics,Houston_ISD,Grade 5 Mathematics,At Masters Grade Level,2022,0.25,0.26,0.26,0.15,0.22,0.48,0.21,0.70,0.10,0.53,0.12,0.28,0.17,0.20,0.24
Houston_ISD_Grade 5 Mathematics,Houston_ISD,Grade 5 Mathematics,At Masters Grade Level,2021,0.25,0.26,0.20,0.09,0.15,0.50,0.54,0.67,0.50,-,0.10,0.21,0.15,0.13,0.16
Houston_ISD_Grade 5 Science,Houston_ISD,Grade 5 Science,At Approaches Grade Level or Above,2022,0.66,0.66,0.60,0.51,0.58,0.82,0.53,0.86,0.40,0.82,0.38,0.63,0.51,0.54,0.56
Houston_ISD_Grade 5 Science,Houston_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021,0.62,0.62,0.50,0.41,0.45,0.82,0.77,0.88,1.00,*,0.29,0.51,0.42,0.42,0.43
Houston_ISD_Grade 5 Science,Houston_ISD,Grade 5 Science,At Meets Grade Level or Above,2022,0.38,0.39,0.33,0.24,0.29,0.61,0.37,0.72,0.20,0.61,0.25,0.36,0.25,0.27,0.28
Houston_ISD_Grade 5 Science,Houston_ISD,Grade 5 Science,At Meets Grade Level or Above,2021,0.31,0.32,0.23,0.15,0.17,0.58,0.46,0.67,0.33,*,0.21,0.24,0.16,0.15,0.15
Houston_ISD_Grade 5 Science,Houston_ISD,Grade 5 Science,At Masters Grade Level,2022,0.18,0.19,0.15,0.09,0.12,0.36,0.16,0.49,0.00,0.38,0.12,0.17,0.10,0.10,0.12
Houston_ISD_Grade 5 Science,Houston_ISD,Grade 5 Science,At Masters Grade Level,2021,0.13,0.14,0.10,0.04,0.06,0.34,0.31,0.41,0.00,*,0.08,0.10,0.07,0.04,0.05
Houston_ISD_Grade 6 Reading,Houston_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2022,0.70,0.70,0.65,0.56,0.62,0.88,0.87,0.92,0.92,0.86,0.36,0.67,0.60,0.59,0.58
Houston_ISD_Grade 6 Reading,Houston_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021,0.62,0.64,0.54,0.46,0.50,0.84,0.63,0.81,*,*,0.26,0.57,0.44,0.47,0.46
Houston_ISD_Grade 6 Reading,Houston_ISD,Grade 6 Reading,At Meets Grade Level or Above,2022,0.43,0.44,0.41,0.31,0.36,0.72,0.60,0.81,0.83,0.75,0.24,0.43,0.36,0.33,0.32
Houston_ISD_Grade 6 Reading,Houston_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021,0.32,0.34,0.27,0.21,0.22,0.61,0.38,0.63,*,*,0.17,0.29,0.21,0.20,0.19
Houston_ISD_Grade 6 Reading,Houston_ISD,Grade 6 Reading,At Masters Grade Level,2022,0.23,0.24,0.23,0.14,0.18,0.51,0.33,0.63,0.25,0.54,0.11,0.25,0.19,0.15,0.16
Houston_ISD_Grade 6 Reading,Houston_ISD,Grade 6 Reading,At Masters Grade Level,2021,0.15,0.16,0.13,0.09,0.08,0.39,0.25,0.45,*,*,0.07,0.14,0.09,0.07,0.07
Houston_ISD_Grade 6 Mathematics,Houston_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2022,0.73,0.73,0.66,0.55,0.64,0.87,0.87,0.94,0.92,0.90,0.41,0.68,0.60,0.60,0.62
Houston_ISD_Grade 6 Mathematics,Houston_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021,0.68,0.68,0.54,0.41,0.51,0.87,0.89,0.86,*,-,0.29,0.57,0.44,0.47,0.50
Houston_ISD_Grade 6 Mathematics,Houston_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2022,0.39,0.40,0.34,0.21,0.29,0.61,0.27,0.82,0.50,0.67,0.23,0.36,0.26,0.26,0.29
Houston_ISD_Grade 6 Mathematics,Houston_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.26,0.14,0.21,0.62,0.44,0.71,*,-,0.17,0.28,0.17,0.17,0.19
Houston_ISD_Grade 6 Mathematics,Houston_ISD,Grade 6 Mathematics,At Masters Grade Level,2022,0.16,0.18,0.15,0.07,0.11,0.33,0.20,0.61,0.17,0.43,0.13,0.17,0.10,0.09,0.12
Houston_ISD_Grade 6 Mathematics,Houston_ISD,Grade 6 Mathematics,At Masters Grade Level,2021,0.15,0.17,0.11,0.05,0.07,0.33,0.22,0.52,*,-,0.08,0.12,0.07,0.05,0.07
Houston_ISD_Grade 7 Reading,Houston_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2022,0.80,0.81,0.78,0.72,0.77,0.91,0.74,0.93,0.57,0.91,0.48,0.80,0.73,0.74,0.71
Houston_ISD_Grade 7 Reading,Houston_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021,0.69,0.71,0.62,0.54,0.59,0.87,0.79,0.88,1.00,0.67,0.29,0.66,0.48,0.55,0.54
Houston_ISD_Grade 7 Reading,Houston_ISD,Grade 7 Reading,At Meets Grade Level or Above,2022,0.56,0.58,0.55,0.45,0.52,0.80,0.37,0.84,0.43,0.81,0.29,0.57,0.50,0.48,0.45
Houston_ISD_Grade 7 Reading,Houston_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021,0.45,0.47,0.39,0.29,0.34,0.73,0.57,0.80,1.00,0.58,0.21,0.42,0.27,0.30,0.28
Houston_ISD_Grade 7 Reading,Houston_ISD,Grade 7 Reading,At Masters Grade Level,2022,0.37,0.39,0.37,0.27,0.33,0.65,0.26,0.73,0.29,0.68,0.14,0.39,0.33,0.29,0.27
Houston_ISD_Grade 7 Reading,Houston_ISD,Grade 7 Reading,At Masters Grade Level,2021,0.25,0.27,0.21,0.14,0.17,0.50,0.36,0.61,0.40,0.42,0.10,0.24,0.14,0.14,0.13
Houston_ISD_Grade 7 Mathematics,Houston_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2022,0.61,0.63,0.57,0.43,0.57,0.79,0.53,0.86,0.43,0.81,0.36,0.60,0.49,0.52,0.54
Houston_ISD_Grade 7 Mathematics,Houston_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021,0.55,0.57,0.42,0.29,0.41,0.73,0.69,0.78,0.60,0.63,0.28,0.45,0.33,0.37,0.38
Houston_ISD_Grade 7 Mathematics,Houston_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2022,0.31,0.34,0.29,0.18,0.28,0.50,0.32,0.69,0.14,0.61,0.22,0.32,0.22,0.24,0.26
Houston_ISD_Grade 7 Mathematics,Houston_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021,0.27,0.29,0.18,0.10,0.15,0.45,0.31,0.63,0.40,0.50,0.18,0.19,0.12,0.13,0.14
Houston_ISD_Grade 7 Mathematics,Houston_ISD,Grade 7 Mathematics,At Masters Grade Level,2022,0.13,0.15,0.13,0.07,0.12,0.25,0.21,0.48,0.00,0.32,0.11,0.15,0.08,0.10,0.11
Houston_ISD_Grade 7 Mathematics,Houston_ISD,Grade 7 Mathematics,At Masters Grade Level,2021,0.12,0.13,0.06,0.02,0.05,0.18,0.31,0.40,0.20,0.38,0.07,0.07,0.05,0.04,0.05
