Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Katy_ISD_Grade 6 Reading,Katy_ISD,Grade 6 Reading,At Masters Grade Level,2021,0.15,0.16,0.30,0.19,0.20,0.34,0.23,0.51,*,0.35,0.07,0.32,0.24,0.14,0.24
Katy_ISD_Grade 6 Mathematics,Katy_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2022,0.73,0.73,0.89,0.80,0.84,0.94,0.75,0.98,1.00,0.92,0.67,0.91,0.85,0.80,0.87
Katy_ISD_Grade 6 Mathematics,Katy_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021,0.68,0.68,0.87,0.76,0.82,0.94,0.92,0.97,0.80,0.91,0.62,0.90,0.82,0.76,0.84
Katy_ISD_Grade 6 Mathematics,Katy_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2022,0.39,0.40,0.63,0.44,0.49,0.74,0.63,0.90,0.50,0.67,0.29,0.67,0.55,0.43,0.58
Katy_ISD_Grade 6 Mathematics,Katy_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.64,0.42,0.51,0.75,0.56,0.88,0.80,0.69,0.31,0.67,0.54,0.41,0.57
Katy_ISD_Grade 6 Mathematics,Katy_ISD,Grade 6 Mathematics,At Masters Grade Level,2022,0.16,0.18,0.35,0.18,0.21,0.41,0.25,0.69,0.00,0.39,0.10,0.38,0.27,0.16,0.31
Katy_ISD_Grade 6 Mathematics,Katy_ISD,Grade 6 Mathematics,At Masters Grade Level,2021,0.15,0.17,0.36,0.16,0.22,0.45,0.20,0.69,0.20,0.40,0.10,0.40,0.28,0.15,0.32
Katy_ISD_Grade 7 Reading,Katy_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2022,0.80,0.81,0.92,0.87,0.87,0.95,0.86,0.98,0.86,0.94,0.64,0.93,0.88,0.86,0.88
Katy_ISD_Grade 7 Reading,Katy_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021,0.69,0.71,0.88,0.80,0.82,0.93,0.77,0.96,0.83,0.91,0.55,0.90,0.83,0.78,0.86
Katy_ISD_Grade 7 Reading,Katy_ISD,Grade 7 Reading,At Meets Grade Level or Above,2022,0.56,0.58,0.77,0.64,0.68,0.83,0.61,0.92,0.29,0.84,0.41,0.80,0.69,0.63,0.70
Katy_ISD_Grade 7 Reading,Katy_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021,0.45,0.47,0.71,0.60,0.59,0.77,0.62,0.90,0.67,0.72,0.31,0.74,0.62,0.54,0.64
Katy_ISD_Grade 7 Reading,Katy_ISD,Grade 7 Reading,At Masters Grade Level,2022,0.37,0.39,0.60,0.45,0.49,0.68,0.43,0.83,0.29,0.65,0.21,0.64,0.50,0.43,0.53
Katy_ISD_Grade 7 Reading,Katy_ISD,Grade 7 Reading,At Masters Grade Level,2021,0.25,0.27,0.47,0.35,0.34,0.53,0.31,0.72,0.33,0.49,0.12,0.50,0.38,0.30,0.41
Katy_ISD_Grade 7 Mathematics,Katy_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2022,0.61,0.63,0.76,0.66,0.71,0.87,0.57,0.89,0.67,0.75,0.55,0.78,0.72,0.68,0.70
Katy_ISD_Grade 7 Mathematics,Katy_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021,0.55,0.57,0.68,0.51,0.63,0.80,0.43,0.87,*,0.73,0.49,0.71,0.63,0.57,0.66
Katy_ISD_Grade 7 Mathematics,Katy_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2022,0.31,0.34,0.41,0.26,0.34,0.55,0.50,0.65,0.33,0.47,0.27,0.43,0.37,0.30,0.34
Katy_ISD_Grade 7 Mathematics,Katy_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021,0.27,0.29,0.33,0.18,0.25,0.45,0.00,0.61,*,0.34,0.23,0.35,0.29,0.21,0.29
Katy_ISD_Grade 7 Mathematics,Katy_ISD,Grade 7 Mathematics,At Masters Grade Level,2022,0.13,0.15,0.14,0.09,0.11,0.19,0.14,0.29,0.00,0.18,0.09,0.15,0.13,0.09,0.12
Katy_ISD_Grade 7 Mathematics,Katy_ISD,Grade 7 Mathematics,At Masters Grade Level,2021,0.12,0.13,0.10,0.06,0.06,0.14,0.00,0.23,*,0.05,0.05,0.10,0.09,0.05,0.07
