Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Yes_Prep_Schools_Grade 3 Reading,Yes_Prep_Schools,Grade 3 Reading,At Approaches Grade Level or Above,2022,0.76,0.76,0.75,0.73,0.75,*,*,*,-,*,0.47,-,0.75,0.74,0.73
Yes_Prep_Schools_Grade 3 Reading,Yes_Prep_Schools,Grade 3 Reading,At Approaches Grade Level or Above,2021,0.67,0.68,-,-,-,-,-,-,-,-,-,-,-,-,-
Yes_Prep_Schools_Grade 3 Reading,Yes_Prep_Schools,Grade 3 Reading,At Meets Grade Level or Above,2022,0.51,0.52,0.45,0.33,0.45,*,*,*,-,*,0.37,-,0.45,0.43,0.41
Yes_Prep_Schools_Grade 3 Reading,Yes_Prep_Schools,Grade 3 Reading,At Meets Grade Level or Above,2021,0.39,0.39,-,-,-,-,-,-,-,-,-,-,-,-,-
Yes_Prep_Schools_Grade 3 Reading,Yes_Prep_Schools,Grade 3 Reading,At Masters Grade Level,2022,0.30,0.31,0.26,0.13,0.27,*,*,*,-,*,0.05,-,0.26,0.25,0.25
Yes_Prep_Schools_Grade 3 Reading,Yes_Prep_Schools,Grade 3 Reading,At Masters Grade Level,2021,0.19,0.20,-,-,-,-,-,-,-,-,-,-,-,-,-
Yes_Prep_Schools_Grade 3 Mathematics,Yes_Prep_Schools,Grade 3 Mathematics,At Approaches Grade Level or Above,2022,0.71,0.71,0.76,0.67,0.77,*,*,*,-,*,0.63,-,0.76,0.74,0.84
Yes_Prep_Schools_Grade 3 Mathematics,Yes_Prep_Schools,Grade 3 Mathematics,At Approaches Grade Level or Above,2021,0.62,0.62,-,-,-,-,-,-,-,-,-,-,-,-,-
Yes_Prep_Schools_Grade 3 Mathematics,Yes_Prep_Schools,Grade 3 Mathematics,At Meets Grade Level or Above,2022,0.43,0.44,0.48,0.33,0.48,*,*,*,-,*,0.26,-,0.48,0.45,0.51
Yes_Prep_Schools_Grade 3 Mathematics,Yes_Prep_Schools,Grade 3 Mathematics,At Meets Grade Level or Above,2021,0.31,0.31,-,-,-,-,-,-,-,-,-,-,-,-,-
Yes_Prep_Schools_Grade 3 Mathematics,Yes_Prep_Schools,Grade 3 Mathematics,At Masters Grade Level,2022,0.21,0.22,0.18,0.13,0.19,*,*,*,-,*,0.00,-,0.18,0.16,0.24
Yes_Prep_Schools_Grade 3 Mathematics,Yes_Prep_Schools,Grade 3 Mathematics,At Masters Grade Level,2021,0.14,0.15,-,-,-,-,-,-,-,-,-,-,-,-,-
Yes_Prep_Schools_Grade 6 Reading,Yes_Prep_Schools,Grade 6 Reading,At Approaches Grade Level or Above,2022,0.70,0.70,0.58,0.43,0.60,0.64,*,0.50,*,0.51,0.25,-,0.58,0.57,0.56
