Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Beta_Academy_Grade 5 Reading,Beta_Academy,Grade 5 Reading,At Meets Grade Level or Above,2022,0.58,0.58,0.74,0.73,0.72,0.86,*,*,-,*,0.14,0.75,0.73,0.72,0.71
Beta_Academy_Grade 5 Reading,Beta_Academy,Grade 5 Reading,At Meets Grade Level or Above,2021,0.46,0.47,0.76,0.73,0.79,0.67,-,*,-,-,*,0.73,0.80,0.80,0.73
Beta_Academy_Grade 5 Reading,Beta_Academy,Grade 5 Reading,At Masters Grade Level,2022,0.36,0.38,0.52,0.47,0.50,0.71,*,*,-,*,0.14,0.52,0.51,0.50,0.46
Beta_Academy_Grade 5 Reading,Beta_Academy,Grade 5 Reading,At Masters Grade Level,2021,0.30,0.31,0.51,0.64,0.49,0.50,-,*,-,-,*,0.42,0.59,0.51,0.46
Beta_Academy_Grade 5 Mathematics,Beta_Academy,Grade 5 Mathematics,At Approaches Grade Level or Above,2022,0.77,0.76,0.95,0.93,0.94,1.00,*,*,-,*,0.71,0.97,0.92,0.93,0.96
Beta_Academy_Grade 5 Mathematics,Beta_Academy,Grade 5 Mathematics,At Approaches Grade Level or Above,2021,0.70,0.70,0.91,1.00,0.91,1.00,-,*,-,-,*,0.88,0.94,0.93,0.86
Beta_Academy_Grade 5 Mathematics,Beta_Academy,Grade 5 Mathematics,At Meets Grade Level or Above,2022,0.48,0.49,0.67,0.60,0.69,0.43,*,*,-,*,0.29,0.68,0.65,0.65,0.75
Beta_Academy_Grade 5 Mathematics,Beta_Academy,Grade 5 Mathematics,At Meets Grade Level or Above,2021,0.44,0.45,0.67,0.73,0.65,1.00,-,*,-,-,*,0.63,0.71,0.67,0.64
Beta_Academy_Grade 5 Mathematics,Beta_Academy,Grade 5 Mathematics,At Masters Grade Level,2022,0.25,0.26,0.20,0.13,0.21,0.14,*,*,-,*,0.14,0.23,0.14,0.17,0.33
Beta_Academy_Grade 5 Mathematics,Beta_Academy,Grade 5 Mathematics,At Masters Grade Level,2021,0.25,0.26,0.44,0.45,0.44,0.50,-,*,-,-,*,0.40,0.49,0.41,0.39
Beta_Academy_Grade 5 Science,Beta_Academy,Grade 5 Science,At Approaches Grade Level or Above,2022,0.66,0.66,0.71,0.47,0.72,1.00,*,*,-,*,0.43,0.72,0.70,0.70,0.67
Beta_Academy_Grade 5 Science,Beta_Academy,Grade 5 Science,At Approaches Grade Level or Above,2021,0.62,0.62,0.84,0.82,0.86,0.83,-,*,-,-,*,0.83,0.84,0.85,0.79
Beta_Academy_Grade 5 Science,Beta_Academy,Grade 5 Science,At Meets Grade Level or Above,2022,0.38,0.39,0.27,0.27,0.22,0.43,*,*,-,*,0.14,0.27,0.27,0.27,0.29
Beta_Academy_Grade 5 Science,Beta_Academy,Grade 5 Science,At Meets Grade Level or Above,2021,0.31,0.32,0.44,0.55,0.40,0.83,-,*,-,-,*,0.40,0.49,0.39,0.45
Beta_Academy_Grade 5 Science,Beta_Academy,Grade 5 Science,At Masters Grade Level,2022,0.18,0.19,0.06,0.07,0.06,0.14,*,*,-,*,0.14,0.05,0.08,0.07,0.04
Beta_Academy_Grade 5 Science,Beta_Academy,Grade 5 Science,At Masters Grade Level,2021,0.13,0.14,0.18,0.27,0.14,0.50,-,*,-,-,*,0.15,0.20,0.13,0.16
Beta_Academy_Grade 6 Reading,Beta_Academy,Grade 6 Reading,At Approaches Grade Level or Above,2022,0.70,0.70,0.92,0.93,0.95,0.80,-,*,-,-,0.33,0.93,0.91,0.93,0.86
Beta_Academy_Grade 6 Reading,Beta_Academy,Grade 6 Reading,At Approaches Grade Level or Above,2021,0.62,0.64,0.90,1.00,0.88,1.00,-,-,-,*,0.83,0.89,0.92,0.87,0.90
Beta_Academy_Grade 6 Reading,Beta_Academy,Grade 6 Reading,At Meets Grade Level or Above,2022,0.43,0.44,0.73,0.73,0.78,0.40,-,*,-,-,0.33,0.68,0.80,0.72,0.64
Beta_Academy_Grade 6 Reading,Beta_Academy,Grade 6 Reading,At Meets Grade Level or Above,2021,0.32,0.34,0.48,0.25,0.52,0.40,-,-,-,*,0.17,0.45,0.50,0.48,0.53
Beta_Academy_Grade 6 Reading,Beta_Academy,Grade 6 Reading,At Masters Grade Level,2022,0.23,0.24,0.44,0.53,0.45,0.40,-,*,-,-,0.00,0.39,0.51,0.41,0.36
Beta_Academy_Grade 6 Reading,Beta_Academy,Grade 6 Reading,At Masters Grade Level,2021,0.15,0.16,0.21,0.00,0.26,0.00,-,-,-,*,0.17,0.20,0.22,0.20,0.23
Beta_Academy_Grade 6 Mathematics,Beta_Academy,Grade 6 Mathematics,At Approaches Grade Level or Above,2022,0.73,0.73,0.92,0.93,0.94,0.80,-,*,-,-,0.50,0.95,0.89,0.96,0.96
Beta_Academy_Grade 6 Mathematics,Beta_Academy,Grade 6 Mathematics,At Approaches Grade Level or Above,2021,0.68,0.68,0.84,1.00,0.82,0.80,-,-,-,*,0.67,0.77,0.92,0.83,0.88
Beta_Academy_Grade 6 Mathematics,Beta_Academy,Grade 6 Mathematics,At Meets Grade Level or Above,2022,0.39,0.40,0.51,0.60,0.51,0.40,-,*,-,-,0.17,0.52,0.51,0.49,0.44
Beta_Academy_Grade 6 Mathematics,Beta_Academy,Grade 6 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.30,0.13,0.30,0.40,-,-,-,*,0.17,0.30,0.31,0.25,0.35
Beta_Academy_Grade 6 Mathematics,Beta_Academy,Grade 6 Mathematics,At Masters Grade Level,2022,0.16,0.18,0.23,0.40,0.18,0.40,-,*,-,-,0.00,0.22,0.24,0.18,0.19
Beta_Academy_Grade 6 Mathematics,Beta_Academy,Grade 6 Mathematics,At Masters Grade Level,2021,0.15,0.17,0.06,0.00,0.08,0.00,-,-,-,*,0.00,0.07,0.06,0.07,0.10
Beta_Academy_Grade 7 Reading,Beta_Academy,Grade 7 Reading,At Approaches Grade Level or Above,2022,0.80,0.81,0.97,*,0.97,*,-,*,-,-,0.60,0.96,1.00,0.97,0.95
Beta_Academy_Grade 7 Reading,Beta_Academy,Grade 7 Reading,At Approaches Grade Level or Above,2021,0.69,0.71,0.90,0.88,0.89,*,-,*,-,*,1.00,0.97,0.81,0.87,0.94
Beta_Academy_Grade 7 Reading,Beta_Academy,Grade 7 Reading,At Meets Grade Level or Above,2022,0.56,0.58,0.88,*,0.87,*,-,*,-,-,0.20,0.89,0.87,0.87,0.82
Beta_Academy_Grade 7 Reading,Beta_Academy,Grade 7 Reading,At Meets Grade Level or Above,2021,0.45,0.47,0.57,0.38,0.62,*,-,*,-,*,0.80,0.62,0.52,0.43,0.64
Beta_Academy_Grade 7 Reading,Beta_Academy,Grade 7 Reading,At Masters Grade Level,2022,0.37,0.39,0.58,*,0.55,*,-,*,-,-,0.00,0.56,0.61,0.57,0.45
Beta_Academy_Grade 7 Reading,Beta_Academy,Grade 7 Reading,At Masters Grade Level,2021,0.25,0.27,0.31,0.13,0.36,*,-,*,-,*,0.80,0.26,0.39,0.22,0.39
Beta_Academy_Grade 7 Mathematics,Beta_Academy,Grade 7 Mathematics,At Approaches Grade Level or Above,2022,0.61,0.63,0.83,*,0.81,*,-,*,-,-,0.40,0.78,0.90,0.82,0.82
Beta_Academy_Grade 7 Mathematics,Beta_Academy,Grade 7 Mathematics,At Approaches Grade Level or Above,2021,0.55,0.57,0.80,0.63,0.82,*,-,*,-,*,1.00,0.82,0.77,0.74,0.89
Beta_Academy_Grade 7 Mathematics,Beta_Academy,Grade 7 Mathematics,At Meets Grade Level or Above,2022,0.31,0.34,0.38,*,0.40,*,-,*,-,-,0.20,0.40,0.35,0.40,0.41
Beta_Academy_Grade 7 Mathematics,Beta_Academy,Grade 7 Mathematics,At Meets Grade Level or Above,2021,0.27,0.29,0.34,0.38,0.35,*,-,*,-,*,0.40,0.36,0.32,0.26,0.39
Beta_Academy_Grade 7 Mathematics,Beta_Academy,Grade 7 Mathematics,At Masters Grade Level,2022,0.13,0.15,0.12,*,0.13,*,-,*,-,-,0.00,0.16,0.06,0.15,0.14
Beta_Academy_Grade 7 Mathematics,Beta_Academy,Grade 7 Mathematics,At Masters Grade Level,2021,0.12,0.13,0.16,0.13,0.18,*,-,*,-,*,0.20,0.10,0.23,0.13,0.25
