Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Spring_ISD_Grade 3 Reading,Spring_ISD,Grade 3 Reading,At Approaches Grade Level or Above,2022,0.76,0.76,0.63,0.59,0.65,0.71,0.76,0.85,0.86,0.67,0.33,0.66,0.57,0.61,0.63
Spring_ISD_Grade 3 Reading,Spring_ISD,Grade 3 Reading,At Approaches Grade Level or Above,2021,0.67,0.68,0.56,0.51,0.57,0.68,0.65,0.73,0.64,0.74,0.31,0.57,0.54,0.54,0.56
Spring_ISD_Grade 3 Reading,Spring_ISD,Grade 3 Reading,At Meets Grade Level or Above,2022,0.51,0.52,0.36,0.30,0.38,0.51,0.39,0.59,0.71,0.53,0.17,0.39,0.30,0.34,0.35
Spring_ISD_Grade 3 Reading,Spring_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021,0.39,0.39,0.28,0.23,0.28,0.41,0.43,0.39,0.45,0.44,0.19,0.30,0.23,0.26,0.29
Spring_ISD_Grade 3 Reading,Spring_ISD,Grade 3 Reading,At Masters Grade Level,2022,0.30,0.31,0.18,0.13,0.19,0.24,0.13,0.44,0.43,0.25,0.04,0.20,0.13,0.16,0.18
Spring_ISD_Grade 3 Reading,Spring_ISD,Grade 3 Reading,At Masters Grade Level,2021,0.19,0.20,0.12,0.09,0.13,0.17,0.23,0.22,0.18,0.18,0.04,0.13,0.10,0.12,0.16
Spring_ISD_Grade 3 Mathematics,Spring_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2022,0.71,0.71,0.61,0.51,0.66,0.75,0.68,0.85,1.00,0.61,0.34,0.65,0.51,0.59,0.68
Spring_ISD_Grade 3 Mathematics,Spring_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021,0.62,0.62,0.51,0.40,0.54,0.69,0.60,0.76,0.82,0.64,0.32,0.53,0.45,0.49,0.57
Spring_ISD_Grade 3 Mathematics,Spring_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2022,0.43,0.44,0.31,0.22,0.35,0.38,0.37,0.71,0.43,0.39,0.20,0.35,0.23,0.29,0.37
Spring_ISD_Grade 3 Mathematics,Spring_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2021,0.31,0.31,0.19,0.12,0.20,0.28,0.33,0.49,0.45,0.24,0.18,0.20,0.17,0.18,0.24
