Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Beatrice_Mays_Charter_Grade 3 Reading,Beatrice_Mays_Charter,Grade 3 Reading,At Approaches Grade Level or Above,2022,0.76,0.76,0.69,0.69,-,-,-,-,-,*,0.00,0.69,0.71,0.74,-
Beatrice_Mays_Charter_Grade 3 Reading,Beatrice_Mays_Charter,Grade 3 Reading,At Approaches Grade Level or Above,2021,0.67,0.68,0.71,0.71,-,-,-,-,-,-,*,0.75,0.64,0.70,-
Beatrice_Mays_Charter_Grade 3 Reading,Beatrice_Mays_Charter,Grade 3 Reading,At Meets Grade Level or Above,2022,0.51,0.52,0.45,0.44,-,-,-,-,-,*,0.00,0.38,0.59,0.45,-
Beatrice_Mays_Charter_Grade 3 Reading,Beatrice_Mays_Charter,Grade 3 Reading,At Meets Grade Level or Above,2021,0.39,0.39,0.26,0.26,-,-,-,-,-,-,*,0.30,0.18,0.15,-
Beatrice_Mays_Charter_Grade 3 Reading,Beatrice_Mays_Charter,Grade 3 Reading,At Masters Grade Level,2022,0.30,0.31,0.20,0.21,-,-,-,-,-,*,0.00,0.19,0.24,0.16,-
Beatrice_Mays_Charter_Grade 3 Reading,Beatrice_Mays_Charter,Grade 3 Reading,At Masters Grade Level,2021,0.19,0.20,0.10,0.10,-,-,-,-,-,-,*,0.15,0.00,0.05,-
Beatrice_Mays_Charter_Grade 3 Mathematics,Beatrice_Mays_Charter,Grade 3 Mathematics,At Approaches Grade Level or Above,2022,0.71,0.71,0.71,0.70,-,-,-,-,-,*,0.17,0.65,0.82,0.73,-
Beatrice_Mays_Charter_Grade 3 Mathematics,Beatrice_Mays_Charter,Grade 3 Mathematics,At Approaches Grade Level or Above,2021,0.62,0.62,0.45,0.45,-,-,-,-,-,-,*,0.45,0.45,0.40,-
Beatrice_Mays_Charter_Grade 3 Mathematics,Beatrice_Mays_Charter,Grade 3 Mathematics,At Meets Grade Level or Above,2022,0.43,0.44,0.35,0.36,-,-,-,-,-,*,0.00,0.26,0.53,0.30,-
Beatrice_Mays_Charter_Grade 3 Mathematics,Beatrice_Mays_Charter,Grade 3 Mathematics,At Meets Grade Level or Above,2021,0.31,0.31,0.13,0.13,-,-,-,-,-,-,*,0.15,0.09,0.10,-
Beatrice_Mays_Charter_Grade 3 Mathematics,Beatrice_Mays_Charter,Grade 3 Mathematics,At Masters Grade Level,2022,0.21,0.22,0.15,0.15,-,-,-,-,-,*,0.00,0.13,0.18,0.14,-
Beatrice_Mays_Charter_Grade 3 Mathematics,Beatrice_Mays_Charter,Grade 3 Mathematics,At Masters Grade Level,2021,0.14,0.15,0.03,0.03,-,-,-,-,-,-,*,0.05,0.00,0.00,-
