Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Harmony_Schools_South_Grade 3 Mathematics,Harmony_Schools_South,Grade 3 Mathematics,At Masters Grade Level,2022,0.21,0.22,0.16,0.15,0.14,0.20,-,0.31,*,0.00,0.00,0.15,0.18,0.15,0.15
Harmony_Schools_South_Grade 3 Mathematics,Harmony_Schools_South,Grade 3 Mathematics,At Masters Grade Level,2021,0.14,0.15,0.05,0.04,0.02,0.15,-,0.29,*,*,0.07,0.05,0.05,0.03,0.07
Harmony_Schools_South_Grade 4 Reading,Harmony_Schools_South,Grade 4 Reading,At Approaches Grade Level or Above,2022,0.77,0.77,0.77,0.78,0.75,0.93,-,0.71,-,0.83,0.55,0.76,0.78,0.78,0.72
Harmony_Schools_South_Grade 4 Reading,Harmony_Schools_South,Grade 4 Reading,At Approaches Grade Level or Above,2021,0.63,0.63,0.57,0.62,0.50,0.50,-,0.87,-,*,0.09,0.61,0.51,0.55,0.54
Harmony_Schools_South_Grade 4 Reading,Harmony_Schools_South,Grade 4 Reading,At Meets Grade Level or Above,2022,0.54,0.55,0.49,0.51,0.43,0.67,-,0.43,-,0.83,0.27,0.46,0.53,0.47,0.43
Harmony_Schools_South_Grade 4 Reading,Harmony_Schools_South,Grade 4 Reading,At Meets Grade Level or Above,2021,0.36,0.37,0.30,0.43,0.17,0.33,-,0.47,-,*,0.04,0.33,0.25,0.27,0.20
Harmony_Schools_South_Grade 4 Reading,Harmony_Schools_South,Grade 4 Reading,At Masters Grade Level,2022,0.28,0.30,0.25,0.24,0.21,0.40,-,0.29,-,0.50,0.14,0.24,0.26,0.23,0.21
Harmony_Schools_South_Grade 4 Reading,Harmony_Schools_South,Grade 4 Reading,At Masters Grade Level,2021,0.17,0.18,0.13,0.23,0.03,0.17,-,0.27,-,*,0.00,0.13,0.14,0.13,0.09
Harmony_Schools_South_Grade 4 Mathematics,Harmony_Schools_South,Grade 4 Mathematics,At Approaches Grade Level or Above,2022,0.70,0.70,0.56,0.59,0.50,0.80,-,0.64,-,0.33,0.18,0.53,0.59,0.56,0.58
Harmony_Schools_South_Grade 4 Mathematics,Harmony_Schools_South,Grade 4 Mathematics,At Approaches Grade Level or Above,2021,0.59,0.60,0.50,0.55,0.40,0.67,-,0.87,-,*,0.04,0.56,0.42,0.47,0.48
Harmony_Schools_South_Grade 4 Mathematics,Harmony_Schools_South,Grade 4 Mathematics,At Meets Grade Level or Above,2022,0.43,0.44,0.28,0.31,0.21,0.53,-,0.36,-,0.00,0.09,0.27,0.29,0.25,0.28
Harmony_Schools_South_Grade 4 Mathematics,Harmony_Schools_South,Grade 4 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.25,0.28,0.15,0.67,-,0.60,-,*,0.04,0.23,0.28,0.22,0.26
Harmony_Schools_South_Grade 4 Mathematics,Harmony_Schools_South,Grade 4 Mathematics,At Masters Grade Level,2022,0.23,0.24,0.14,0.18,0.11,0.27,-,0.14,-,0.00,0.09,0.14,0.14,0.13,0.14
Harmony_Schools_South_Grade 4 Mathematics,Harmony_Schools_South,Grade 4 Mathematics,At Masters Grade Level,2021,0.21,0.22,0.11,0.14,0.06,0.17,-,0.27,-,*,0.04,0.10,0.11,0.10,0.11
Harmony_Schools_South_Grade 5 Reading,Harmony_Schools_South,Grade 5 Reading,At Approaches Grade Level or Above,2022,0.81,0.81,0.81,0.86,0.73,1.00,-,0.94,-,*,0.41,0.82,0.78,0.80,0.78
Harmony_Schools_South_Grade 5 Reading,Harmony_Schools_South,Grade 5 Reading,At Approaches Grade Level or Above,2021,0.73,0.73,0.67,0.75,0.57,0.80,-,0.92,-,*,0.36,0.66,0.68,0.65,0.60
Harmony_Schools_South_Grade 5 Reading,Harmony_Schools_South,Grade 5 Reading,At Meets Grade Level or Above,2022,0.58,0.58,0.59,0.60,0.49,1.00,-,0.94,-,*,0.15,0.63,0.52,0.57,0.58
Harmony_Schools_South_Grade 5 Reading,Harmony_Schools_South,Grade 5 Reading,At Meets Grade Level or Above,2021,0.46,0.47,0.36,0.40,0.32,0.10,-,0.77,-,*,0.18,0.38,0.34,0.35,0.31
Harmony_Schools_South_Grade 5 Reading,Harmony_Schools_South,Grade 5 Reading,At Masters Grade Level,2022,0.36,0.38,0.35,0.42,0.24,0.57,-,0.63,-,*,0.03,0.38,0.30,0.32,0.29
Harmony_Schools_South_Grade 5 Reading,Harmony_Schools_South,Grade 5 Reading,At Masters Grade Level,2021,0.30,0.31,0.19,0.24,0.12,0.10,-,0.54,-,*,0.05,0.21,0.15,0.19,0.13
Harmony_Schools_South_Grade 5 Mathematics,Harmony_Schools_South,Grade 5 Mathematics,At Approaches Grade Level or Above,2022,0.77,0.76,0.74,0.72,0.71,1.00,-,0.94,-,*,0.35,0.73,0.76,0.74,0.76
Harmony_Schools_South_Grade 5 Mathematics,Harmony_Schools_South,Grade 5 Mathematics,At Approaches Grade Level or Above,2021,0.70,0.70,0.62,0.60,0.60,0.70,-,0.92,-,*,0.41,0.61,0.62,0.61,0.62
Harmony_Schools_South_Grade 5 Mathematics,Harmony_Schools_South,Grade 5 Mathematics,At Meets Grade Level or Above,2022,0.48,0.49,0.42,0.45,0.32,0.71,-,0.88,-,*,0.12,0.48,0.34,0.42,0.42
Harmony_Schools_South_Grade 5 Mathematics,Harmony_Schools_South,Grade 5 Mathematics,At Meets Grade Level or Above,2021,0.44,0.45,0.30,0.25,0.29,0.20,-,0.69,-,*,0.23,0.26,0.35,0.28,0.26
Harmony_Schools_South_Grade 5 Mathematics,Harmony_Schools_South,Grade 5 Mathematics,At Masters Grade Level,2022,0.25,0.26,0.22,0.22,0.13,0.57,-,0.69,-,*,0.06,0.24,0.19,0.21,0.20
Harmony_Schools_South_Grade 5 Mathematics,Harmony_Schools_South,Grade 5 Mathematics,At Masters Grade Level,2021,0.25,0.26,0.12,0.10,0.11,0.10,-,0.38,-,*,0.09,0.11,0.15,0.12,0.10
Harmony_Schools_South_Grade 5 Science,Harmony_Schools_South,Grade 5 Science,At Approaches Grade Level or Above,2022,0.66,0.66,0.65,0.65,0.58,1.00,-,0.94,-,*,0.21,0.64,0.65,0.63,0.65
Harmony_Schools_South_Grade 5 Science,Harmony_Schools_South,Grade 5 Science,At Approaches Grade Level or Above,2021,0.62,0.62,0.48,0.48,0.42,0.40,-,0.92,-,*,0.32,0.49,0.45,0.45,0.41
Harmony_Schools_South_Grade 5 Science,Harmony_Schools_South,Grade 5 Science,At Meets Grade Level or Above,2022,0.38,0.39,0.38,0.41,0.30,0.71,-,0.63,-,*,0.09,0.43,0.30,0.36,0.33
Harmony_Schools_South_Grade 5 Science,Harmony_Schools_South,Grade 5 Science,At Meets Grade Level or Above,2021,0.31,0.32,0.14,0.14,0.10,0.00,-,0.54,-,*,0.05,0.15,0.11,0.12,0.10
Harmony_Schools_South_Grade 5 Science,Harmony_Schools_South,Grade 5 Science,At Masters Grade Level,2022,0.18,0.19,0.12,0.18,0.06,0.29,-,0.25,-,*,0.03,0.15,0.09,0.12,0.08
Harmony_Schools_South_Grade 5 Science,Harmony_Schools_South,Grade 5 Science,At Masters Grade Level,2021,0.13,0.14,0.04,0.02,0.03,0.00,-,0.23,-,*,0.05,0.04,0.03,0.03,0.04
Harmony_Schools_South_Grade 6 Reading,Harmony_Schools_South,Grade 6 Reading,At Approaches Grade Level or Above,2022,0.70,0.70,0.73,0.77,0.70,0.87,*,0.71,*,*,0.51,0.76,0.71,0.72,0.67
Harmony_Schools_South_Grade 6 Reading,Harmony_Schools_South,Grade 6 Reading,At Approaches Grade Level or Above,2021,0.62,0.64,0.62,0.68,0.57,0.79,*,0.80,-,*,0.29,0.69,0.58,0.59,0.55
Harmony_Schools_South_Grade 6 Reading,Harmony_Schools_South,Grade 6 Reading,At Meets Grade Level or Above,2022,0.43,0.44,0.45,0.50,0.39,0.47,*,0.67,*,*,0.27,0.50,0.42,0.44,0.42
Harmony_Schools_South_Grade 6 Reading,Harmony_Schools_South,Grade 6 Reading,At Meets Grade Level or Above,2021,0.32,0.34,0.29,0.35,0.23,0.36,*,0.50,-,*,0.10,0.34,0.25,0.26,0.22
Harmony_Schools_South_Grade 6 Reading,Harmony_Schools_South,Grade 6 Reading,At Masters Grade Level,2022,0.23,0.24,0.22,0.25,0.19,0.33,*,0.33,*,*,0.05,0.29,0.18,0.22,0.20
Harmony_Schools_South_Grade 6 Reading,Harmony_Schools_South,Grade 6 Reading,At Masters Grade Level,2021,0.15,0.16,0.10,0.15,0.06,0.07,*,0.30,-,*,0.10,0.13,0.08,0.09,0.06
Harmony_Schools_South_Grade 6 Mathematics,Harmony_Schools_South,Grade 6 Mathematics,At Approaches Grade Level or Above,2022,0.73,0.73,0.82,0.83,0.80,1.00,*,0.92,*,*,0.56,0.88,0.79,0.83,0.80
Harmony_Schools_South_Grade 6 Mathematics,Harmony_Schools_South,Grade 6 Mathematics,At Approaches Grade Level or Above,2021,0.68,0.68,0.67,0.67,0.64,0.69,*,0.84,-,*,0.29,0.70,0.64,0.65,0.66
Harmony_Schools_South_Grade 6 Mathematics,Harmony_Schools_South,Grade 6 Mathematics,At Meets Grade Level or Above,2022,0.39,0.40,0.46,0.49,0.43,0.56,*,0.68,*,*,0.17,0.53,0.42,0.45,0.41
Harmony_Schools_South_Grade 6 Mathematics,Harmony_Schools_South,Grade 6 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.30,0.29,0.28,0.31,*,0.58,-,*,0.10,0.31,0.30,0.26,0.27
Harmony_Schools_South_Grade 6 Mathematics,Harmony_Schools_South,Grade 6 Mathematics,At Masters Grade Level,2022,0.16,0.18,0.21,0.20,0.19,0.19,*,0.40,*,*,0.12,0.23,0.20,0.19,0.20
Harmony_Schools_South_Grade 6 Mathematics,Harmony_Schools_South,Grade 6 Mathematics,At Masters Grade Level,2021,0.15,0.17,0.09,0.07,0.07,0.08,*,0.42,-,*,0.05,0.10,0.08,0.07,0.07
Harmony_Schools_South_Grade 7 Reading,Harmony_Schools_South,Grade 7 Reading,At Approaches Grade Level or Above,2022,0.80,0.81,0.84,0.82,0.85,0.80,*,0.95,-,*,0.50,0.87,0.83,0.85,0.82
Harmony_Schools_South_Grade 7 Reading,Harmony_Schools_South,Grade 7 Reading,At Approaches Grade Level or Above,2021,0.69,0.71,0.70,0.81,0.63,0.78,-,0.85,-,*,0.36,0.71,0.69,0.69,0.62
Harmony_Schools_South_Grade 7 Reading,Harmony_Schools_South,Grade 7 Reading,At Meets Grade Level or Above,2022,0.56,0.58,0.60,0.56,0.57,0.70,*,0.95,-,*,0.20,0.66,0.56,0.59,0.57
Harmony_Schools_South_Grade 7 Reading,Harmony_Schools_South,Grade 7 Reading,At Meets Grade Level or Above,2021,0.45,0.47,0.42,0.61,0.32,0.33,-,0.60,-,*,0.18,0.41,0.42,0.40,0.30
Harmony_Schools_South_Grade 7 Reading,Harmony_Schools_South,Grade 7 Reading,At Masters Grade Level,2022,0.37,0.39,0.41,0.41,0.35,0.65,*,0.75,-,*,0.10,0.48,0.36,0.40,0.36
Harmony_Schools_South_Grade 7 Reading,Harmony_Schools_South,Grade 7 Reading,At Masters Grade Level,2021,0.25,0.27,0.20,0.36,0.11,0.33,-,0.30,-,*,0.09,0.18,0.21,0.19,0.11
Harmony_Schools_South_Grade 7 Mathematics,Harmony_Schools_South,Grade 7 Mathematics,At Approaches Grade Level or Above,2022,0.61,0.63,0.68,0.65,0.65,0.85,*,0.90,-,*,0.53,0.81,0.60,0.66,0.65
Harmony_Schools_South_Grade 7 Mathematics,Harmony_Schools_South,Grade 7 Mathematics,At Approaches Grade Level or Above,2021,0.55,0.57,0.58,0.65,0.51,0.78,-,0.79,-,*,0.12,0.56,0.58,0.56,0.52
Harmony_Schools_South_Grade 7 Mathematics,Harmony_Schools_South,Grade 7 Mathematics,At Meets Grade Level or Above,2022,0.31,0.34,0.38,0.34,0.33,0.55,*,0.80,-,*,0.13,0.49,0.31,0.36,0.36
Harmony_Schools_South_Grade 7 Mathematics,Harmony_Schools_South,Grade 7 Mathematics,At Meets Grade Level or Above,2021,0.27,0.29,0.28,0.34,0.22,0.33,-,0.53,-,*,0.06,0.26,0.29,0.28,0.24
Harmony_Schools_South_Grade 7 Mathematics,Harmony_Schools_South,Grade 7 Mathematics,At Masters Grade Level,2022,0.13,0.15,0.20,0.22,0.16,0.15,*,0.55,-,*,0.10,0.27,0.15,0.19,0.14
Harmony_Schools_South_Grade 7 Mathematics,Harmony_Schools_South,Grade 7 Mathematics,At Masters Grade Level,2021,0.12,0.13,0.10,0.12,0.07,0.33,-,0.21,-,*,0.00,0.10,0.11,0.10,0.07
