Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Raul_Yzaguirre_Grade 3 Reading,Raul_Yzaguirre,Grade 3 Reading,At Approaches Grade Level or Above,2022,0.76,0.76,0.78,*,0.79,*,-,-,-,-,0.44,0.81,0.68,0.77,0.78
Raul_Yzaguirre_Grade 3 Reading,Raul_Yzaguirre,Grade 3 Reading,At Approaches Grade Level or Above,2021,0.67,0.68,0.42,-,0.43,*,-,-,-,-,0.27,0.46,0.27,0.43,0.44
Raul_Yzaguirre_Grade 3 Reading,Raul_Yzaguirre,Grade 3 Reading,At Meets Grade Level or Above,2022,0.51,0.52,0.52,*,0.52,*,-,-,-,-,0.44,0.58,0.36,0.51,0.54
Raul_Yzaguirre_Grade 3 Reading,Raul_Yzaguirre,Grade 3 Reading,At Meets Grade Level or Above,2021,0.39,0.39,0.14,-,0.14,*,-,-,-,-,0.18,0.14,0.13,0.14,0.15
Raul_Yzaguirre_Grade 3 Reading,Raul_Yzaguirre,Grade 3 Reading,At Masters Grade Level,2022,0.30,0.31,0.30,*,0.30,*,-,-,-,-,0.19,0.34,0.18,0.30,0.31
Raul_Yzaguirre_Grade 3 Reading,Raul_Yzaguirre,Grade 3 Reading,At Masters Grade Level,2021,0.19,0.20,0.06,-,0.06,*,-,-,-,-,0.18,0.04,0.13,0.06,0.06
Raul_Yzaguirre_Grade 3 Mathematics,Raul_Yzaguirre,Grade 3 Mathematics,At Approaches Grade Level or Above,2022,0.71,0.71,0.84,*,0.85,*,-,-,-,-,0.63,0.89,0.68,0.83,0.86
Raul_Yzaguirre_Grade 3 Mathematics,Raul_Yzaguirre,Grade 3 Mathematics,At Approaches Grade Level or Above,2021,0.62,0.62,0.31,-,0.32,*,-,-,-,-,0.27,0.30,0.40,0.32,0.34
Raul_Yzaguirre_Grade 3 Mathematics,Raul_Yzaguirre,Grade 3 Mathematics,At Meets Grade Level or Above,2022,0.43,0.44,0.50,*,0.50,*,-,-,-,-,0.44,0.58,0.27,0.50,0.53
Raul_Yzaguirre_Grade 3 Mathematics,Raul_Yzaguirre,Grade 3 Mathematics,At Meets Grade Level or Above,2021,0.31,0.31,0.07,-,0.07,*,-,-,-,-,0.18,0.06,0.13,0.07,0.08
Raul_Yzaguirre_Grade 3 Mathematics,Raul_Yzaguirre,Grade 3 Mathematics,At Masters Grade Level,2022,0.21,0.22,0.26,*,0.26,*,-,-,-,-,0.38,0.31,0.09,0.25,0.26
Raul_Yzaguirre_Grade 3 Mathematics,Raul_Yzaguirre,Grade 3 Mathematics,At Masters Grade Level,2021,0.14,0.15,0.03,-,0.04,*,-,-,-,-,0.18,0.01,0.13,0.04,0.04
Raul_Yzaguirre_Grade 4 Reading,Raul_Yzaguirre,Grade 4 Reading,At Approaches Grade Level or Above,2022,0.77,0.77,0.76,-,0.77,*,-,-,-,-,0.54,0.77,0.75,0.75,0.75
Raul_Yzaguirre_Grade 4 Reading,Raul_Yzaguirre,Grade 4 Reading,At Approaches Grade Level or Above,2021,0.63,0.63,0.43,-,0.43,-,-,-,-,-,0.20,0.43,0.43,0.42,0.40
Raul_Yzaguirre_Grade 4 Reading,Raul_Yzaguirre,Grade 4 Reading,At Meets Grade Level or Above,2022,0.54,0.55,0.65,-,0.65,*,-,-,-,-,0.46,0.66,0.63,0.65,0.63
Raul_Yzaguirre_Grade 4 Reading,Raul_Yzaguirre,Grade 4 Reading,At Meets Grade Level or Above,2021,0.36,0.37,0.14,-,0.14,-,-,-,-,-,0.00,0.11,0.20,0.13,0.13
Raul_Yzaguirre_Grade 4 Reading,Raul_Yzaguirre,Grade 4 Reading,At Masters Grade Level,2022,0.28,0.30,0.38,-,0.38,*,-,-,-,-,0.23,0.39,0.34,0.36,0.37
Raul_Yzaguirre_Grade 4 Reading,Raul_Yzaguirre,Grade 4 Reading,At Masters Grade Level,2021,0.17,0.18,0.08,-,0.08,-,-,-,-,-,0.00,0.04,0.14,0.07,0.06
Raul_Yzaguirre_Grade 4 Mathematics,Raul_Yzaguirre,Grade 4 Mathematics,At Approaches Grade Level or Above,2022,0.70,0.70,0.85,-,0.87,*,-,-,-,-,0.77,0.87,0.81,0.84,0.84
Raul_Yzaguirre_Grade 4 Mathematics,Raul_Yzaguirre,Grade 4 Mathematics,At Approaches Grade Level or Above,2021,0.59,0.60,0.38,-,0.38,-,-,-,-,-,0.60,0.36,0.40,0.37,0.35
Raul_Yzaguirre_Grade 4 Mathematics,Raul_Yzaguirre,Grade 4 Mathematics,At Meets Grade Level or Above,2022,0.43,0.44,0.57,-,0.58,*,-,-,-,-,0.38,0.62,0.47,0.56,0.58
Raul_Yzaguirre_Grade 4 Mathematics,Raul_Yzaguirre,Grade 4 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.13,-,0.13,-,-,-,-,-,0.40,0.13,0.14,0.13,0.14
Raul_Yzaguirre_Grade 4 Mathematics,Raul_Yzaguirre,Grade 4 Mathematics,At Masters Grade Level,2022,0.23,0.24,0.35,-,0.36,*,-,-,-,-,0.31,0.36,0.34,0.35,0.37
Raul_Yzaguirre_Grade 4 Mathematics,Raul_Yzaguirre,Grade 4 Mathematics,At Masters Grade Level,2021,0.21,0.22,0.02,-,0.02,-,-,-,-,-,0.20,0.04,0.00,0.02,0.03
Raul_Yzaguirre_Grade 5 Reading,Raul_Yzaguirre,Grade 5 Reading,At Approaches Grade Level or Above,2022,0.81,0.81,0.75,-,0.75,-,-,-,-,-,0.60,0.76,0.74,0.74,0.71
Raul_Yzaguirre_Grade 5 Reading,Raul_Yzaguirre,Grade 5 Reading,At Approaches Grade Level or Above,2021,0.73,0.73,0.56,-,0.57,*,-,-,-,-,*,0.63,0.44,0.57,0.57
Raul_Yzaguirre_Grade 5 Reading,Raul_Yzaguirre,Grade 5 Reading,At Meets Grade Level or Above,2022,0.58,0.58,0.42,-,0.42,-,-,-,-,-,0.20,0.43,0.41,0.41,0.37
Raul_Yzaguirre_Grade 5 Reading,Raul_Yzaguirre,Grade 5 Reading,At Meets Grade Level or Above,2021,0.46,0.47,0.29,-,0.30,*,-,-,-,-,*,0.35,0.19,0.29,0.31
Raul_Yzaguirre_Grade 5 Reading,Raul_Yzaguirre,Grade 5 Reading,At Masters Grade Level,2022,0.36,0.38,0.26,-,0.26,-,-,-,-,-,0.10,0.27,0.24,0.24,0.18
Raul_Yzaguirre_Grade 5 Reading,Raul_Yzaguirre,Grade 5 Reading,At Masters Grade Level,2021,0.30,0.31,0.15,-,0.15,*,-,-,-,-,*,0.18,0.09,0.15,0.16
Raul_Yzaguirre_Grade 5 Mathematics,Raul_Yzaguirre,Grade 5 Mathematics,At Approaches Grade Level or Above,2022,0.77,0.76,0.78,-,0.78,-,-,-,-,-,0.80,0.80,0.75,0.77,0.78
Raul_Yzaguirre_Grade 5 Mathematics,Raul_Yzaguirre,Grade 5 Mathematics,At Approaches Grade Level or Above,2021,0.70,0.70,0.60,-,0.60,*,-,-,-,-,*,0.67,0.47,0.60,0.61
Raul_Yzaguirre_Grade 5 Mathematics,Raul_Yzaguirre,Grade 5 Mathematics,At Meets Grade Level or Above,2022,0.48,0.49,0.52,-,0.52,-,-,-,-,-,0.60,0.56,0.44,0.50,0.52
Raul_Yzaguirre_Grade 5 Mathematics,Raul_Yzaguirre,Grade 5 Mathematics,At Meets Grade Level or Above,2021,0.44,0.45,0.24,-,0.25,*,-,-,-,-,*,0.26,0.22,0.24,0.26
Raul_Yzaguirre_Grade 5 Mathematics,Raul_Yzaguirre,Grade 5 Mathematics,At Masters Grade Level,2022,0.25,0.26,0.21,-,0.21,-,-,-,-,-,0.20,0.23,0.17,0.19,0.18
Raul_Yzaguirre_Grade 5 Mathematics,Raul_Yzaguirre,Grade 5 Mathematics,At Masters Grade Level,2021,0.25,0.26,0.09,-,0.09,*,-,-,-,-,*,0.10,0.06,0.08,0.09
Raul_Yzaguirre_Grade 5 Science,Raul_Yzaguirre,Grade 5 Science,At Approaches Grade Level or Above,2022,0.66,0.66,0.78,-,0.78,-,-,-,-,-,0.90,0.80,0.75,0.77,0.74
Raul_Yzaguirre_Grade 5 Science,Raul_Yzaguirre,Grade 5 Science,At Approaches Grade Level or Above,2021,0.62,0.62,0.40,-,0.40,*,-,-,-,-,*,0.47,0.26,0.40,0.39
Raul_Yzaguirre_Grade 5 Science,Raul_Yzaguirre,Grade 5 Science,At Meets Grade Level or Above,2022,0.38,0.39,0.35,-,0.35,-,-,-,-,-,0.30,0.41,0.22,0.32,0.29
Raul_Yzaguirre_Grade 5 Science,Raul_Yzaguirre,Grade 5 Science,At Meets Grade Level or Above,2021,0.31,0.32,0.13,-,0.13,*,-,-,-,-,*,0.16,0.06,0.13,0.12
Raul_Yzaguirre_Grade 5 Science,Raul_Yzaguirre,Grade 5 Science,At Masters Grade Level,2022,0.18,0.19,0.16,-,0.16,-,-,-,-,-,0.20,0.17,0.14,0.13,0.10
Raul_Yzaguirre_Grade 5 Science,Raul_Yzaguirre,Grade 5 Science,At Masters Grade Level,2021,0.13,0.14,0.02,-,0.02,*,-,-,-,-,*,0.02,0.03,0.02,0.03
Raul_Yzaguirre_Grade 6 Reading,Raul_Yzaguirre,Grade 6 Reading,At Approaches Grade Level or Above,2022,0.70,0.70,0.61,*,0.63,*,-,-,-,-,0.27,0.77,0.49,0.59,0.62
Raul_Yzaguirre_Grade 6 Reading,Raul_Yzaguirre,Grade 6 Reading,At Approaches Grade Level or Above,2021,0.62,0.64,0.49,-,0.49,-,-,-,-,-,0.08,0.51,0.47,0.50,0.47
Raul_Yzaguirre_Grade 6 Reading,Raul_Yzaguirre,Grade 6 Reading,At Meets Grade Level or Above,2022,0.43,0.44,0.32,*,0.33,*,-,-,-,-,0.07,0.42,0.25,0.30,0.32
Raul_Yzaguirre_Grade 6 Reading,Raul_Yzaguirre,Grade 6 Reading,At Meets Grade Level or Above,2021,0.32,0.34,0.17,-,0.17,-,-,-,-,-,0.08,0.19,0.14,0.16,0.16
